range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,2.0,-141.98186793531738,0.23227838777702403,0.10131838516400915,0.23830265326191524,-0.2023111681195771
long,Combo_NonOracle,0.0,-140.03486526885183,0.24651100223138062,-0.012187257997197332,0.23555307063372968,-0.19521841485553948
long,Combo_Oracle,0.0,-124.1588723577558,0.2889248314230263,-0.39045836186328464,0.17581969912395573,-0.11991797200172467
long,Equal,0.0,-122.58965042102695,0.29349446332086065,-0.43478912652408575,0.2399014934092741,-0.17485599999999998
long,LLM(Combined),,,0.0,1.0,0.33965717207207624,-0.266056
medium,Equal,0.0,-168.22832789057242,0.18594891771666755,0.28877382855534917,0.17948248282214063,-0.11746999999999998
medium,Combo_NonOracle,0.0,-155.35402742580627,0.21149788632748007,0.07990539910301864,0.20237905176677806,-0.1402179697340128
medium,EmpiricalLinear,2.0,-146.0071984509356,0.22311409880917868,-0.023939857862383507,0.2133408663662713,-0.14814167317124308
medium,Combo_Oracle,0.0,-144.49433414030156,0.2357594339740877,-0.14329572519238964,0.14027531516177846,-0.033474775216106444
medium,LLM(Combined),,,0.0,1.0,0.22076797240541937,-0.16146999999999997
short,Equal,0.0,-243.6451291500776,0.08747070938319867,0.4424093556511701,0.06618491927924366,0.023994
short,Combo_NonOracle,0.0,-237.23997263591886,0.09325666705769739,0.36620331861873257,0.06825095035051647,0.033216725556954665
short,EmpiricalLinear,2.0,-229.09089731273667,0.09720734804713888,0.31136614294685283,0.0717158574562099,0.03642923828010139
short,Combo_Oracle,0.0,-166.34896507732938,0.18947661783859257,-1.616383664162036,0.16370969641296593,0.15339274721783114
short,LLM(Combined),,,0.0,1.0,0.07226514055891678,-0.024855999999999993
