range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,1,0.9997727789138833,0.00022722108611672454
short,2,0.03389830508474583,0.9661016949152542
short,3,0.7380239520958084,0.2619760479041916
short,4,0.0029817368617219503,0.997018263138278
short,5,0.004511278195488722,0.9954887218045113
short,6,0.00609137055837564,0.9939086294416244
short,7,0.16346153846153866,0.8365384615384613
short,8,0.07532051282051275,0.9246794871794872
short,9,0.27558139534883724,0.7244186046511627
short,0,0.11308203991130812,0.8869179600886918
medium,1,0.45652173913043537,0.5434782608695646
medium,2,0.22445255474452547,0.7755474452554745
medium,3,0.40209267563527656,0.5979073243647235
medium,4,0.2554265522463402,0.7445734477536599
medium,5,0.6999999999999998,0.30000000000000016
medium,6,0.9411764705882353,0.05882352941176472
medium,7,0.26931106471816274,0.7306889352818373
medium,8,0.552941176470588,0.44705882352941195
medium,9,0.24568965517241376,0.7543103448275863
medium,0,,
long,0,0.9991876523151909,0.0008123476848090894
long,1,0.04030710172744726,0.9596928982725528
long,2,0.11386796632698266,0.8861320336730173
long,3,0.02676399026763989,0.9732360097323601
long,4,0.17309812568908478,0.8269018743109152
long,5,0.0829346092503987,0.9170653907496014
long,6,0.1219512195121952,0.8780487804878048
long,7,0.2395437262357411,0.7604562737642588
long,8,0.03769045709703284,0.9623095429029671
long,9,0.050046339202965716,0.9499536607970342
