range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-264.1792881307457,0.07123344188725686,0.6669707142662272,0.0509276252953476,-0.01932766172253872
long,EmpiricalLinear,3.0,-257.1284986874025,0.07198590183612656,0.6598977797798985,0.08235233485750369,-0.06367414133620121
long,Bayes(range),0.0,-254.7951358278702,0.0782417913171062,0.598216463429612,0.05157606858525164,-0.025213062780847714
long,Equal,0.0,-244.74207845033612,0.08651644352376026,0.5087394568030801,0.05331826647594612,-0.0022059999999999858
long,LLM(Combined),,,0.0,1.0,0.101312983077195,-0.051876
medium,EmpiricalLinear,3.0,-210.28653166602533,0.11499515100312702,0.555693279340234,0.09757733797493577,-0.06468771239961585
medium,Bayes(stimulus),0.0,-200.92609956046604,0.1340877294810462,0.39590964666629413,0.06477398230338652,-0.034736953987511525
medium,Equal,0.0,-200.74535919693326,0.134330299275507,0.3937220249314395,0.07559892683554027,-0.017244826839826845
medium,Bayes(range),0.0,-198.0978449220478,0.13793420963927983,0.36075431047421647,0.07194271479554175,-0.016023475397237908
medium,LLM(Combined),,,0.0,1.0,0.17897348641628458,-0.09565000000000001
short,Equal,0.0,-267.6455903660867,0.06880657967761679,0.5393248525730843,0.09770408360949691,-0.07632050828157348
short,Bayes(stimulus),0.0,-260.63215456219393,0.0738055353302311,0.46995503564668895,0.1361185258786136,-0.10804235320357536
short,EmpiricalLinear,3.0,-257.6236635585008,0.0716303339880686,0.5007376738063327,0.1181059190218885,-0.10200014626418297
short,Bayes(range),0.0,-241.4584279082773,0.08940449851174274,0.22222570371448636,0.06767444648343565,-0.04962674125302844
short,LLM(Combined),,,0.0,1.0,0.12495992693659837,-0.08283599999999998
