range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.9996924023377423,0.00030759766225774143
short,1,0.02812148481439826,0.9718785151856018
short,2,0.3863636363636364,0.6136363636363635
short,3,8.710042679209131e-05,0.999912899573208
short,4,0.006038242200603834,0.9939617577993962
short,5,0.2982801984909253,0.7017198015090746
short,6,0.04741144414168938,0.9525885558583106
short,7,0.03958828186856697,0.960411718131433
short,8,0.2623756966451755,0.7376243033548244
short,9,0.20161290322580677,0.7983870967741933
medium,0,0.5,0.5
medium,1,0.5,0.5
medium,2,0.07547169811320716,0.9245283018867928
medium,3,0.001996007984031937,0.998003992015968
medium,4,0.9994794377928162,0.0005205622071837723
medium,5,0.006153846153846133,0.9938461538461538
medium,6,0.0039735099337748206,0.9960264900662252
medium,7,0.16025641025641044,0.8397435897435895
medium,8,0.6172588832487311,0.3827411167512689
medium,9,0.8914100486223664,0.10858995137763361
long,0,0.5,0.5
long,1,0.998003992015968,0.001996007984031989
long,2,0.0010193679918450542,0.9989806320081549
long,3,0.000899190728344491,0.9991008092716555
long,4,0.16632702212012324,0.8336729778798768
long,5,0.3333890214109687,0.6666109785890313
long,6,0.0018914974245528048,0.9981085025754471
long,7,0.01739130434782612,0.9826086956521739
long,8,0.8623010988102425,0.13769890118975747
long,9,0.44561389209768615,0.5543861079023138
