range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-224.51786095969965,0.09974098436055144,0.4729027957869494,0.1164062636373007,-0.08072745566475885
long,Equal,0.0,-221.90687045798137,0.10871030309956826,0.3738407136287145,0.07187979368362155,-0.02331599999999999
long,Bayes(range),0.0,-212.90618783017385,0.11894883000119438,0.2503409955740986,0.0640638592498298,-0.03739301507004179
long,Bayes(stimulus),0.0,-208.05174234632574,0.1248655870922308,0.1739070048931909,0.0700423515347681,-0.041061701476993014
long,LLM(Combined),,,0.0,1.0,0.1446071911766493,-0.07005599999999998
medium,EmpiricalLinear,3.0,-224.45420801683497,0.09980449264264644,0.6118712300632767,0.12426172111930853,-0.08498767917918895
medium,Bayes(stimulus),0.0,-206.40155740848934,0.12694319524541658,0.3720941856641228,0.09283842637899468,-0.04627004190024178
medium,Equal,0.0,-200.76635676877027,0.13430209613550712,0.29718465452030096,0.08415313174707888,-0.029344826839826848
medium,Bayes(range),0.0,-191.11316972939545,0.14791289920966863,0.1475130239787409,0.07855789587051773,-0.024194267249189473
medium,LLM(Combined),,,0.0,1.0,0.19457449380635686,-0.12206999999999998
short,Equal,0.0,-248.0205071720099,0.08372605397967088,0.23704799946692112,0.08750659867893767,-0.054730508281573484
short,Bayes(stimulus),0.0,-241.58198235451033,0.08929410349170694,0.13219623075479658,0.107537243931387,-0.08425188436583951
short,EmpiricalLinear,3.0,-239.25657304876538,0.08607246419920057,0.19368554999215448,0.1240589163474738,-0.09012686515605259
short,Bayes(range),0.0,-224.20941123911143,0.10623580156512757,-0.22833766099692987,0.06236420198150054,-0.04091788797069761
short,LLM(Combined),,,0.0,1.0,0.1251394347917554,-0.06371599999999998
