range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-211.0293329452448,0.1212024089782253,0.3247606323033644,0.09159234713364939,-0.03376822777775954
long,Combo_Oracle,0.0,-209.65784763683124,0.12287613341815873,0.30598265499985744,0.11094664892180729,-0.07703036032592328
long,EmpiricalLinear,2.0,-208.26234484728423,0.11971714441154865,0.3412085574441516,0.08182069693226218,0.003986034235942963
long,Equal,0.0,-200.00688294654103,0.13532596849828935,0.15822206289234497,0.11493586972742671,-0.067605
long,LLM(Combined),,,0.0,1.0,0.11276488371829237,-0.026469999999999994
medium,EmpiricalLinear,2.0,-248.662356613305,0.07992843827360949,0.17830341851353337,0.15560425026873462,0.07539726098115769
medium,Combo_NonOracle,0.0,-226.63765864076004,0.10368720185504429,-0.3827992478973443,0.14171889328297657,0.03565422328889845
medium,Combo_Oracle,0.0,-208.78040881319947,0.12395904029275799,-0.9763562701761574,0.13651074046674788,0.0036606295751075734
medium,Equal,0.0,-200.5034140819803,0.1346556983573815,-1.3321597658767734,0.14090950754034812,3.503641868965901e-05
medium,LLM(Combined),,,0.0,1.0,0.16679324088116015,0.10404960317460316
short,Combo_NonOracle,0.0,-226.6416564153066,0.1036830567573365,0.5395403158553235,0.2021274445519541,0.17044422589183797
short,Combo_Oracle,0.0,-226.14082698122536,0.10420363453902176,0.534904903843233,0.14827869814804254,0.07336973075081481
short,EmpiricalLinear,2.0,-222.55413824247393,0.10377383799340115,0.5387336382673299,0.20829720589244644,0.16875124477836453
short,Equal,0.0,-221.35262558969018,0.10931449718654056,0.4881631507850085,0.19950537418237882,0.17196153846153847
short,LLM(Combined),,,0.0,1.0,0.1588469873270495,0.1191437619047619
