correct,response,range_category,trial,stimulus_id
0.24982,0.143,short,0,0
0.48029,0.185,short,1,1
0.3928,0.174,short,2,2
0.33946,0.178,short,3,3
0.16241,0.167,short,4,4
0.1624,0.159,short,5,5
0.12323,0.153,short,6,6
0.44647,0.48,short,7,7
0.34045,0.481,short,8,8
0.38323,0.479,short,9,9
0.24982,0.168,short,10,0
0.48029,0.246,short,11,1
0.3928,0.193,short,12,2
0.33946,0.224,short,13,3
0.16241,0.168,short,14,4
0.1624,0.161,short,15,5
0.12323,0.146,short,16,6
0.44647,0.224,short,17,7
0.34045,0.235,short,18,8
0.38323,0.235,short,19,9
0.24982,0.177,short,20,0
0.48029,0.171,short,21,1
0.3928,0.164,short,22,2
0.33946,0.153,short,23,3
0.16241,0.153,short,24,4
0.1624,0.143,short,25,5
0.12323,0.143,short,26,6
0.44647,0.23,short,27,7
0.34045,0.23,short,28,8
0.38323,0.23,short,29,9
0.24982,0.13,short,30,0
0.48029,0.15,short,31,1
0.3928,0.16,short,32,2
0.33946,0.17,short,33,3
0.16241,0.18,short,34,4
0.1624,0.14,short,35,5
0.12323,0.14,short,36,6
0.44647,0.4,short,37,7
0.34045,0.39,short,38,8
0.38323,0.39,short,39,9
0.24982,0.18,short,40,0
0.48029,0.24,short,41,1
0.3928,0.23,short,42,2
0.33946,0.22,short,43,3
0.16241,0.2,short,44,4
0.1624,0.19,short,45,5
0.12323,0.17,short,46,6
0.44647,0.34,short,47,7
0.34045,0.35,short,48,8
0.38323,0.36,short,49,9
0.48727,0.5,medium,0,0
0.77536,0.75,medium,1,1
0.666,0.67,medium,2,2
0.59933,0.58,medium,3,3
0.37801,0.55,medium,4,4
0.378,0.45,medium,5,5
0.32904,0.42,medium,6,6
0.73309,0.48,medium,7,7
0.60056,0.47,medium,8,8
0.65404,0.47,medium,9,9
0.48727,0.49,medium,10,0
0.77536,0.73,medium,11,1
0.666,0.54,medium,12,2
0.59933,0.57,medium,13,3
0.37801,0.54,medium,14,4
0.378,0.48,medium,15,5
0.32904,0.45,medium,16,6
0.73309,0.42,medium,17,7
0.60056,0.43,medium,18,8
0.65404,0.43,medium,19,9
0.48727,0.49,medium,20,0
0.77536,0.79,medium,21,1
0.666,0.55,medium,22,2
0.59933,0.53,medium,23,3
0.37801,0.47,medium,24,4
0.378,0.45,medium,25,5
0.32904,0.41,medium,26,6
0.73309,0.51,medium,27,7
0.60056,0.52,medium,28,8
0.65404,0.51,medium,29,9
0.48727,0.495,medium,30,0
0.77536,0.705,medium,31,1
0.666,0.505,medium,32,2
0.59933,0.495,medium,33,3
0.37801,0.47,medium,34,4
0.378,0.455,medium,35,5
0.32904,0.42,medium,36,6
0.73309,0.425,medium,37,7
0.60056,0.445,medium,38,8
0.65404,0.44,medium,39,9
0.48727,0.5,medium,40,0
0.77536,0.733,medium,41,1
0.666,0.633,medium,42,2
0.59933,0.533,medium,43,3
0.37801,0.567,medium,44,4
0.378,0.5,medium,45,5
0.32904,0.467,medium,46,6
0.73309,0.467,medium,47,7
0.60056,0.433,medium,48,8
0.65404,0.467,medium,49,9
0.64982,0.713,long,0,0
0.88029,0.772,long,1,1
0.7928,0.794,long,2,2
0.73946,0.778,long,3,3
0.56241,0.75,long,4,4
0.5624,0.737,long,5,5
0.52323,0.69,long,6,6
0.84647,0.737,long,7,7
0.74045,0.73,long,8,8
0.78323,0.737,long,9,9
0.64982,0.73,long,10,0
0.88029,0.77,long,11,1
0.7928,0.76,long,12,2
0.73946,0.75,long,13,3
0.56241,0.74,long,14,4
0.5624,0.71,long,15,5
0.52323,0.69,long,16,6
0.84647,0.71,long,17,7
0.74045,0.69,long,18,8
0.78323,0.68,long,19,9
0.64982,0.735,long,20,0
0.88029,0.733,long,21,1
0.7928,0.766,long,22,2
0.73946,0.698,long,23,3
0.56241,0.685,long,24,4
0.5624,0.654,long,25,5
0.52323,0.656,long,26,6
0.84647,0.717,long,27,7
0.74045,0.707,long,28,8
0.78323,0.704,long,29,9
0.64982,0.72,long,30,0
0.88029,0.76,long,31,1
0.7928,0.74,long,32,2
0.73946,0.73,long,33,3
0.56241,0.73,long,34,4
0.5624,0.69,long,35,5
0.52323,0.68,long,36,6
0.84647,0.71,long,37,7
0.74045,0.71,long,38,8
0.78323,0.7,long,39,9
0.64982,0.71,long,40,0
0.88029,0.76,long,41,1
0.7928,0.78,long,42,2
0.73946,0.74,long,43,3
0.56241,0.73,long,44,4
0.5624,0.69,long,45,5
0.52323,0.67,long,46,6
0.84647,0.71,long,47,7
0.74045,0.68,long,48,8
0.78323,0.67,long,49,9
