range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.006182469521003066,0.9938175304789969
short,1,0.5024875621890548,0.49751243781094523
short,2,0.06441867264399184,0.9355813273560082
short,3,0.014061207609594714,0.9859387923904053
short,4,0.0024937655860349157,0.9975062344139651
short,5,0.05428915555159034,0.9457108444484097
short,6,0.018595041322314095,0.981404958677686
short,7,0.7274292272379496,0.27257077276205044
short,8,0.136245971789318,0.863754028210682
short,9,0.05079978906661974,0.9492002109333803
medium,0,0.06600895092009815,0.9339910490799018
medium,1,0.011753263294179368,0.9882467367058206
medium,2,0.036397491229504066,0.9636025087704959
medium,3,0.5207564867570061,0.47924351324299386
medium,4,0.41307306748721256,0.5869269325127875
medium,5,0.3015050334382447,0.6984949665617552
medium,6,0.061359872600201516,0.9386401273997985
medium,7,0.29650743021532633,0.7034925697846737
medium,8,0.05930745244892389,0.9406925475510761
medium,9,0.15566280195946502,0.844337198040535
long,0,0.40106951871657703,0.598930481283423
long,1,0.23618090452261284,0.7638190954773871
long,2,0.3351648351648354,0.6648351648351646
long,3,0.4897370848708487,0.5102629151291513
long,4,0.6591053905951318,0.34089460940486815
long,5,0.24714160070360605,0.752858399296394
long,6,0.7675726890507492,0.23242731094925084
long,7,0.015576323987538944,0.9844236760124611
long,8,0.3495284990097572,0.6504715009902429
long,9,0.156869001742716,0.843130998257284
