range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_Oracle,0.0,-248.3705025588882,0.0834335288639017,0.5021436962353225,0.023672426843520746,-0.009239970925595057
long,Equal,0.0,-247.49686159212163,0.08416563167073562,0.493368300792979,0.053286752586611405,-0.006247854250999996
long,EmpiricalLinear,2.0,-244.60890288265608,0.0832348599686694,0.5045118281951495,0.03150205357169284,-0.011754945683513178
long,Combo_NonOracle,0.0,-240.8798368342101,0.0899232843369782,0.42168147208202444,0.029438377965218122,-0.015935575742750462
long,LLM(Combined),,,0.0,1.0,0.07794095898422088,0.04015526
medium,Combo_Oracle,0.0,-279.92269014699923,0.06085709296423094,0.8817869564211651,0.028761130897627368,0.011480207504624522
medium,Combo_NonOracle,0.0,-278.4702722518662,0.06174744241886418,0.8783027006673826,0.026261159808093237,-0.0015928602189990938
medium,EmpiricalLinear,2.0,-278.2333783025023,0.05946699756021589,0.8871257138428899,0.027841041876346628,-0.003916952477880181
medium,Equal,0.0,-272.62036400168864,0.065467356138804,0.8631979523068798,0.04473810621612184,-0.006978450000000002
medium,LLM(Combined),,,0.0,1.0,0.05119170831296802,0.02054999999999999
short,Combo_NonOracle,0.0,-351.33449458565127,0.02979707792699627,0.925698516561336,0.03519897097411391,-0.028968490755074888
short,EmpiricalLinear,2.0,-338.34369125279943,0.032600198130721125,0.9110613341957103,0.04718883503768588,-0.03813563183047824
short,Combo_Oracle,0.0,-322.2296144356922,0.039863420913091696,0.8670160398533652,0.021768561655029096,-0.002240236579029474
short,Equal,0.0,-302.8127976828889,0.048406170823061354,0.8039117416058277,0.06766098394461809,-0.05021139155129999
short,LLM(Combined),,,0.0,1.0,0.046499040888498926,-0.030378615384615375
