range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.8522440880126065,0.14775591198739346
short,1,0.9999994635375887,5.364624112713656e-07
short,2,0.9999900776178344,9.922382165572508e-06
short,3,0.7687304775641308,0.23126952243586918
short,4,1.9829073387400614e-05,0.9999801709266126
short,5,0.61013508264058,0.38986491735941997
short,6,0.7989399795172346,0.2010600204827654
short,7,0.9043800225558588,0.09561997744414119
short,8,0.825689583029699,0.17431041697030103
short,9,0.7941550190597207,0.20584498094027925
medium,0,0.7704362160149513,0.22956378398504873
medium,1,0.8408116559050387,0.1591883440949613
medium,2,0.6765827900974277,0.3234172099025723
medium,3,0.6937993529509875,0.3062006470490125
medium,4,0.47567336786025877,0.5243266321397413
medium,5,0.015437256043722107,0.9845627439562779
medium,6,0.7552870090634444,0.24471299093655563
medium,7,0.9069802833130122,0.09301971668698783
medium,8,0.33152101843256865,0.6684789815674314
medium,9,0.36464410735122516,0.6353558926487748
long,0,0.48544698841320855,0.5145530115867915
long,1,0.548160541738541,0.451839458261459
long,2,0.9940732867242719,0.005926713275728135
long,3,0.626405711699359,0.373594288300641
long,4,0.9284476355533549,0.07155236444664514
long,5,0.9430318314687339,0.05696816853126607
long,6,0.5452914310860388,0.45470856891396116
long,7,0.8261460727970836,0.17385392720291637
long,8,0.8918562418329149,0.1081437581670851
long,9,0.8695807974934453,0.1304192025065547
