range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-284.9462022753008,0.05787544816683661,0.7361290329800794,0.055075252901502815,-0.016654936124815622
long,Combo_Oracle,0.0,-284.4041058925828,0.05819004080517382,0.7332525981720601,0.06781799117102931,-0.04179026807681629
long,Equal,0.0,-282.72819152915554,0.059173473786824436,0.7241601517572137,0.061272151422975187,-0.014355999999999989
long,EmpiricalLinear,2.0,-277.93263494600586,0.05964610980382256,0.7197361253123802,0.062137948070449554,-0.014151219976326979
long,LLM(Combined),,,0.0,1.0,0.06650932671437894,-0.02825599999999998
medium,Combo_Oracle,0.0,-248.75761238455107,0.08311117381231649,0.5994872477490538,0.04964293039598394,-0.010456465085356234
medium,Equal,0.0,-246.5450162969449,0.084970583144992,0.5813657912070582,0.053755126639233215,0.009529999999999999
medium,Combo_NonOracle,0.0,-246.15001341065877,0.08530688316107396,0.5780454586504716,0.04941516183572913,0.01126362396297579
medium,EmpiricalLinear,2.0,-242.13942592868253,0.08531591549009407,0.5779561004679847,0.05471201158374168,0.009375575719853124
medium,LLM(Combined),,,0.0,1.0,0.08201876395069607,-0.0012699999999999977
short,Equal,0.0,-239.20886208473067,0.09143850392476903,0.671183550446838,0.09275951994269915,0.07014400000000001
short,EmpiricalLinear,2.0,-235.99964922948203,0.09071827149629368,0.6763431181255595,0.09331217881696315,0.07035885117237825
short,Combo_Oracle,0.0,-233.30420574679144,0.09700021756714086,0.6299667680236459,0.07877904299286975,0.05224673316217234
short,Combo_NonOracle,0.0,-226.10693887409118,0.1042389531624038,0.5726778599128736,0.0920966208079862,0.06773200144281637
short,LLM(Combined),,,0.0,1.0,0.08940994653840255,0.025744000000000006
