correct,response,input_value,range_category,trial,stimulus_id
3.47,10.0,3.47,short,0,0
7.26,23.0,7.26,short,1,1
5.89,23.0,5.89,short,2,2
4.95,11.0,4.95,short,3,3
1.98,6.0,1.98,short,4,4
1.89,6.0,1.89,short,5,5
1.27,6.0,1.27,short,6,6
7.01,14.0,7.01,short,7,7
4.83,15.0,4.83,short,8,8
5.52,17.0,5.52,short,9,9
1.06,4.0,1.06,short,10,10
7.52,24.0,7.52,short,11,11
6.18,17.0,6.18,short,12,12
2.28,8.0,2.28,short,13,13
2.08,5.0,2.08,short,14,14
2.18,6.0,2.18,short,15,15
3.0,9.0,3.0,short,16,16
4.58,20.0,4.58,short,17,17
3.96,8.0,3.96,short,18,18
2.96,7.0,2.96,short,19,19
3.47,6.0,3.47,short,20,0
7.26,15.0,7.26,short,21,1
5.89,14.0,5.89,short,22,2
4.95,7.0,4.95,short,23,3
1.98,4.0,1.98,short,24,4
1.89,5.0,1.89,short,25,5
1.27,4.0,1.27,short,26,6
7.01,10.0,7.01,short,27,7
4.83,10.0,4.83,short,28,8
5.52,13.0,5.52,short,29,9
1.06,3.0,1.06,short,30,10
7.52,15.0,7.52,short,31,11
6.18,12.0,6.18,short,32,12
2.28,6.0,2.28,short,33,13
2.08,4.0,2.08,short,34,14
2.18,5.0,2.18,short,35,15
3.0,7.0,3.0,short,36,16
4.58,14.0,4.58,short,37,17
3.96,6.0,3.96,short,38,18
2.96,7.0,2.96,short,39,19
3.47,6.0,3.47,short,40,0
7.26,12.0,7.26,short,41,1
5.89,14.0,5.89,short,42,2
4.95,6.0,4.95,short,43,3
1.98,4.0,1.98,short,44,4
1.89,5.0,1.89,short,45,5
1.27,4.0,1.27,short,46,6
7.01,9.0,7.01,short,47,7
4.83,10.0,4.83,short,48,8
5.52,13.0,5.52,short,49,9
1.06,4.0,1.06,short,50,10
7.52,14.0,7.52,short,51,11
6.18,12.0,6.18,short,52,12
2.28,6.0,2.28,short,53,13
2.08,4.0,2.08,short,54,14
2.18,5.0,2.18,short,55,15
3.0,7.0,3.0,short,56,16
4.58,15.0,4.58,short,57,17
3.96,6.0,3.96,short,58,18
2.96,7.0,2.96,short,59,19
3.47,6.0,3.47,short,60,0
7.26,16.0,7.26,short,61,1
5.89,18.0,5.89,short,62,2
4.95,8.0,4.95,short,63,3
1.98,5.0,1.98,short,64,4
1.89,5.0,1.89,short,65,5
1.27,5.0,1.27,short,66,6
7.01,10.0,7.01,short,67,7
4.83,10.0,4.83,short,68,8
5.52,14.0,5.52,short,69,9
1.06,4.0,1.06,short,70,10
7.52,15.0,7.52,short,71,11
6.18,13.0,6.18,short,72,12
2.28,6.0,2.28,short,73,13
2.08,4.0,2.08,short,74,14
2.18,6.0,2.18,short,75,15
3.0,7.0,3.0,short,76,16
4.58,15.0,4.58,short,77,17
3.96,7.0,3.96,short,78,18
2.96,7.0,2.96,short,79,19
3.47,6.0,3.47,short,80,0
7.26,15.0,7.26,short,81,1
5.89,15.0,5.89,short,82,2
4.95,6.0,4.95,short,83,3
1.98,5.0,1.98,short,84,4
1.89,5.0,1.89,short,85,5
1.27,4.0,1.27,short,86,6
7.01,11.0,7.01,short,87,7
4.83,10.0,4.83,short,88,8
5.52,13.0,5.52,short,89,9
1.06,3.0,1.06,short,90,10
7.52,18.0,7.52,short,91,11
6.18,13.0,6.18,short,92,12
2.28,6.0,2.28,short,93,13
2.08,4.0,2.08,short,94,14
2.18,5.0,2.18,short,95,15
3.0,8.0,3.0,short,96,16
4.58,16.0,4.58,short,97,17
3.96,7.0,3.96,short,98,18
2.96,7.0,2.96,short,99,19
9.57,20.0,9.57,medium,0,0
18.43,47.0,18.43,medium,1,1
15.74,52.0,15.74,medium,2,2
13.13,34.0,13.13,medium,3,3
6.72,15.0,6.72,medium,4,4
7.0,13.0,7.0,medium,5,5
5.81,17.0,5.81,medium,6,6
17.63,26.0,17.63,medium,7,7
12.67,32.0,12.67,medium,8,8
15.37,35.0,15.37,medium,9,9
5.2,13.0,5.2,medium,10,10
19.22,44.0,19.22,medium,11,11
16.15,36.0,16.15,medium,12,12
7.77,16.0,7.77,medium,13,13
7.24,21.0,7.24,medium,14,14
7.35,25.0,7.35,medium,15,15
8.9,12.0,8.9,medium,16,16
11.89,38.0,11.89,medium,17,17
10.84,29.0,10.84,medium,18,18
9.12,28.0,9.12,medium,19,19
9.57,20.0,9.57,medium,20,0
18.43,40.0,18.43,medium,21,1
15.74,55.0,15.74,medium,22,2
13.13,33.0,13.13,medium,23,3
6.72,15.0,6.72,medium,24,4
7.0,14.0,7.0,medium,25,5
5.81,18.0,5.81,medium,26,6
17.63,27.0,17.63,medium,27,7
12.67,33.0,12.67,medium,28,8
15.37,39.0,15.37,medium,29,9
5.2,14.0,5.2,medium,30,10
19.22,46.0,19.22,medium,31,11
16.15,34.0,16.15,medium,32,12
7.77,19.0,7.77,medium,33,13
7.24,24.0,7.24,medium,34,14
7.35,25.0,7.35,medium,35,15
8.9,13.0,8.9,medium,36,16
11.89,34.0,11.89,medium,37,17
10.84,30.0,10.84,medium,38,18
9.12,29.0,9.12,medium,39,19
9.57,19.0,9.57,medium,40,0
18.43,41.0,18.43,medium,41,1
15.74,36.0,15.74,medium,42,2
13.13,32.0,13.13,medium,43,3
6.72,13.0,6.72,medium,44,4
7.0,12.0,7.0,medium,45,5
5.81,12.0,5.81,medium,46,6
17.63,25.0,17.63,medium,47,7
12.67,29.0,12.67,medium,48,8
15.37,35.0,15.37,medium,49,9
5.2,11.0,5.2,medium,50,10
19.22,40.0,19.22,medium,51,11
16.15,33.0,16.15,medium,52,12
7.77,15.0,7.77,medium,53,13
7.24,19.0,7.24,medium,54,14
7.35,22.0,7.35,medium,55,15
8.9,11.0,8.9,medium,56,16
11.89,35.0,11.89,medium,57,17
10.84,26.0,10.84,medium,58,18
9.12,29.0,9.12,medium,59,19
9.57,22.0,9.57,medium,60,0
18.43,41.0,18.43,medium,61,1
15.74,46.0,15.74,medium,62,2
13.13,39.0,13.13,medium,63,3
6.72,14.0,6.72,medium,64,4
7.0,15.0,7.0,medium,65,5
5.81,17.0,5.81,medium,66,6
17.63,27.0,17.63,medium,67,7
12.67,32.0,12.67,medium,68,8
15.37,40.0,15.37,medium,69,9
5.2,15.0,5.2,medium,70,10
19.22,44.0,19.22,medium,71,11
16.15,39.0,16.15,medium,72,12
7.77,15.0,7.77,medium,73,13
7.24,22.0,7.24,medium,74,14
7.35,25.0,7.35,medium,75,15
8.9,14.0,8.9,medium,76,16
11.89,37.0,11.89,medium,77,17
10.84,28.0,10.84,medium,78,18
9.12,30.0,9.12,medium,79,19
9.57,16.0,9.57,medium,80,0
18.43,35.0,18.43,medium,81,1
15.74,39.0,15.74,medium,82,2
13.13,33.0,13.13,medium,83,3
6.72,12.0,6.72,medium,84,4
7.0,16.0,7.0,medium,85,5
5.81,15.0,5.81,medium,86,6
17.63,25.0,17.63,medium,87,7
12.67,27.0,12.67,medium,88,8
15.37,34.0,15.37,medium,89,9
5.2,13.0,5.2,medium,90,10
19.22,40.0,19.22,medium,91,11
16.15,34.0,16.15,medium,92,12
7.77,15.0,7.77,medium,93,13
7.24,20.0,7.24,medium,94,14
7.35,22.0,7.35,medium,95,15
8.9,15.0,8.9,medium,96,16
11.89,35.0,11.89,medium,97,17
10.84,28.0,10.84,medium,98,18
9.12,27.0,9.12,medium,99,19
26.62,25.0,26.62,long,0,0
48.03,60.0,48.03,long,1,1
40.53,47.0,40.53,long,2,2
35.76,59.0,35.76,long,3,3
20.13,37.0,20.13,long,4,4
20.28,32.0,20.28,long,5,5
16.69,29.0,16.69,long,6,6
44.63,79.0,44.63,long,7,7
35.43,68.0,35.43,long,8,8
39.64,57.0,39.64,long,9,9
15.48,14.0,15.48,long,10,10
48.87,77.0,48.87,long,11,11
43.74,33.0,43.74,long,12,12
21.82,36.0,21.82,long,13,13
20.9,40.0,20.9,long,14,14
21.08,42.0,21.08,long,15,15
25.45,59.0,25.45,long,16,16
32.34,32.0,32.34,long,17,17
29.53,59.0,29.53,long,18,18
23.66,35.0,23.66,long,19,19
26.62,27.0,26.62,long,20,0
48.03,75.0,48.03,long,21,1
40.53,53.0,40.53,long,22,2
35.76,67.0,35.76,long,23,3
20.13,41.0,20.13,long,24,4
20.28,34.0,20.28,long,25,5
16.69,29.0,16.69,long,26,6
44.63,84.0,44.63,long,27,7
35.43,77.0,35.43,long,28,8
39.64,65.0,39.64,long,29,9
15.48,14.0,15.48,long,30,10
48.87,92.0,48.87,long,31,11
43.74,39.0,43.74,long,32,12
21.82,39.0,21.82,long,33,13
20.9,37.0,20.9,long,34,14
21.08,47.0,21.08,long,35,15
25.45,63.0,25.45,long,36,16
32.34,36.0,32.34,long,37,17
29.53,62.0,29.53,long,38,18
23.66,38.0,23.66,long,39,19
26.62,29.0,26.62,long,40,0
