correct,response,range_category,trial
0.25,0.18,short,0
0.48,0.52,short,1
0.39,0.44,short,2
0.34,0.26,short,3
0.16,0.12,short,4
0.16,0.12,short,5
0.12,0.1,short,6
0.45,0.55,short,7
0.34,0.38,short,8
0.38,0.34,short,9
0.25,0.18,short,10
0.48,0.5,short,11
0.39,0.38,short,12
0.34,0.35,short,13
0.16,0.12,short,14
0.16,0.14,short,15
0.12,0.11,short,16
0.45,0.44,short,17
0.34,0.37,short,18
0.38,0.33,short,19
0.25,0.27,short,20
0.48,0.52,short,21
0.39,0.45,short,22
0.34,0.23,short,23
0.16,0.1,short,24
0.16,0.11,short,25
0.12,0.09,short,26
0.45,0.53,short,27
0.34,0.4,short,28
0.38,0.36,short,29
0.25,0.28,short,30
0.48,0.37,short,31
0.39,0.46,short,32
0.34,0.31,short,33
0.16,0.14,short,34
0.16,0.14,short,35
0.12,0.11,short,36
0.45,0.55,short,37
0.34,0.42,short,38
0.38,0.38,short,39
0.25,0.3,short,40
0.48,0.44,short,41
0.39,0.38,short,42
0.34,0.31,short,43
0.16,0.07,short,44
0.16,0.08,short,45
0.12,0.07,short,46
0.45,0.46,short,47
0.34,0.39,short,48
0.38,0.37,short,49
0.49,0.52,medium,0
0.78,0.79,medium,1
0.67,0.7,medium,2
0.6,0.59,medium,3
0.38,0.31,medium,4
0.38,0.28,medium,5
0.33,0.25,medium,6
0.73,0.72,medium,7
0.6,0.52,medium,8
0.65,0.57,medium,9
0.49,0.53,medium,10
0.78,0.78,medium,11
0.67,0.62,medium,12
0.6,0.65,medium,13
0.38,0.38,medium,14
0.38,0.25,medium,15
0.33,0.23,medium,16
0.73,0.78,medium,17
0.6,0.57,medium,18
0.65,0.59,medium,19
0.49,0.43,medium,20
0.78,0.78,medium,21
0.67,0.65,medium,22
0.6,0.55,medium,23
0.38,0.38,medium,24
0.38,0.29,medium,25
0.33,0.2,medium,26
0.73,0.75,medium,27
0.6,0.59,medium,28
0.65,0.61,medium,29
0.49,0.38,medium,30
0.78,0.83,medium,31
0.67,0.65,medium,32
0.6,0.55,medium,33
0.38,0.27,medium,34
0.38,0.38,medium,35
0.33,0.22,medium,36
0.73,0.75,medium,37
0.6,0.63,medium,38
0.65,0.64,medium,39
0.49,0.38,medium,40
0.78,0.82,medium,41
0.67,0.65,medium,42
0.6,0.54,medium,43
0.38,0.22,medium,44
0.38,0.25,medium,45
0.33,0.27,medium,46
0.73,0.79,medium,47
0.6,0.65,medium,48
0.65,0.65,medium,49
0.65,0.72,long,0
0.88,0.91,long,1
0.79,0.83,long,2
0.74,0.75,long,3
0.56,0.63,long,4
0.56,0.57,long,5
0.52,0.41,long,6
0.85,0.88,long,7
0.74,0.72,long,8
0.78,0.79,long,9
0.65,0.73,long,10
0.88,0.86,long,11
0.79,0.83,long,12
0.74,0.79,long,13
0.56,0.6,long,14
0.56,0.55,long,15
0.52,0.38,long,16
0.85,0.87,long,17
0.74,0.71,long,18
0.78,0.8,long,19
0.65,0.64,long,20
0.88,0.86,long,21
0.79,0.75,long,22
0.74,0.8,long,23
0.56,0.57,long,24
0.56,0.54,long,25
0.52,0.4,long,26
0.85,0.82,long,27
0.74,0.7,long,28
0.78,0.8,long,29
0.65,0.66,long,30
0.88,0.89,long,31
0.79,0.75,long,32
0.74,0.75,long,33
0.56,0.55,long,34
0.56,0.57,long,35
0.52,0.43,long,36
0.85,0.85,long,37
0.74,0.63,long,38
0.78,0.77,long,39
0.65,0.63,long,40
0.88,0.86,long,41
0.79,0.69,long,42
0.74,0.74,long,43
0.56,0.56,long,44
0.56,0.55,long,45
0.52,0.37,long,46
0.85,0.9,long,47
0.74,0.7,long,48
0.78,0.8,long,49
