correct,response,range_category,trial,stimulus_id
0.24982,0.185,short,0,0
0.48029,0.524,short,1,1
0.3928,0.519,short,2,2
0.33946,0.325,short,3,3
0.16241,0.228,short,4,4
0.1624,0.15,short,5,5
0.12323,0.104,short,6,6
0.44647,0.272,short,7,7
0.34045,0.239,short,8,8
0.38323,0.298,short,9,9
0.24982,0.21,short,10,0
0.48029,0.56,short,11,1
0.3928,0.56,short,12,2
0.33946,0.35,short,13,3
0.16241,0.17,short,14,4
0.1624,0.15,short,15,5
0.12323,0.12,short,16,6
0.44647,0.22,short,17,7
0.34045,0.23,short,18,8
0.38323,0.27,short,19,9
0.24982,0.25,short,20,0
0.48029,0.53,short,21,1
0.3928,0.5,short,22,2
0.33946,0.42,short,23,3
0.16241,0.3,short,24,4
0.1624,0.27,short,25,5
0.12323,0.13,short,26,6
0.44647,0.37,short,27,7
0.34045,0.32,short,28,8
0.38323,0.35,short,29,9
0.24982,0.21,short,30,0
0.48029,0.68,short,31,1
0.3928,0.23,short,32,2
0.33946,0.31,short,33,3
0.16241,0.18,short,34,4
0.1624,0.16,short,35,5
0.12323,0.09,short,36,6
0.44647,0.27,short,37,7
0.34045,0.2,short,38,8
0.38323,0.25,short,39,9
0.24982,0.235,short,40,0
0.48029,0.619,short,41,1
0.3928,0.631,short,42,2
0.33946,0.465,short,43,3
0.16241,0.278,short,44,4
0.1624,0.241,short,45,5
0.12323,0.149,short,46,6
0.44647,0.333,short,47,7
0.34045,0.273,short,48,8
0.38323,0.327,short,49,9
0.48727,0.51,medium,0,0
0.77536,0.67,medium,1,1
0.666,0.58,medium,2,2
0.59933,0.61,medium,3,3
0.37801,0.45,medium,4,4
0.378,0.43,medium,5,5
0.32904,0.35,medium,6,6
0.73309,0.38,medium,7,7
0.60056,0.4,medium,8,8
0.65404,0.52,medium,9,9
0.48727,0.51,medium,10,0
0.77536,0.51,medium,11,1
0.666,0.52,medium,12,2
0.59933,0.51,medium,13,3
0.37801,0.42,medium,14,4
0.378,0.42,medium,15,5
0.32904,0.42,medium,16,6
0.73309,0.42,medium,17,7
0.60056,0.5,medium,18,8
0.65404,0.5,medium,19,9
0.48727,0.51,medium,20,0
0.77536,0.61,medium,21,1
0.666,0.65,medium,22,2
0.59933,0.67,medium,23,3
0.37801,0.46,medium,24,4
0.378,0.35,medium,25,5
0.32904,0.27,medium,26,6
0.73309,0.32,medium,27,7
0.60056,0.53,medium,28,8
0.65404,0.59,medium,29,9
0.48727,0.55,medium,30,0
0.77536,0.55,medium,31,1
0.666,0.55,medium,32,2
0.59933,0.55,medium,33,3
0.37801,0.55,medium,34,4
0.378,0.55,medium,35,5
0.32904,0.55,medium,36,6
0.73309,0.55,medium,37,7
0.60056,0.55,medium,38,8
0.65404,0.55,medium,39,9
0.48727,0.661,medium,40,0
0.77536,0.672,medium,41,1
0.666,0.709,medium,42,2
0.59933,0.706,medium,43,3
0.37801,0.479,medium,44,4
0.378,0.477,medium,45,5
0.32904,0.477,medium,46,6
0.73309,0.439,medium,47,7
0.60056,0.523,medium,48,8
0.65404,0.523,medium,49,9
0.64982,0.69,long,0,0
0.88029,0.88,long,1,1
0.7928,0.69,long,2,2
0.73946,0.69,long,3,3
0.56241,0.69,long,4,4
0.5624,0.56,long,5,5
0.52323,0.56,long,6,6
0.84647,0.69,long,7,7
0.74045,0.69,long,8,8
0.78323,0.69,long,9,9
0.64982,0.634,long,10,0
0.88029,0.849,long,11,1
0.7928,0.783,long,12,2
0.73946,0.749,long,13,3
0.56241,0.609,long,14,4
0.5624,0.561,long,15,5
0.52323,0.5,long,16,6
0.84647,0.678,long,17,7
0.74045,0.655,long,18,8
0.78323,0.634,long,19,9
0.64982,0.691,long,20,0
0.88029,0.837,long,21,1
0.7928,0.725,long,22,2
0.73946,0.716,long,23,3
0.56241,0.55,long,24,4
0.5624,0.515,long,25,5
0.52323,0.489,long,26,6
0.84647,0.65,long,27,7
0.74045,0.54,long,28,8
0.78323,0.574,long,29,9
0.64982,0.63,long,30,0
0.88029,0.863,long,31,1
0.7928,0.757,long,32,2
0.73946,0.729,long,33,3
0.56241,0.63,long,34,4
0.5624,0.515,long,35,5
0.52323,0.472,long,36,6
0.84647,0.71,long,37,7
0.74045,0.603,long,38,8
0.78323,0.682,long,39,9
0.64982,0.65,long,40,0
0.88029,0.91,long,41,1
0.7928,0.91,long,42,2
0.73946,0.74,long,43,3
0.56241,0.61,long,44,4
0.5624,0.51,long,45,5
0.52323,0.51,long,46,6
0.84647,0.62,long,47,7
0.74045,0.57,long,48,8
0.78323,0.57,long,49,9
