range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.6604278074866309,0.3395721925133691
short,1,0.3423423423423421,0.6576576576576578
short,2,0.16247906197654946,0.8375209380234505
short,3,0.08854166666666684,0.9114583333333331
short,4,0.009900990099009922,0.9900990099009901
short,5,0.19354838709677424,0.8064516129032258
short,6,0.20634920634920625,0.7936507936507937
short,7,0.4140625000000008,0.5859374999999992
short,8,0.04153354632587864,0.9584664536741213
short,9,0.10071942446043157,0.8992805755395684
medium,0,0.9401993355481727,0.0598006644518273
medium,1,0.6975806451612898,0.3024193548387102
medium,2,0.6392961876832846,0.36070381231671544
medium,3,0.5358090185676395,0.4641909814323605
medium,4,0.347258485639687,0.652741514360313
medium,5,0.13793103448275787,0.8620689655172421
medium,6,0.47552447552447563,0.5244755244755244
medium,7,0.10714285714285694,0.892857142857143
medium,8,0.69758064516129,0.30241935483870996
medium,9,0.42022471910112363,0.5797752808988763
long,0,0.9232221522970421,0.07677784770295792
long,1,0.2880794701986755,0.7119205298013245
long,2,0.5777777777777782,0.42222222222222183
long,3,0.7235294117647059,0.27647058823529413
long,4,0.7000000000000005,0.2999999999999995
long,5,0.420000000000001,0.579999999999999
long,6,0.1379310344827586,0.8620689655172414
long,7,0.4318181818181808,0.5681818181818192
long,8,0.237037037037037,0.7629629629629631
long,9,0.2941176470588232,0.7058823529411768
