range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-280.2117213508466,0.06068145092818268,0.7240206074189246,0.0512604755722395,0.026389722019287146
long,Equal,0.0,-272.994778098451,0.0652226954364813,0.6811677624182684,0.04136354675314969,0.02075
long,Bayes(range),0.0,-266.2304538510703,0.06978720896804912,0.634980218344609,0.038059521039455146,0.014257328985858898
long,EmpiricalLinear,3.0,-256.04412065916136,0.07277074880257606,0.6031024399369511,0.04105763705086386,0.015877266284759294
long,LLM(Combined),,,0.0,1.0,0.06805573451223636,0.058550000000000005
medium,EmpiricalLinear,3.0,-277.09520712697855,0.05895669595575112,0.8614716662487752,0.07181880686281812,0.04027901619316018
medium,Equal,0.0,-259.1735987350348,0.07488991921480488,0.7764786246849538,0.07854941756626843,0.05542999999999999
medium,Bayes(range),0.0,-258.3831931633399,0.07548419882467523,0.772917097533868,0.07886014654852869,0.055874584408108274
medium,Bayes(stimulus),0.0,-244.04876050568888,0.08711836174424747,0.6975234320623523,0.08442403754258142,0.06128198927792705
medium,LLM(Combined),,,0.0,1.0,0.06012246668259712,0.006129999999999989
short,EmpiricalLinear,3.0,-297.1511789736319,0.04824265021496162,0.8544039224420934,0.0506331423081,-0.012526282477918937
short,Bayes(stimulus),0.0,-293.3093823347167,0.053232092420541666,0.8227303307182303,0.05036256776487444,0.002462395171467202
short,Bayes(range),0.0,-276.26259560516246,0.06312578497748124,0.7507122471677701,0.048428038983270645,0.027160062518596647
short,Equal,0.0,-257.6329896976391,0.07605261336732617,0.6381607757272443,0.05843152402599132,0.041550000000000004
short,LLM(Combined),,,0.0,1.0,0.043007243575937305,-0.021049999999999996
