correct,response,input_value,range_category,trial,stimulus_id
0.3832,,0.3832,short,0,0
0.3404,0.35,0.3404,short,1,1
0.4465,0.57,0.4465,short,2,2
0.1232,0.13,0.1232,short,3,3
0.1624,0.21,0.1624,short,4,4
0.1624,0.28,0.1624,short,5,5
0.3395,0.29,0.3395,short,6,6
0.3928,0.38,0.3928,short,7,7
0.4803,0.53,0.4803,short,8,8
0.2498,0.38,0.2498,short,9,9
0.3832,,0.3832,short,10,0
0.3404,0.32,0.3404,short,11,1
0.4465,0.52,0.4465,short,12,2
0.1232,0.17,0.1232,short,13,3
0.1624,0.2,0.1624,short,14,4
0.1624,0.22,0.1624,short,15,5
0.3395,0.3,0.3395,short,16,6
0.3928,0.45,0.3928,short,17,7
0.4803,0.44,0.4803,short,18,8
0.2498,0.21,0.2498,short,19,9
0.3832,,0.3832,short,20,0
0.3404,0.275,0.3404,short,21,1
0.4465,0.4,0.4465,short,22,2
0.1232,0.1,0.1232,short,23,3
0.1624,0.125,0.1624,short,24,4
0.1624,0.132,0.1624,short,25,5
0.3395,0.308,0.3395,short,26,6
0.3928,0.375,0.3928,short,27,7
0.4803,0.45,0.4803,short,28,8
0.2498,0.231,0.2498,short,29,9
0.3832,,0.3832,short,30,0
0.3404,0.4,0.3404,short,31,1
0.4465,0.44,0.4465,short,32,2
0.1232,0.2,0.1232,short,33,3
0.1624,0.24,0.1624,short,34,4
0.1624,0.29,0.1624,short,35,5
0.3395,0.56,0.3395,short,36,6
0.3928,0.52,0.3928,short,37,7
0.4803,0.56,0.4803,short,38,8
0.2498,0.33,0.2498,short,39,9
0.3832,0.41,0.3832,short,40,0
0.3404,1.0,0.3404,short,41,1
0.4465,0.0,0.4465,short,42,2
0.1232,0.1,0.1232,short,43,3
0.1624,1.0,0.1624,short,44,4
0.1624,0.13,0.1624,short,45,5
0.3395,0.31,0.3395,short,46,6
0.3928,,0.3928,short,47,7
0.4803,0.46,0.4803,short,48,8
0.2498,0.24,0.2498,short,49,9
0.654,0.61,0.654,medium,0,0
0.6006,0.0,0.6006,medium,1,1
0.7331,0.65,0.7331,medium,2,2
0.329,0.35,0.329,medium,3,3
0.378,0.47,0.378,medium,4,4
0.378,0.48,0.378,medium,5,5
0.5993,,0.5993,medium,6,6
0.666,,0.666,medium,7,7
0.7754,0.74,0.7754,medium,8,8
0.4873,0.47,0.4873,medium,9,9
0.654,,0.654,medium,10,0
0.6006,0.8,0.6006,medium,11,1
0.7331,0.65,0.7331,medium,12,2
0.329,0.3,0.329,medium,13,3
0.378,0.5,0.378,medium,14,4
0.378,0.38,0.378,medium,15,5
0.5993,0.56,0.5993,medium,16,6
0.666,0.72,0.666,medium,17,7
0.7754,0.81,0.7754,medium,18,8
0.4873,0.59,0.4873,medium,19,9
0.654,,0.654,medium,20,0
0.6006,0.9,0.6006,medium,21,1
0.7331,0.56,0.7331,medium,22,2
0.329,0.375,0.329,medium,23,3
0.378,0.44,0.378,medium,24,4
0.378,0.44,0.378,medium,25,5
0.5993,1.0,0.5993,medium,26,6
0.666,0.6,0.666,medium,27,7
0.7754,0.77,0.7754,medium,28,8
0.4873,0.52,0.4873,medium,29,9
0.654,,0.654,medium,30,0
0.6006,0.84,0.6006,medium,31,1
0.7331,0.58,0.7331,medium,32,2
0.329,0.39,0.329,medium,33,3
0.378,0.44,0.378,medium,34,4
0.378,0.41,0.378,medium,35,5
0.5993,0.59,0.5993,medium,36,6
0.666,0.54,0.666,medium,37,7
0.7754,0.76,0.7754,medium,38,8
0.4873,0.52,0.4873,medium,39,9
0.654,0.6,0.654,medium,40,0
0.6006,,0.6006,medium,41,1
0.7331,0.5652173913043478,0.7331,medium,42,2
0.329,0.375,0.329,medium,43,3
0.378,0.4375,0.378,medium,44,4
0.378,0.44,0.378,medium,45,5
0.5993,0.76,0.5993,medium,46,6
0.666,0.68,0.666,medium,47,7
0.7754,0.72,0.7754,medium,48,8
0.4873,0.54,0.4873,medium,49,9
0.7832,,0.7832,long,0,0
0.7404,0.74,0.7404,long,1,1
0.8465,0.64,0.8465,long,2,2
0.5232,0.63,0.5232,long,3,3
0.5624,0.56,0.5624,long,4,4
0.5624,0.51,0.5624,long,5,5
0.7395,0.54,0.7395,long,6,6
0.7928,0.81,0.7928,long,7,7
