range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.999131341209173,0.0008686587908269816
short,1,0.4109330819981153,0.5890669180018847
short,2,0.5095481581968071,0.4904518418031929
short,3,0.9993663667469269,0.0006336332530730848
short,4,0.9993864277825499,0.0006135722174500646
short,5,0.8489679476422218,0.15103205235777817
short,6,0.8054711246200608,0.19452887537993924
short,7,0.12048062351158258,0.8795193764884174
short,8,0.5247901156344054,0.47520988436559464
short,9,0.6483964248159834,0.35160357518401664
medium,0,0.19696969696969696,0.803030303030303
medium,1,0.7641509433962269,0.2358490566037731
medium,2,0.024024024024024062,0.975975975975976
medium,3,0.4999999999999995,0.5000000000000004
medium,4,0.7272727272727275,0.2727272727272725
medium,5,0.7551020408163263,0.24489795918367374
medium,6,0.12570888468809066,0.8742911153119093
medium,7,0.500000000000001,0.499999999999999
medium,8,0.6,0.4
medium,9,0.11764705882352955,0.8823529411764705
long,0,0.36915345960572077,0.6308465403942792
long,1,0.9166666666666673,0.0833333333333327
long,2,0.6785714285714286,0.3214285714285714
long,3,0.9052631578947365,0.09473684210526345
long,4,0.18201754385964916,0.8179824561403508
long,5,0.20634920634920673,0.7936507936507933
long,6,0.3967065868263477,0.6032934131736523
long,7,0.6722090261282663,0.3277909738717337
long,8,0.9568,0.043200000000000016
long,9,0.8091603053435119,0.1908396946564881
