range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,2.0,-55.57115808979797,0.5445100061002482,0.7416928471249165,0.38974236264886986,-0.2593838386020014
long,Combo_Oracle,0.0,-46.372040789270535,0.6230153699154282,0.6618400079773245,0.4494306844129589,-0.2642363632485436
long,Combo_NonOracle,0.0,-22.784774648677956,0.7925515718189957,0.45275756587289384,0.6954392589421352,-0.5096665550434519
long,Equal,0.0,4.065281514269743,1.04235488340509,0.053423074576917196,0.9706040068238265,-0.7066072639346938
long,LLM(Combined),,,0.0,1.0,0.5477952519312259,-0.027326581484655662
medium,Combo_Oracle,0.0,-26.215642175510688,0.7610322024912066,0.6721582839227875,0.2746808663226804,-0.10627148581441781
medium,Combo_NonOracle,0.0,-25.245813745747554,0.7687594044394628,0.6654669503165908,0.34397540795924836,-0.1489689827774809
medium,EmpiricalLinear,2.0,-25.059102267245066,0.7388214614954594,0.6910151745666986,0.23598217491966078,-0.05652045306140968
medium,Equal,0.0,-16.788889577104936,0.8395541797501873,0.6010158873781385,0.4959311324530294,-0.22171423357667155
medium,LLM(Combined),,,0.0,1.0,0.7090269434978739,-0.012700944058619351
short,Equal,0.0,-43.56973244964065,0.6351771264559973,0.4112158799665757,0.6867700474501442,0.32726389841612186
short,Combo_NonOracle,0.0,-42.49182517399962,0.6423492122272461,0.3978443308102694,0.8105908085223028,0.423210725515818
short,Combo_Oracle,0.0,-29.558611610397726,0.7349871930992251,0.21163754859633932,0.8532824712108298,0.3760127732973062
short,EmpiricalLinear,2.0,-26.007021141659074,0.7315621228091723,0.21896803087349737,1.0018011640434838,0.5451450511087635
short,LLM(Combined),,,0.0,1.0,0.7801897534948363,0.5280395833333335
