correct,response,range_category,trial,stimulus_id
0.24982,0.05,short,0,0
0.48029,0.1,short,1,1
0.3928,0.07,short,2,2
0.33946,0.03,short,3,3
0.16241,0.02,short,4,4
0.1624,0.01,short,5,5
0.12323,0.01,short,6,6
0.44647,0.07,short,7,7
0.34045,0.08,short,8,8
0.38323,0.08,short,9,9
0.24982,0.02,short,10,0
0.48029,0.05,short,11,1
0.3928,0.03,short,12,2
0.33946,0.08,short,13,3
0.16241,0.02,short,14,4
0.1624,0.04,short,15,5
0.12323,0.01,short,16,6
0.44647,0.05,short,17,7
0.34045,0.1,short,18,8
0.38323,0.12,short,19,9
0.24982,0.05,short,20,0
0.48029,0.1,short,21,1
0.3928,0.15,short,22,2
0.33946,0.2,short,23,3
0.16241,0.0,short,24,4
0.1624,0.001,short,25,5
0.12323,0.01,short,26,6
0.44647,0.25,short,27,7
0.34045,0.3,short,28,8
0.38323,0.35,short,29,9
0.24982,0.1,short,30,0
0.48029,0.125,short,31,1
0.3928,0.12,short,32,2
0.33946,0.125,short,33,3
0.16241,0.08,short,34,4
0.1624,0.07,short,35,5
0.12323,0.06,short,36,6
0.44647,0.1,short,37,7
0.34045,0.12,short,38,8
0.38323,0.11,short,39,9
0.24982,0.03,short,40,0
0.48029,0.04,short,41,1
0.3928,0.07,short,42,2
0.33946,0.08,short,43,3
0.16241,0.02,short,44,4
0.1624,0.01,short,45,5
0.12323,0.01,short,46,6
0.44647,0.04,short,47,7
0.34045,0.05,short,48,8
0.38323,0.05,short,49,9
0.48727,0.5,medium,0,0
0.77536,0.85,medium,1,1
0.666,0.55,medium,2,2
0.59933,0.51,medium,3,3
0.37801,0.49,medium,4,4
0.378,0.44,medium,5,5
0.32904,0.39,medium,6,6
0.73309,0.31,medium,7,7
0.60056,0.27,medium,8,8
0.65404,0.23,medium,9,9
0.48727,0.51,medium,10,0
0.77536,0.88,medium,11,1
0.666,0.49,medium,12,2
0.59933,0.5,medium,13,3
0.37801,0.46,medium,14,4
0.378,0.43,medium,15,5
0.32904,0.38,medium,16,6
0.73309,0.76,medium,17,7
0.60056,0.67,medium,18,8
0.65404,0.58,medium,19,9
0.48727,0.5,medium,20,0
0.77536,0.85,medium,21,1
0.666,0.57,medium,22,2
0.59933,0.55,medium,23,3
0.37801,0.45,medium,24,4
0.378,0.35,medium,25,5
0.32904,0.32,medium,26,6
0.73309,0.25,medium,27,7
0.60056,0.22,medium,28,8
0.65404,0.19,medium,29,9
0.48727,0.52,medium,30,0
0.77536,0.83,medium,31,1
0.666,0.55,medium,32,2
0.59933,0.53,medium,33,3
0.37801,0.46,medium,34,4
0.378,0.35,medium,35,5
0.32904,0.29,medium,36,6
0.73309,0.17,medium,37,7
0.60056,0.13,medium,38,8
0.65404,0.12,medium,39,9
0.48727,0.5,medium,40,0
0.77536,0.9,medium,41,1
0.666,0.6,medium,42,2
0.59933,0.7,medium,43,3
0.37801,0.3,medium,44,4
0.378,0.25,medium,45,5
0.32904,0.15,medium,46,6
0.73309,0.1,medium,47,7
0.60056,0.12,medium,48,8
0.65404,0.13,medium,49,9
0.64982,0.6,long,0,0
0.88029,0.84,long,1,1
0.7928,0.9,long,2,2
0.73946,0.75,long,3,3
0.56241,0.57,long,4,4
0.5624,0.5,long,5,5
0.52323,0.5,long,6,6
0.84647,0.88,long,7,7
0.74045,0.86,long,8,8
0.78323,0.8,long,9,9
0.64982,0.9,long,10,0
0.88029,0.93,long,11,1
0.7928,0.92,long,12,2
0.73946,0.89,long,13,3
0.56241,0.9,long,14,4
0.5624,0.88,long,15,5
0.52323,0.86,long,16,6
0.84647,0.92,long,17,7
0.74045,0.88,long,18,8
0.78323,0.91,long,19,9
0.64982,0.8,long,20,0
0.88029,0.92,long,21,1
0.7928,0.94,long,22,2
0.73946,0.84,long,23,3
0.56241,0.65,long,24,4
0.5624,0.5,long,25,5
0.52323,0.49,long,26,6
0.84647,0.94,long,27,7
0.74045,0.97,long,28,8
0.78323,0.98,long,29,9
0.64982,0.93,long,30,0
0.88029,0.95,long,31,1
0.7928,0.91,long,32,2
0.73946,0.89,long,33,3
0.56241,0.85,long,34,4
0.5624,0.5,long,35,5
0.52323,0.51,long,36,6
0.84647,0.95,long,37,7
0.74045,0.93,long,38,8
0.78323,0.92,long,39,9
0.64982,0.9,long,40,0
0.88029,0.97,long,41,1
0.7928,0.85,long,42,2
0.73946,0.82,long,43,3
0.56241,0.51,long,44,4
0.5624,0.52,long,45,5
0.52323,0.5,long,46,6
0.84647,0.97,long,47,7
0.74045,0.85,long,48,8
0.78323,0.84,long,49,9
