correct,response,input_value,range_category,trial,stimulus_id
0.2498,0.5556,0.2498,short,0,0
0.4803,0.3333,0.4803,short,1,1
0.3928,0.5556,0.3928,short,2,2
0.3395,0.5714,0.3395,short,3,3
0.1624,0.4,0.1624,short,4,4
0.1624,0.2778,0.1624,short,5,5
0.1232,0.2407,0.1232,short,6,6
0.4465,0.5556,0.4465,short,7,7
0.3404,0.5556,0.3404,short,8,8
0.3832,0.5,0.3832,short,9,9
0.2498,0.643,0.2498,short,10,0
0.4803,0.429,0.4803,short,11,1
0.3928,0.571,0.3928,short,12,2
0.3395,0.476,0.3395,short,13,3
0.1624,0.321,0.1624,short,14,4
0.1624,0.222,0.1624,short,15,5
0.1232,0.167,0.1232,short,16,6
0.4465,0.571,0.4465,short,17,7
0.3404,0.514,0.3404,short,18,8
0.3832,0.571,0.3832,short,19,9
0.2498,0.526,0.2498,short,20,0
0.4803,0.5,0.4803,short,21,1
0.3928,0.615,0.3928,short,22,2
0.3395,0.538,0.3395,short,23,3
0.1624,0.357,0.1624,short,24,4
0.1624,0.294,0.1624,short,25,5
0.1232,0.176,0.1232,short,26,6
0.4465,0.6,0.4465,short,27,7
0.3404,0.571,0.3404,short,28,8
0.3832,0.545,0.3832,short,29,9
0.2498,0.583,0.2498,short,30,0
0.4803,0.313,0.4803,short,31,1
0.3928,0.583,0.3928,short,32,2
0.3395,0.357,0.3395,short,33,3
0.1624,0.231,0.1624,short,34,4
0.1624,0.214,0.1624,short,35,5
0.1232,0.111,0.1232,short,36,6
0.4465,0.375,0.4465,short,37,7
0.3404,0.444,0.3404,short,38,8
0.3832,0.417,0.3832,short,39,9
0.2498,0.5556,0.2498,short,40,0
0.4803,0.4545,0.4803,short,41,1
0.3928,0.5714,0.3928,short,42,2
0.3395,0.4286,0.3395,short,43,3
0.1624,0.3333,0.1624,short,44,4
0.1624,0.303,0.1624,short,45,5
0.1232,0.2222,0.1232,short,46,6
0.4465,0.5,0.4465,short,47,7
0.3404,0.5833,0.3404,short,48,8
0.3832,0.5714,0.3832,short,49,9
0.4873,0.643,0.4873,medium,0,0
0.7754,0.857,0.7754,medium,1,1
0.666,0.571,0.666,medium,2,2
0.5993,0.643,0.5993,medium,3,3
0.378,0.429,0.378,medium,4,4
0.378,0.643,0.378,medium,5,5
0.329,0.571,0.329,medium,6,6
0.7331,0.714,0.7331,medium,7,7
0.6006,0.857,0.6006,medium,8,8
0.654,0.643,0.654,medium,9,9
0.4873,0.4285714285714286,0.4873,medium,10,0
0.7754,0.6923076923076923,0.7754,medium,11,1
0.666,0.4166666666666667,0.666,medium,12,2
0.5993,0.5263157894736842,0.5993,medium,13,3
0.378,0.3823529411764706,0.378,medium,14,4
0.378,0.6,0.378,medium,15,5
0.329,0.5714285714285714,0.329,medium,16,6
0.7331,0.6842105263157894,0.7331,medium,17,7
0.6006,0.8333333333333334,0.6006,medium,18,8
0.654,0.6875,0.654,medium,19,9
0.4873,0.643,0.4873,medium,20,0
0.7754,0.8,0.7754,medium,21,1
0.666,0.571,0.666,medium,22,2
0.5993,0.857,0.5993,medium,23,3
0.378,0.5,0.378,medium,24,4
0.378,0.643,0.378,medium,25,5
0.329,0.571,0.329,medium,26,6
0.7331,0.75,0.7331,medium,27,7
0.6006,0.714,0.6006,medium,28,8
0.654,0.714,0.654,medium,29,9
0.4873,0.67,0.4873,medium,30,0
0.7754,0.8,0.7754,medium,31,1
0.666,0.67,0.666,medium,32,2
0.5993,0.7,0.5993,medium,33,3
0.378,0.56,0.378,medium,34,4
0.378,0.71,0.378,medium,35,5
0.329,0.64,0.329,medium,36,6
0.7331,0.75,0.7331,medium,37,7
0.6006,0.86,0.6006,medium,38,8
0.654,0.71,0.654,medium,39,9
0.4873,0.571,0.4873,medium,40,0
0.7754,0.776,0.7754,medium,41,1
0.666,0.618,0.666,medium,42,2
0.5993,0.677,0.5993,medium,43,3
0.378,0.455,0.378,medium,44,4
0.378,0.714,0.378,medium,45,5
0.329,0.667,0.329,medium,46,6
0.7331,0.706,0.7331,medium,47,7
0.6006,0.722,0.6006,medium,48,8
0.654,0.833,0.654,medium,49,9
0.6498,0.625,0.6498,long,0,0
0.8803,0.75,0.8803,long,1,1
0.7928,0.75,0.7928,long,2,2
0.7395,0.571,0.7395,long,3,3
0.5624,0.625,0.5624,long,4,4
0.5624,0.571,0.5624,long,5,5
0.5232,0.533,0.5232,long,6,6
0.8465,0.778,0.8465,long,7,7
0.7404,0.867,0.7404,long,8,8
0.7832,0.75,0.7832,long,9,9
0.6498,0.6,0.6498,long,10,0
0.8803,0.65,0.8803,long,11,1
0.7928,0.6,0.7928,long,12,2
0.7395,0.5,0.7395,long,13,3
