range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,2.0,56.23558641481686,1.6859949497097666,0.03475794413548683,1.6222711209451561,0.11101381220732394
long,Combo_Oracle,0.0,61.338919278116165,1.846679557719069,-0.1579952569702372,1.225967258616105,-0.4942701727079622
long,Combo_NonOracle,0.0,82.26407998369464,2.27650369713951,-0.7597882641865858,1.6153299092729902,-1.0747011479052195
long,Equal,0.0,104.82305991620339,2.852599258480384,-1.7631548707179623,2.0504778618550783,-1.7571527860190168
long,LLM(Combined),,,0.0,1.0,1.6499641629153796,0.7249547945939452
medium,EmpiricalLinear,2.0,-31.177247013893826,0.7034401574098006,0.6878039684670161,0.6302144655987563,0.06077666926602873
medium,Combo_Oracle,0.0,-26.77229216610749,0.7651197498442468,0.6306552854771973,0.6590642141801929,-0.2264227666943883
medium,Combo_NonOracle,0.0,10.64768051767918,1.1123521253351176,0.21934770383300317,1.0684223272305426,-0.8896199759684733
medium,Equal,0.0,47.63033117353157,1.6101113075568432,-0.6356292316437342,1.5804196101334922,-1.4366315
medium,LLM(Combined),,,0.0,1.0,0.8326383733019365,-0.03158686527519992
short,Combo_NonOracle,0.0,-5.199922597516055,0.949329601646771,0.6548164049854219,0.594170736274126,-0.08435261184329575
short,EmpiricalLinear,2.0,-1.9848947009578826,0.9419068006774528,0.6601932774524304,0.8571748922596757,0.36315516246872365
short,Equal,0.0,8.333568836255068,1.086906609214576,0.547518778141808,0.636710923333675,-0.3419207660132572
short,Combo_Oracle,0.0,22.600896543989794,1.2535869041854535,0.398099097616315,0.9122389257655602,0.720692939402353
short,LLM(Combined),,,0.0,1.0,1.1451194595606273,-0.0453893441492443
