correct,response,input_value,range_category,trial,stimulus_id
2.4622,4.24,2.4622,short,0,0
4.8023,4.24,4.8023,short,1,1
4.0078,4.24,4.0078,short,2,2
3.4004,4.24,3.4004,short,3,3
1.5,1.41,1.5,short,4,4
1.6771,1.41,1.6771,short,5,5
1.25,1.41,1.25,short,6,6
4.3732,4.12,4.3732,short,7,7
3.4004,3.16,3.4004,short,8,8
3.8243,3.61,3.8243,short,9,9
2.4622,4.242640687119285,2.4622,short,10,0
4.8023,4.242640687119285,4.8023,short,11,1
4.0078,4.242640687119285,4.0078,short,12,2
3.4004,3.605551275463989,3.4004,short,13,3
1.5,1.4142135623730951,1.5,short,14,4
1.6771,1.4142135623730951,1.6771,short,15,5
1.25,1.4142135623730951,1.25,short,16,6
4.3732,4.242640687119285,4.3732,short,17,7
3.4004,3.1622776601683795,3.4004,short,18,8
3.8243,4.242640687119285,3.8243,short,19,9
2.4622,5.39,2.4622,short,20,0
4.8023,4.24,4.8023,short,21,1
4.0078,4.24,4.0078,short,22,2
3.4004,4.24,3.4004,short,23,3
1.5,1.41,1.5,short,24,4
1.6771,1.41,1.6771,short,25,5
1.25,1.41,1.25,short,26,6
4.3732,4.12,4.3732,short,27,7
3.4004,2.83,3.4004,short,28,8
3.8243,3.61,3.8243,short,29,9
2.4622,3.61,2.4622,short,30,0
4.8023,4.27,4.8023,short,31,1
4.0078,4.27,4.0078,short,32,2
3.4004,4.2,3.4004,short,33,3
1.5,1.41,1.5,short,34,4
1.6771,1.41,1.6771,short,35,5
1.25,1.41,1.25,short,36,6
4.3732,4.47,4.3732,short,37,7
3.4004,3.61,3.4004,short,38,8
3.8243,3.16,3.8243,short,39,9
2.4622,6.4031242374328485,2.4622,short,40,0
4.8023,5.385164807134504,4.8023,short,41,1
4.0078,3.605551275463989,4.0078,short,42,2
3.4004,4.47213595499958,3.4004,short,43,3
1.5,1.4142135623730951,1.5,short,44,4
1.6771,1.4142135623730951,1.6771,short,45,5
1.25,1.4142135623730951,1.25,short,46,6
