range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-250.10137865169088,0.0820018241206715,0.5356278476149818,0.07035118066730758,-0.045876422222243744
long,Equal,0.0,-250.00412475916485,0.08208161287913088,0.5347237286209781,0.07033775248009148,-0.04548155555555554
long,EmpiricalLinear,2.0,-246.6674317010542,0.08153896155437343,0.5408553865970931,0.07084701422768787,-0.049716907355008236
long,Combo_Oracle,0.0,-244.38356097402968,0.08682717677738902,0.47936842761137544,0.061819151659596124,-0.042001422213634496
long,LLM(Combined),,,0.0,1.0,0.10704044347815454,-0.05775599999999999
medium,Equal,0.0,-213.03379543964306,0.11879713904791124,0.524205155044099,0.09659489444886726,-0.033420555555555564
medium,Combo_NonOracle,0.0,-212.947421674356,0.11889979293659997,0.523382520863237,0.09625754524536377,-0.033224401234176366
medium,EmpiricalLinear,2.0,-207.94516653731648,0.12009746405382708,0.5137322775913682,0.0931754952433022,-0.03131659837681541
medium,Combo_Oracle,0.0,-181.85892970602146,0.16225448243213036,0.11243294090514466,0.0856066841132302,0.029132062315254607
medium,LLM(Combined),,,0.0,1.0,0.1757788316038083,-0.07847000000000001
short,Combo_NonOracle,0.0,-262.90353829105385,0.07214802389308328,0.4927283742167847,0.12799486995322523,-0.10754383079565262
short,Equal,0.0,-262.5456938731747,0.07240666405794427,0.48908486528206574,0.12845444850218304,-0.10790599999999997
short,EmpiricalLinear,2.0,-262.19025249931195,0.0698152700094955,0.5250011765893712,0.12356722197398311,-0.10402136216970626
short,Combo_Oracle,0.0,-227.01526560083644,0.1032964100569577,-0.03982952983744514,0.059467665506764286,0.012869359898380736
short,LLM(Combined),,,0.0,1.0,0.10666181387919482,-0.069656
