range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,2.0,-37.53593555835345,0.6601030263692095,0.5436287103451782,0.604788284918188,-0.3397282761883854
long,Combo_NonOracle,0.0,-30.952948555793764,0.7337921348083846,0.4360495178944699,0.8633164947531737,-0.7261473396018091
long,Combo_Oracle,0.0,-28.39386458350452,0.7528128314912852,0.4064341680862623,0.47203900369628715,-0.0760896642084046
long,Equal,0.0,10.965510672729868,1.1158931400452285,-0.3041876487247377,1.3408680837427671,-1.2088999999999999
long,LLM(Combined),,,0.0,1.0,0.8694283052673174,-0.4109999999999999
medium,Combo_Oracle,0.0,-57.41192836611607,0.5632006704762387,0.7880994427161998,0.47165198307409234,-0.14946198315931572
medium,EmpiricalLinear,2.0,-45.92397544521035,0.6069919472692072,0.7538659875576443,0.5641393453824839,-0.33789144745445765
medium,Combo_NonOracle,0.0,-19.571920613470134,0.8222430830791673,0.5483456159624628,0.8453801571169369,-0.6922724424582004
medium,Equal,0.0,19.373151941736282,1.2137703654316165,0.015810262262742625,1.2738612797318238,-1.135
medium,LLM(Combined),,,0.0,1.0,0.5544452362497129,-0.11309999999999988
short,Combo_NonOracle,0.0,-51.20579996221867,0.5992610299234139,0.7274185357753205,0.5267497679686503,-0.18128852095255765
short,EmpiricalLinear,2.0,-47.037202711679505,0.6002722197229943,0.7264978546963544,0.5536816151251184,0.007122435919964802
short,Combo_Oracle,0.0,-41.7033613067274,0.6589987686011343,0.6703648971203122,0.5607798949359274,0.22555164736773498
short,Equal,0.0,-33.07682327563404,0.7183716447633495,0.6082918471613481,0.6321175547317128,-0.4166699999999999
short,LLM(Combined),,,0.0,1.0,0.68271053529296,-0.05820999999999993
