correct,response,input_value,range_category,trial,stimulus_id
0.2498,0.5,0.2498,short,0,0
0.4803,0.5,0.4803,short,1,1
0.3928,0.5,0.3928,short,2,2
0.3395,0.5,0.3395,short,3,3
0.1624,0.142857,0.1624,short,4,4
0.1624,0.1,0.1624,short,5,5
0.1232,0.090909,0.1232,short,6,6
0.4465,0.272727,0.4465,short,7,7
0.3404,0.25,0.3404,short,8,8
0.3832,0.333333,0.3832,short,9,9
0.2498,0.4285714285714285,0.2498,short,10,0
0.4803,0.4838709677419355,0.4803,short,11,1
0.3928,0.4193548387096774,0.3928,short,12,2
0.3395,0.3666666666666666,0.3395,short,13,3
0.1624,0.1515151515151515,0.1624,short,14,4
0.1624,0.1724137931034483,0.1624,short,15,5
0.1232,0.1428571428571428,0.1232,short,16,6
0.4465,0.3421052631578947,0.4465,short,17,7
0.3404,0.3103448275862069,0.3404,short,18,8
0.3832,0.3529411764705882,0.3832,short,19,9
0.2498,0.43,0.2498,short,20,0
0.4803,0.39,0.4803,short,21,1
0.3928,0.34,0.3928,short,22,2
0.3395,0.45,0.3395,short,23,3
0.1624,0.16,0.1624,short,24,4
0.1624,0.16,0.1624,short,25,5
0.1232,0.11,0.1232,short,26,6
0.4465,0.32,0.4465,short,27,7
0.3404,0.29,0.3404,short,28,8
0.3832,0.32,0.3832,short,29,9
0.2498,0.44,0.2498,short,30,0
0.4803,0.33,0.4803,short,31,1
0.3928,0.29,0.3928,short,32,2
0.3395,0.45,0.3395,short,33,3
0.1624,0.14,0.1624,short,34,4
0.1624,0.12,0.1624,short,35,5
0.1232,0.08,0.1232,short,36,6
0.4465,0.29,0.4465,short,37,7
0.3404,0.27,0.3404,short,38,8
0.3832,0.35,0.3832,short,39,9
0.2498,0.4705882352941176,0.2498,short,40,0
0.4803,0.4705882352941176,0.4803,short,41,1
0.3928,0.4705882352941176,0.3928,short,42,2
0.3395,0.375,0.3395,short,43,3
0.1624,0.1333333333333333,0.1624,short,44,4
0.1624,0.1481481481481481,0.1624,short,45,5
0.1232,0.1111111111111111,0.1232,short,46,6
0.4465,0.2777777777777778,0.4465,short,47,7
0.3404,0.3125,0.3404,short,48,8
0.3832,0.3529411764705882,0.3832,short,49,9
0.4873,0.5714285714285714,0.4873,medium,0,0
0.7754,0.5714285714285714,0.7754,medium,1,1
0.666,0.5714285714285714,0.666,medium,2,2
0.5993,0.5714285714285714,0.5993,medium,3,3
0.378,0.5714285714285714,0.378,medium,4,4
0.378,0.5714285714285714,0.378,medium,5,5
0.329,0.5714285714285714,0.329,medium,6,6
0.7331,0.5714285714285714,0.7331,medium,7,7
0.6006,0.5714285714285714,0.6006,medium,8,8
0.654,0.5714285714285714,0.654,medium,9,9
0.4873,0.5625,0.4873,medium,10,0
0.7754,0.8125,0.7754,medium,11,1
0.666,0.75,0.666,medium,12,2
0.5993,0.7142857142857143,0.5993,medium,13,3
0.378,0.3125,0.378,medium,14,4
0.378,0.5625,0.378,medium,15,5
0.329,0.4705882352941176,0.329,medium,16,6
0.7331,0.75,0.7331,medium,17,7
0.6006,0.625,0.6006,medium,18,8
0.654,0.6551724137931034,0.654,medium,19,9
0.4873,0.4761904761904761,0.4873,medium,20,0
0.7754,0.5079365079365079,0.7754,medium,21,1
0.666,0.5652173913043478,0.666,medium,22,2
0.5993,0.4782608695652174,0.5993,medium,23,3
0.378,0.375,0.378,medium,24,4
0.378,0.4074074074074074,0.378,medium,25,5
0.329,0.3870967741935484,0.329,medium,26,6
0.7331,0.5454545454545454,0.7331,medium,27,7
0.6006,0.59375,0.6006,medium,28,8
0.654,0.40625,0.654,medium,29,9
0.4873,0.517,0.4873,medium,30,0
0.7754,0.517,0.7754,medium,31,1
0.666,0.483,0.666,medium,32,2
0.5993,0.517,0.5993,medium,33,3
0.378,0.31,0.378,medium,34,4
0.378,0.414,0.378,medium,35,5
0.329,0.379,0.329,medium,36,6
0.7331,0.517,0.7331,medium,37,7
0.6006,0.5,0.6006,medium,38,8
0.654,0.517,0.654,medium,39,9
0.4873,0.519,0.4873,medium,40,0
0.7754,0.519,0.7754,medium,41,1
0.666,0.556,0.666,medium,42,2
0.5993,0.5,0.5993,medium,43,3
0.378,0.435,0.378,medium,44,4
0.378,0.5,0.378,medium,45,5
0.329,0.417,0.329,medium,46,6
0.7331,0.538,0.7331,medium,47,7
0.6006,0.5,0.6006,medium,48,8
0.654,0.517,0.654,medium,49,9
0.6498,0.5714285714285714,0.6498,long,0,0
0.8803,0.7142857142857143,0.8803,long,1,1
0.7928,0.967741935483871,0.7928,long,2,2
