correct,response,range_category,trial,stimulus_id
2.5,3.605551275463989,short,0,0
4.8023,0.75,short,1,1
3.9051,5.385164807134504,short,2,2
3.4004,0.25,short,3,3
1.6008,0.75,short,4,4
1.25,1.25,short,5,5
4.4721,7.0710678118654755,short,6,6
1.118,1.118033988749895,short,7,7
4.8541,7.021357396573469,short,8,8
4.3661,7.123594882800192,short,9,9
2.5,3.25,short,10,0
4.8023,6.75,short,11,1
3.9051,4.5,short,12,2
3.4004,4.75,short,13,3
1.6008,2.25,short,14,4
1.25,1.25,short,15,5
4.4721,7.0,short,16,6
1.118,1.12,short,17,7
4.8541,7.0,short,18,8
4.3661,7.0,short,19,9
2.5,2.6926,short,20,0
4.8023,6.75,short,21,1
3.9051,5.3852,short,22,2
3.4004,4.75,short,23,3
1.6008,2.25,short,24,4
1.25,1.25,short,25,5
4.4721,7.0711,short,26,6
1.118,1.118,short,27,7
4.8541,7.0036,short,28,8
4.3661,7.1064,short,29,9
2.5,2.5,short,30,0
4.8023,6.75,short,31,1
3.9051,4.5,short,32,2
3.4004,4.75,short,33,3
1.6008,2.25,short,34,4
1.25,1.25,short,35,5
4.4721,7.01,short,36,6
1.118,1.12,short,37,7
4.8541,7.01,short,38,8
4.3661,7.12,short,39,9
2.5,3.3541,short,40,0
4.8023,1.25,short,41,1
3.9051,6.4031,short,42,2
3.4004,4.272,short,43,3
1.6008,1.1875,short,44,4
1.25,1.25,short,45,5
4.4721,11.1355,short,46,6
1.118,1.118,short,47,7
4.8541,10.0623,short,48,8
4.3661,11.0607,short,49,9
4.4721,1.0,medium,0,0
6.8237,1.75,medium,1,1
5.9634,0.75,medium,2,2
5.3852,2.0,medium,3,3
3.6056,5.0,medium,4,4
3.25,0.75,medium,5,5
6.5,2.5,medium,6,6
5.831,1.0,medium,7,7
3.0923,1.25,medium,8,8
6.8966,8.75,medium,9,9
4.4721,6.02,medium,10,0
6.8237,11.04,medium,11,1
5.9634,9.03,medium,12,2
5.3852,9.22,medium,13,3
3.6056,5.0,medium,14,4
3.25,5.03,medium,15,5
6.5,11.05,medium,16,6
5.831,9.01,medium,17,7
3.0923,5.13,medium,18,8
6.8966,9.08,medium,19,9
4.4721,10.0,medium,20,0
6.8237,11.75,medium,21,1
5.9634,9.03125,medium,22,2
5.3852,9.220000000000002,medium,23,3
3.6056,5.0,medium,24,4
3.25,5.03125,medium,25,5
6.5,11.25,medium,26,6
5.831,9.055385138144436,medium,27,7
3.0923,5.125,medium,28,8
6.8966,9.08124969984988,medium,29,9
4.4721,7.1,medium,30,0
6.8237,8.1,medium,31,1
5.9634,7.3,medium,32,2
5.3852,7.2,medium,33,3
3.6056,5.0,medium,34,4
3.25,5.1,medium,35,5
6.5,9.5,medium,36,6
5.831,7.1,medium,37,7
3.0923,4.4,medium,38,8
6.8966,13.1,medium,39,9
4.4721,2.0,medium,40,0
6.8237,4.0,medium,41,1
5.9634,3.0,medium,42,2
5.3852,1.0,medium,43,3
3.6056,0.0,medium,44,4
3.25,3.0,medium,45,5
6.5,4.0,medium,46,6
5.831,2.0,medium,47,7
3.0923,3.0,medium,48,8
6.8966,8.0,medium,49,9
6.5,11.22,long,0,0
8.8459,12.5,long,1,1
7.9412,13.22,long,2,2
7.433,10.5,long,3,3
5.6569,0.0,long,4,4
5.2202,9.03,long,5,5
8.4595,13.03,long,6,6
7.8262,13.22,long,7,7
5.099,9.04,long,8,8
8.9022,13.01,long,9,9
6.5,13.0,long,10,0
8.8459,13.0,long,11,1
7.9412,13.5,long,12,2
7.433,11.0,long,13,3
5.6569,7.0,long,14,4
5.2202,9.5,long,15,5
8.4595,13.25,long,16,6
7.8262,13.5,long,17,7
5.099,9.5,long,18,8
8.9022,13.0,long,19,9
6.5,2.5,long,20,0
8.8459,12.5,long,21,1
7.9412,2.25,long,22,2
7.433,10.5,long,23,3
5.6569,0.0,long,24,4
5.2202,2.5,long,25,5
8.4595,1.25,long,26,6
7.8262,2.5,long,27,7
5.099,3.0,long,28,8
8.9022,0.5,long,29,9
6.5,13.5,long,30,0
8.8459,12.5,long,31,1
7.9412,13.25,long,32,2
7.433,10.5,long,33,3
5.6569,7.0,long,34,4
5.2202,9.06,long,35,5
8.4595,13.02,long,36,6
7.8262,13.03,long,37,7
5.099,9.03,long,38,8
8.9022,13.01,long,39,9
6.5,14.5,long,40,0
8.8459,12.5,long,41,1
7.9412,13.25,long,42,2
7.433,10.5,long,43,3
5.6569,7.0,long,44,4
5.2202,9.025,long,45,5
8.4595,13.0125,long,46,6
7.8262,13.25,long,47,7
5.099,9.0,long,48,8
8.9022,13.005,long,49,9
