range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.7068684245702106,0.2931315754297894
short,1,0.5378885976454656,0.4621114023545344
short,2,0.707070885316487,0.292929114683513
short,3,0.19354838709677413,0.8064516129032259
short,4,0.19305641181236322,0.8069435881876368
short,5,0.36151870724951335,0.6384812927504866
short,6,0.5148253633564644,0.48517463664353555
short,7,0.5013041552518908,0.49869584474810924
short,8,0.31266753728778596,0.687332462712214
short,9,0.8169624553388392,0.18303754466116084
medium,0,0.7289715505762131,0.2710284494237869
medium,1,0.576236216456625,0.42376378354337496
medium,2,0.4910266478322198,0.5089733521677802
medium,3,0.7455455064632587,0.2544544935367413
medium,4,0.3449875129457113,0.6550124870542887
medium,5,0.4414235832901923,0.5585764167098077
medium,6,0.2930925080948648,0.7069074919051352
medium,7,0.9014704979804561,0.09852950201954391
medium,8,0.426664878933568,0.5733351210664319
medium,9,0.5551413936911631,0.4448586063088369
long,0,0.2455445544554455,0.7544554455445545
long,1,0.24645757045056502,0.753542429549435
long,2,0.8952148096402376,0.10478519035976241
long,3,0.6905958954916344,0.30940410450836564
long,4,0.41142303969022265,0.5885769603097774
long,5,0.4808906182447039,0.5191093817552961
long,6,0.5475308641975307,0.4524691358024693
long,7,0.6788170563961483,0.3211829436038517
long,8,0.7072368421052632,0.29276315789473684
long,9,0.3950484391819161,0.6049515608180839
