correct,response,input_value,range_category,trial,stimulus_id
3.8243,4.123,3.8243,short,0,0
3.4004,3.606,3.4004,short,1,1
4.3732,4.472,4.3732,short,2,2
1.25,1.414,1.25,short,3,3
1.6771,2.236,1.6771,short,4,4
1.5,2.0,1.5,short,5,5
3.4004,3.606,3.4004,short,6,6
4.0078,4.0,4.0078,short,7,7
4.8023,5.0,4.8023,short,8,8
2.4622,2.236,2.4622,short,9,9
3.8243,4.123,3.8243,short,10,0
3.4004,4.243,3.4004,short,11,1
4.3732,3.606,4.3732,short,12,2
1.25,2.236,1.25,short,13,3
1.6771,1.414,1.6771,short,14,4
1.5,1.0,1.5,short,15,5
3.4004,4.472,3.4004,short,16,6
4.0078,4.123,4.0078,short,17,7
4.8023,4.472,4.8023,short,18,8
2.4622,3.606,2.4622,short,19,9
3.8243,4.123,3.8243,short,20,0
3.4004,3.606,3.4004,short,21,1
4.3732,4.472,4.3732,short,22,2
1.25,1.414,1.25,short,23,3
1.6771,2.236,1.6771,short,24,4
1.5,2.0,1.5,short,25,5
3.4004,3.606,3.4004,short,26,6
4.0078,4.0,4.0078,short,27,7
4.8023,5.0,4.8023,short,28,8
2.4622,3.162,2.4622,short,29,9
3.8243,4.12,3.8243,short,30,0
3.4004,3.61,3.4004,short,31,1
4.3732,4.47,4.3732,short,32,2
1.25,1.41,1.25,short,33,3
1.6771,2.24,1.6771,short,34,4
1.5,2.0,1.5,short,35,5
3.4004,3.61,3.4004,short,36,6
4.0078,4.0,4.0078,short,37,7
4.8023,5.0,4.8023,short,38,8
2.4622,3.16,2.4622,short,39,9
3.8243,7.0,3.8243,short,40,0
3.4004,7.0,3.4004,short,41,1
4.3732,7.0,4.3732,short,42,2
1.25,7.0,1.25,short,43,3
1.6771,7.0,1.6771,short,44,4
1.5,7.0,1.5,short,45,5
3.4004,7.0,3.4004,short,46,6
4.0078,7.0,4.0078,short,47,7
4.8023,7.0,4.8023,short,48,8
2.4622,7.0,2.4622,short,49,9
5.8149,,5.8149,medium,0,0
5.3502,6.4,5.3502,medium,1,1
6.5192,6.4,6.5192,medium,2,2
3.1623,5.8,3.1623,medium,3,3
3.5089,3.6,3.5089,medium,4,4
3.5532,3.6,3.5532,medium,5,5
5.3502,4.2,5.3502,medium,6,6
5.8363,6.4,5.8363,medium,7,7
6.8648,7.2,6.8648,medium,8,8
4.423,7.2,4.423,medium,9,9
5.8149,5.83,5.8149,medium,10,0
5.3502,5.0,5.3502,medium,11,1
6.5192,6.71,6.5192,medium,12,2
3.1623,3.16,3.1623,medium,13,3
3.5089,3.04,3.5089,medium,14,4
3.5532,3.61,3.5532,medium,15,5
5.3502,5.32,5.3502,medium,16,6
5.8363,6.26,5.8363,medium,17,7
6.8648,6.8,6.8648,medium,18,8
4.423,4.24,4.423,medium,19,9
5.8149,7.07,5.8149,medium,20,0
5.3502,7.07,5.3502,medium,21,1
6.5192,7.07,6.5192,medium,22,2
3.1623,7.07,3.1623,medium,23,3
3.5089,4.12,3.5089,medium,24,4
3.5532,4.12,3.5532,medium,25,5
5.3502,4.12,5.3502,medium,26,6
5.8363,7.07,5.8363,medium,27,7
6.8648,7.07,6.8648,medium,28,8
4.423,6.4,4.423,medium,29,9
5.8149,6.0,5.8149,medium,30,0
5.3502,5.1,5.3502,medium,31,1
6.5192,6.0,6.5192,medium,32,2
3.1623,3.2,3.1623,medium,33,3
3.5089,3.2,3.5089,medium,34,4
3.5532,3.6,3.5532,medium,35,5
5.3502,5.1,5.3502,medium,36,6
5.8363,5.3,5.8363,medium,37,7
6.8648,6.9,6.8648,medium,38,8
4.423,4.2,4.423,medium,39,9
5.8149,5.83,5.8149,medium,40,0
5.3502,6.4,5.3502,medium,41,1
6.5192,6.4,6.5192,medium,42,2
3.1623,5.0,3.1623,medium,43,3
3.5089,4.12,3.5089,medium,44,4
3.5532,3.61,3.5532,medium,45,5
5.3502,4.47,5.3502,medium,46,6
5.8363,6.4,5.8363,medium,47,7
6.8648,6.0,6.8648,medium,48,8
4.423,5.0,4.423,medium,49,9
7.8302,7.211102550927979,7.8302,long,0,0
7.433,9.219544457292887,7.433,long,1,1
8.5147,7.0710678118654755,8.5147,long,2,2
5.2202,5.385164807134504,5.2202,long,3,3
5.7009,6.4031242374328485,5.7009,long,4,4
5.5509,5.385164807134504,5.5509,long,5,5
7.2887,7.211102550927979,7.2887,long,6,6
7.9451,7.0710678118654755,7.9451,long,7,7
8.6783,7.810249675906654,8.6783,long,8,8
6.408,7.211102550927979,6.408,long,9,9
7.8302,7.76,7.8302,long,10,0
7.433,7.43,7.433,long,11,1
8.5147,8.36,8.5147,long,12,2
5.2202,5.22,5.2202,long,13,3
5.7009,5.57,5.7009,long,14,4
5.5509,5.3,5.5509,long,15,5
7.2887,7.56,7.2887,long,16,6
7.9451,7.4,7.9451,long,17,7
8.6783,8.52,8.6783,long,18,8
6.408,6.71,6.408,long,19,9
7.8302,,7.8302,long,20,0
7.433,7.21,7.433,long,21,1
8.5147,7.21,8.5147,long,22,2
5.2202,5.39,5.2202,long,23,3
5.7009,6.08,5.7009,long,24,4
5.5509,5.39,5.5509,long,25,5
7.2887,7.21,7.2887,long,26,6
7.9451,7.21,7.9451,long,27,7
8.6783,8.06,8.6783,long,28,8
6.408,7.21,6.408,long,29,9
7.8302,7.28,7.8302,long,30,0
7.433,7.43,7.433,long,31,1
8.5147,8.33,8.5147,long,32,2
5.2202,5.22,5.2202,long,33,3
5.7009,5.46,5.7009,long,34,4
5.5509,5.34,5.5509,long,35,5
7.2887,7.83,7.2887,long,36,6
7.9451,7.22,7.9451,long,37,7
8.6783,8.71,8.6783,long,38,8
6.408,6.6,6.408,long,39,9
7.8302,7.81,7.8302,long,40,0
7.433,10.82,7.433,long,41,1
8.5147,7.21,8.5147,long,42,2
5.2202,5.39,5.2202,long,43,3
5.7009,7.21,5.7009,long,44,4
5.5509,5.39,5.5509,long,45,5
7.2887,7.81,7.2887,long,46,6
7.9451,7.81,7.9451,long,47,7
8.6783,7.81,8.6783,long,48,8
6.408,7.07,6.408,long,49,9
