range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.5183986755963579,0.4816013244036421
short,1,0.5183986755963575,0.48160132440364245
short,2,0.41561856774604095,0.5843814322539591
short,3,0.16335494666387784,0.8366450533361222
short,4,0.3285061918321319,0.6714938081678681
short,5,0.0473750968355484,0.9526249031644516
short,6,0.3069014968407311,0.6930985031592689
short,7,0.11210924653462082,0.8878907534653792
short,8,0.06747327770660161,0.9325267222933984
short,9,0.01642838959224516,0.9835716104077549
medium,0,0.001133089651426718,0.9988669103485733
medium,1,0.0005205622071837589,0.9994794377928162
medium,2,0.0003532320734722713,0.9996467679265277
medium,3,0.31300169482481904,0.6869983051751809
medium,4,0.9217127619314839,0.07828723806851612
medium,5,0.5766100777809623,0.4233899222190377
medium,6,6.805786781137542e-05,0.9999319421321886
medium,7,0.720379720786183,0.27962027921381705
medium,8,0.6731287022078623,0.32687129779213775
medium,9,0.7574577732770563,0.24254222672294368
long,0,0.5,0.5
long,1,0.5,0.5
long,2,0.00035448422545196733,0.9996455157745481
long,3,0.00022217285047767155,0.9997778271495223
long,4,0.4936084142452323,0.5063915857547677
long,5,0.536580142961164,0.46341985703883604
long,6,0.6250937359386718,0.3749062640613282
long,7,0.3690968215894802,0.6309031784105198
long,8,0.7292608330875977,0.2707391669124023
long,9,0.5525850739596758,0.4474149260403242
