range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.0058139534883721025,0.9941860465116279
short,1,0.9993830968537939,0.0006169031462061048
short,2,0.72,0.28
short,3,0.7038461538461538,0.2961538461538462
short,4,0.028571428571428588,0.9714285714285714
short,5,0.005776173285198548,0.9942238267148015
short,6,0.0031397174254317157,0.9968602825745683
short,7,0.5407407407407402,0.4592592592592598
short,8,0.4744525547445251,0.5255474452554749
short,9,0.6815642458100559,0.3184357541899441
medium,0,0.9615384615384615,0.03846153846153855
medium,1,0.004275534441805202,0.9957244655581948
medium,2,0.9199999999999994,0.08000000000000063
medium,3,0.37254901960784215,0.6274509803921579
medium,4,0.5339805825242716,0.4660194174757284
medium,5,0.17821782178217793,0.8217821782178221
medium,6,0.7636887608069164,0.2363112391930836
medium,7,0.10941475826972014,0.8905852417302799
medium,8,0.6608040201005029,0.3391959798994971
medium,9,0.05882352941176478,0.9411764705882352
long,0,0.978468899521531,0.021531100478468956
long,1,0.2273972602739729,0.7726027397260271
long,2,0.1612200435729847,0.8387799564270153
long,3,0.7757575757575752,0.2242424242424248
long,4,0.5238095238095238,0.47619047619047616
long,5,0.9222797927461138,0.07772020725388618
long,6,0.6249999999999994,0.37500000000000056
long,7,0.21658986175115147,0.7834101382488485
long,8,0.2794117647058827,0.7205882352941173
long,9,0.2775800711743774,0.7224199288256226
