range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,20.967233654873887,1.2332738949641313,0.2406298324230134,1.2008615482227747,-0.26870000000000005
long,EmpiricalLinear,2.0,29.00869560193959,1.2841370752810135,0.17670168985360546,1.1577308973574159,-0.3048711743076517
long,Combo_Oracle,0.0,40.65100357241829,1.5015682106142936,-0.12570497314463513,1.0852867959195442,-0.4129819858003954
long,Combo_NonOracle,0.0,44.44764213799583,1.559673370383854,-0.21451188278017153,1.1403855491702501,-0.43449839956103115
long,LLM(Combined),,,0.0,1.0,1.7217858339526433,0.3677999999999998
medium,Combo_Oracle,0.0,77.81274460899544,2.177391163312002,0.026961604533865313,0.8152825724739361,0.012700886956586208
medium,Equal,0.0,81.46944310317542,2.258485443831773,-0.04686735489697069,1.3017869334111478,0.09720000000000008
medium,EmpiricalLinear,2.0,84.19503689031792,2.229885789975992,-0.020521844745270412,1.1418178056236203,0.023122502801673005
medium,Combo_NonOracle,0.0,85.55111910711727,2.3525766894416207,-0.1359118873048386,0.9618325047564452,-0.2423502278832933
medium,LLM(Combined),,,0.0,1.0,2.32601907128897,1.2217
short,Combo_Oracle,0.0,9.936600999442796,1.1044704728197934,0.644569395886798,0.5665741078860617,0.40028109884381297
short,Combo_NonOracle,0.0,27.030250146251237,1.3103607768366425,0.49970245736867436,0.40955780115116264,-0.07133140164466929
short,Equal,0.0,33.37482747455343,1.3961916426386458,0.4320152593781309,0.6333990077352505,-0.015569999999999902
short,EmpiricalLinear,2.0,34.912548890179124,1.3622333049390634,0.45930844286592476,0.5543209149082815,-0.02773510764801344
short,LLM(Combined),,,0.0,1.0,1.3458356497930941,0.8665466000000001
