correct,response,input_value,range_category,trial,stimulus_id
2.4622,3.60555127546399,2.4622,short,0,0
4.8023,3.60555127546399,4.8023,short,1,1
4.0078,4.123105625617661,4.0078,short,2,2
3.4004,4.47213595499958,3.4004,short,3,3
1.5,2.23606797749979,1.5,short,4,4
1.6771,3.60555127546399,1.6771,short,5,5
1.25,2.23606797749979,1.25,short,6,6
4.3732,4.47213595499958,4.3732,short,7,7
3.4004,4.123105625617661,3.4004,short,8,8
3.8243,4.47213595499958,3.8243,short,9,9
2.4622,3.60555,2.4622,short,10,0
4.8023,3.60555,4.8023,short,11,1
4.0078,4.24264,4.0078,short,12,2
3.4004,5.38516,3.4004,short,13,3
1.5,2.23607,1.5,short,14,4
1.6771,3.16228,1.6771,short,15,5
1.25,2.82843,1.25,short,16,6
4.3732,4.47214,4.3732,short,17,7
3.4004,4.47214,3.4004,short,18,8
3.8243,4.47214,3.8243,short,19,9
2.4622,3.61,2.4622,short,20,0
4.8023,3.61,4.8023,short,21,1
4.0078,4.24,4.0078,short,22,2
3.4004,4.24,3.4004,short,23,3
1.5,2.24,1.5,short,24,4
1.6771,3.16,1.6771,short,25,5
1.25,2.24,1.25,short,26,6
4.3732,4.47,4.3732,short,27,7
3.4004,4.24,3.4004,short,28,8
3.8243,4.47,3.8243,short,29,9
2.4622,3.606,2.4622,short,30,0
4.8023,3.162,4.8023,short,31,1
4.0078,4.123,4.0078,short,32,2
3.4004,4.472,3.4004,short,33,3
1.5,2.236,1.5,short,34,4
1.6771,3.606,1.6771,short,35,5
1.25,2.828,1.25,short,36,6
4.3732,4.243,4.3732,short,37,7
3.4004,4.472,3.4004,short,38,8
3.8243,4.472,3.8243,short,39,9
2.4622,3.605551275463989,2.4622,short,40,0
4.8023,3.605551275463989,4.8023,short,41,1
4.0078,4.47213595499958,4.0078,short,42,2
3.4004,5.385164807134504,3.4004,short,43,3
1.5,2.23606797749979,1.5,short,44,4
1.6771,3.605551275463989,1.6771,short,45,5
1.25,3.1622776601683795,1.25,short,46,6
4.3732,5.385164807134504,4.3732,short,47,7
3.4004,5.0,3.4004,short,48,8
3.8243,4.47213595499958,3.8243,short,49,9
4.423,4.242640687119285,4.423,medium,0,0
6.8648,6.4031242374328485,6.8648,medium,1,1
5.8363,6.082762530298219,5.8363,medium,2,2
5.3502,7.211102550927979,5.3502,medium,3,3
3.5532,3.605551275463989,3.5532,medium,4,4
3.5089,3.605551275463989,3.5089,medium,5,5
3.1623,3.605551275463989,3.1623,medium,6,6
6.5192,6.4031242374328485,6.5192,medium,7,7
5.3502,5.385164807134504,5.3502,medium,8,8
5.8149,6.082762530298219,5.8149,medium,9,9
4.423,4.242640687119285,4.423,medium,10,0
6.8648,6.082762530298219,6.8648,medium,11,1
5.8363,7.615773105863909,5.8363,medium,12,2
5.3502,7.211102550927979,5.3502,medium,13,3
3.5532,3.605551275463989,3.5532,medium,14,4
3.5089,3.605551275463989,3.5089,medium,15,5
3.1623,4.47213595499958,3.1623,medium,16,6
6.5192,6.4031242374328485,6.5192,medium,17,7
5.3502,7.211102550927979,5.3502,medium,18,8
5.8149,6.4031242374328485,5.8149,medium,19,9
4.423,4.242640687119285,4.423,medium,20,0
6.8648,6.4031242374328485,6.8648,medium,21,1
5.8363,8.660254037844387,5.8363,medium,22,2
5.3502,7.615773105863909,5.3502,medium,23,3
3.5532,3.605551275463989,3.5532,medium,24,4
3.5089,4.47213595499958,3.5089,medium,25,5
3.1623,4.47213595499958,3.1623,medium,26,6
6.5192,8.602325267042627,6.5192,medium,27,7
5.3502,7.211102550927979,5.3502,medium,28,8
5.8149,8.602325267042627,5.8149,medium,29,9
4.423,4.9,4.423,medium,30,0
6.8648,7.55,6.8648,medium,31,1
5.8363,8.15,5.8363,medium,32,2
5.3502,7.68,5.3502,medium,33,3
3.5532,3.16,3.5532,medium,34,4
3.5089,3.61,3.5089,medium,35,5
3.1623,4.47,3.1623,medium,36,6
6.5192,7.21,6.5192,medium,37,7
5.3502,5.83,5.3502,medium,38,8
