range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,1,0.8750700056004483,0.12492999439955166
short,2,0.9999646030229018,3.5396977098201e-05
short,3,0.04339963833634744,0.9566003616636526
short,4,0.3915492957746474,0.6084507042253526
short,5,0.3611829944547129,0.6388170055452871
short,6,0.07958751983077732,0.9204124801692227
short,7,0.159306421024113,0.840693578975887
short,8,0.521728861596599,0.47827113840340096
short,9,0.09999999999999999,0.9
medium,1,0.8128509045539626,0.18714909544603742
medium,2,0.9999901498212194,9.850178780634877e-06
medium,3,0.5,0.5
medium,4,6.1728014024604795e-06,0.9999938271985975
medium,5,0.9308138026463719,0.06918619735362808
medium,6,0.6431958809448537,0.3568041190551463
medium,7,0.008632317237658518,0.9913676827623414
medium,8,0.32791038805174016,0.6720896119482598
medium,9,0.7975467428843631,0.2024532571156369
long,1,0.06317464013280535,0.9368253598671946
long,2,0.9983302024629515,0.0016697975370485452
long,3,0.8003964836558652,0.19960351634413476
long,4,0.8658632016988577,0.13413679830114233
long,5,0.2920961697171616,0.7079038302828384
long,6,5.8373708481699765e-05,0.9999416262915183
long,7,0.8197718260697664,0.1802281739302336
long,8,0.8329522436500719,0.16704775634992808
long,9,0.7516465912147872,0.24835340878521284
