correct,response,input_value,range_category,trial,stimulus_id
0.24982,0.26,0.24982,short,0,0
0.48029,0.53,0.48029,short,1,1
0.3928,0.46,0.3928,short,2,2
0.33946,0.33,0.33946,short,3,3
0.16241,0.12,0.16241,short,4,4
0.1624,0.15,0.1624,short,5,5
0.12323,0.11,0.12323,short,6,6
0.44647,0.34,0.44647,short,7,7
0.34045,0.31,0.34045,short,8,8
0.38323,0.3,0.38323,short,9,9
0.24982,0.26666666666666666,0.24982,short,10,0
0.48029,0.5428571428571429,0.48029,short,11,1
0.3928,0.5076923076923077,0.3928,short,12,2
0.33946,0.32432432432432434,0.33946,short,13,3
0.16241,0.15384615384615385,0.16241,short,14,4
0.1624,0.15384615384615385,0.1624,short,15,5
0.12323,0.10256410256410256,0.12323,short,16,6
0.44647,0.35714285714285715,0.44647,short,17,7
0.34045,0.32142857142857145,0.34045,short,18,8
0.38323,0.25,0.38323,short,19,9
0.24982,0.21875,0.24982,short,20,0
0.48029,0.59375,0.48029,short,21,1
0.3928,0.53125,0.3928,short,22,2
0.33946,0.34375,0.33946,short,23,3
0.16241,0.15625,0.16241,short,24,4
0.1624,0.125,0.1624,short,25,5
0.12323,0.109375,0.12323,short,26,6
0.44647,0.34375,0.44647,short,27,7
0.34045,0.3125,0.34045,short,28,8
0.38323,0.296875,0.38323,short,29,9
0.24982,0.26,0.24982,short,30,0
0.48029,0.46,0.48029,short,31,1
0.3928,0.43,0.3928,short,32,2
0.33946,0.28,0.33946,short,33,3
0.16241,0.13,0.16241,short,34,4
0.1624,0.11,0.1624,short,35,5
0.12323,0.12,0.12323,short,36,6
0.44647,0.31,0.44647,short,37,7
0.34045,0.27,0.34045,short,38,8
0.38323,0.26,0.38323,short,39,9
0.24982,0.238,0.24982,short,40,0
0.48029,0.538,0.48029,short,41,1
0.3928,0.462,0.3928,short,42,2
0.33946,0.308,0.33946,short,43,3
0.16241,0.154,0.16241,short,44,4
0.1624,0.154,0.1624,short,45,5
0.12323,0.077,0.12323,short,46,6
0.44647,0.385,0.44647,short,47,7
