range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.8296943231441047,0.17030567685589526
short,1,0.7589946634532624,0.24100533654673761
short,2,0.38023743016759787,0.6197625698324021
short,3,0.46367782131158064,0.5363221786884194
short,4,0.011528822055137862,0.9884711779448622
short,5,0.018235696375655336,0.9817643036243446
short,6,0.014382019961685186,0.9856179800383148
short,7,0.025647736194713427,0.9743522638052866
short,8,0.010453464061711474,0.9895465359382886
short,9,0.0052029136316337115,0.9947970863683663
medium,0,0.8622222222222219,0.1377777777777781
medium,1,0.07633587786259553,0.9236641221374045
medium,2,0.20123456790123442,0.7987654320987656
medium,3,0.30000000000000016,0.6999999999999998
medium,4,0.1589506172839506,0.8410493827160495
medium,5,0.03218562874251496,0.967814371257485
medium,6,0.06942590120160214,0.9305740987983979
medium,7,0.022530134054297615,0.9774698659457024
medium,8,0.012495080676898852,0.9875049193231011
medium,9,0.019022913964548183,0.9809770860354519
long,0,0.1377049180327869,0.862295081967213
long,1,0.3323529411764703,0.6676470588235297
long,2,0.2810126582278481,0.718987341772152
long,3,0.09999999999999994,0.9
long,4,0.11577868852459022,0.8842213114754098
long,5,0.47777777777777797,0.522222222222222
long,6,0.22568807339449537,0.7743119266055046
long,7,0.22734026745913807,0.772659732540862
long,8,0.186759581881533,0.813240418118467
long,9,0.11117226197028074,0.8888277380297193
