correct,response,range_category,trial
0.25,0.13,short,0
0.48,0.52,short,1
0.39,0.53,short,2
0.34,0.44,short,3
0.16,0.18,short,4
0.16,0.17,short,5
0.12,0.14,short,6
0.45,0.54,short,7
0.34,0.42,short,8
0.38,0.54,short,9
0.25,0.16,short,10
0.48,0.51,short,11
0.39,0.48,short,12
0.34,0.37,short,13
0.16,0.12,short,14
0.16,0.15,short,15
0.12,0.11,short,16
0.45,0.52,short,17
0.34,0.44,short,18
0.38,0.54,short,19
0.25,0.13,short,20
0.48,0.5,short,21
0.39,0.46,short,22
0.34,0.38,short,23
0.16,0.12,short,24
0.16,0.13,short,25
0.12,0.09,short,26
0.45,0.52,short,27
0.34,0.46,short,28
0.38,0.55,short,29
0.25,0.13,short,30
0.48,0.5,short,31
0.39,0.44,short,32
0.34,0.4,short,33
0.16,0.14,short,34
0.16,0.15,short,35
0.12,0.08,short,36
0.45,0.5,short,37
0.34,0.42,short,38
0.38,0.47,short,39
0.25,0.12,short,40
0.48,0.52,short,41
0.39,0.49,short,42
0.34,0.4,short,43
0.16,0.15,short,44
0.16,0.11,short,45
0.12,0.08,short,46
0.45,0.53,short,47
0.34,0.41,short,48
0.38,0.53,short,49
0.49,0.54,medium,0
0.78,0.83,medium,1
0.67,0.66,medium,2
0.6,0.56,medium,3
0.38,0.44,medium,4
0.38,0.49,medium,5
0.33,0.42,medium,6
0.73,0.69,medium,7
0.6,0.56,medium,8
0.65,0.62,medium,9
0.49,0.52,medium,10
0.78,0.83,medium,11
0.67,0.7,medium,12
0.6,0.55,medium,13
0.38,0.38,medium,14
0.38,0.46,medium,15
0.33,0.33,medium,16
0.73,0.71,medium,17
0.6,0.56,medium,18
0.65,0.62,medium,19
0.49,0.47,medium,20
0.78,0.82,medium,21
0.67,0.65,medium,22
0.6,0.55,medium,23
0.38,0.42,medium,24
0.38,0.5,medium,25
0.33,0.38,medium,26
0.73,0.62,medium,27
0.6,0.53,medium,28
0.65,0.6,medium,29
0.49,0.52,medium,30
0.78,0.82,medium,31
0.67,0.68,medium,32
0.6,0.57,medium,33
0.38,0.38,medium,34
0.38,0.45,medium,35
0.33,0.37,medium,36
0.73,0.66,medium,37
0.6,0.59,medium,38
0.65,0.65,medium,39
0.49,0.48,medium,40
0.78,0.79,medium,41
0.67,0.63,medium,42
0.6,0.54,medium,43
0.38,0.39,medium,44
0.38,0.45,medium,45
0.33,0.36,medium,46
0.73,0.65,medium,47
0.6,0.52,medium,48
0.65,0.6,medium,49
0.65,0.65,long,0
0.88,0.88,long,1
0.79,0.8,long,2
0.74,0.78,long,3
0.56,0.55,long,4
0.56,0.52,long,5
0.52,0.5,long,6
0.85,0.92,long,7
0.74,0.85,long,8
0.78,0.9,long,9
0.65,0.73,long,10
0.88,0.92,long,11
0.79,0.8,long,12
0.74,0.78,long,13
0.56,0.53,long,14
0.56,0.54,long,15
0.52,0.47,long,16
0.85,0.88,long,17
0.74,0.85,long,18
0.78,0.93,long,19
0.65,0.65,long,20
0.88,0.91,long,21
0.79,0.83,long,22
0.74,0.8,long,23
0.56,0.56,long,24
0.56,0.52,long,25
0.52,0.49,long,26
0.85,0.84,long,27
0.74,0.79,long,28
0.78,0.88,long,29
0.65,0.72,long,30
0.88,0.93,long,31
0.79,0.86,long,32
0.74,0.85,long,33
0.56,0.52,long,34
0.56,0.53,long,35
0.52,0.5,long,36
0.85,0.89,long,37
0.74,0.88,long,38
0.78,0.82,long,39
0.65,0.73,long,40
0.88,0.93,long,41
0.79,0.85,long,42
0.74,0.83,long,43
0.56,0.62,long,44
0.56,0.57,long,45
0.52,0.5,long,46
0.85,0.9,long,47
0.74,0.87,long,48
0.78,0.81,long,49
