range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-311.875714626201,0.044212083428813574,0.9138140540193603,0.053206706687018046,-0.04024128199999998
long,EmpiricalLinear,2.0,-309.40728252623774,0.04354010439378914,0.9164140230078214,0.04918236263772735,-0.03786232465209905
long,Combo_NonOracle,0.0,-306.40993742282217,0.04669587843287147,0.9038583457659124,0.030528108241468153,-0.025925105747530184
long,Combo_Oracle,0.0,-287.23323430752237,0.05656683931849866,0.8589158203141016,0.01440007005059063,-0.005605998265686241
long,LLM(Combined),,,0.0,1.0,0.06283791323715324,-0.03551599999999998
medium,Equal,0.0,-260.2890408128227,0.07405920721247881,0.8456074630638492,0.0365654780210737,-0.021300990584253228
medium,Combo_NonOracle,0.0,-260.1847400898047,0.07413649179826153,0.8452850618492818,0.021962326081800695,-0.013749035330189108
medium,EmpiricalLinear,2.0,-256.9192009977424,0.0735939829438398,0.8475410930952724,0.03353226690884415,-0.020046061954859234
medium,Combo_Oracle,0.0,-248.88163922807865,0.08300815754392195,0.8060410900498829,0.01796413210723436,0.0018208883746185934
medium,LLM(Combined),,,0.0,1.0,0.08087613296075914,-0.05446641026512821
short,Equal,0.0,-295.5916931710578,0.052030929877264896,0.9085283602639445,0.03457417474596967,0.005156013133200013
short,EmpiricalLinear,2.0,-290.2344640098559,0.052741922818298856,0.906011394274963,0.030354349546593162,0.003922179329752304
short,Combo_NonOracle,0.0,-279.22641900264944,0.061282301927783424,0.8731082374780188,0.012107109122623107,-0.002268996908278134
short,Combo_Oracle,0.0,-268.7514067146055,0.068049896743093,0.8435346303534729,0.010383022036069563,0.003785109891067746
short,LLM(Combined),,,0.0,1.0,0.06417978295382433,-0.019275999999999988
