correct,response,range_category,trial,stimulus_id
0.24982,0.03,short,0,0
0.48029,0.05,short,1,1
0.3928,0.05,short,2,2
0.33946,0.07,short,3,3
0.16241,0.07,short,4,4
0.1624,0.05,short,5,5
0.12323,0.04,short,6,6
0.44647,0.5,short,7,7
0.34045,0.51,short,8,8
0.38323,0.52,short,9,9
0.24982,0.05,short,10,0
0.48029,0.12,short,11,1
0.3928,0.11,short,12,2
0.33946,0.07,short,13,3
0.16241,0.03,short,14,4
0.1624,0.01,short,15,5
0.12323,0.02,short,16,6
0.44647,0.52,short,17,7
0.34045,0.49,short,18,8
0.38323,0.48,short,19,9
0.24982,0.05,short,20,0
0.48029,0.07,short,21,1
0.3928,0.12,short,22,2
0.33946,0.13,short,23,3
0.16241,0.04,short,24,4
0.1624,0.03,short,25,5
0.12323,0.02,short,26,6
0.44647,0.47,short,27,7
0.34045,0.48,short,28,8
0.38323,0.49,short,29,9
0.24982,0.02,short,30,0
0.48029,0.04,short,31,1
0.3928,0.05,short,32,2
0.33946,0.03,short,33,3
0.16241,0.02,short,34,4
0.1624,0.01,short,35,5
0.12323,0.01,short,36,6
0.44647,0.49,short,37,7
0.34045,0.48,short,38,8
0.38323,0.49,short,39,9
0.24982,0.015,short,40,0
0.48029,0.05,short,41,1
0.3928,0.07,short,42,2
0.33946,0.1,short,43,3
0.16241,0.05,short,44,4
0.1624,0.02,short,45,5
0.12323,0.01,short,46,6
0.44647,0.5,short,47,7
0.34045,0.55,short,48,8
0.38323,0.48,short,49,9
0.48727,0.5,medium,0,0
0.77536,0.85,medium,1,1
0.666,0.55,medium,2,2
0.59933,0.52,medium,3,3
0.37801,0.48,medium,4,4
0.378,0.45,medium,5,5
0.32904,0.42,medium,6,6
0.73309,0.8,medium,7,7
0.60056,0.6,medium,8,8
0.65404,0.62,medium,9,9
0.48727,0.5,medium,10,0
0.77536,0.73,medium,11,1
0.666,0.51,medium,12,2
0.59933,0.49,medium,13,3
0.37801,0.45,medium,14,4
0.378,0.38,medium,15,5
0.32904,0.32,medium,16,6
0.73309,0.79,medium,17,7
0.60056,0.82,medium,18,8
0.65404,0.81,medium,19,9
0.48727,0.5,medium,20,0
0.77536,0.85,medium,21,1
0.666,0.55,medium,22,2
0.59933,0.6,medium,23,3
0.37801,0.45,medium,24,4
0.378,0.35,medium,25,5
0.32904,0.3,medium,26,6
0.73309,0.65,medium,27,7
0.60056,0.7,medium,28,8
0.65404,0.75,medium,29,9
0.48727,0.51,medium,30,0
0.77536,0.83,medium,31,1
0.666,0.59,medium,32,2
0.59933,0.52,medium,33,3
0.37801,0.48,medium,34,4
0.378,0.41,medium,35,5
0.32904,0.38,medium,36,6
0.73309,0.78,medium,37,7
0.60056,0.75,medium,38,8
0.65404,0.72,medium,39,9
0.48727,0.5,medium,40,0
0.77536,0.9,medium,41,1
0.666,0.55,medium,42,2
0.59933,0.53,medium,43,3
0.37801,0.47,medium,44,4
0.378,0.4,medium,45,5
0.32904,0.55,medium,46,6
0.73309,0.9,medium,47,7
0.60056,0.81,medium,48,8
0.65404,0.84,medium,49,9
0.64982,0.55,long,0,0
0.88029,0.95,long,1,1
0.7928,0.9,long,2,2
0.73946,0.6,long,3,3
0.56241,0.52,long,4,4
0.5624,0.5,long,5,5
0.52323,0.56,long,6,6
0.84647,0.98,long,7,7
0.74045,0.92,long,8,8
0.78323,0.93,long,9,9
0.64982,0.84,long,10,0
0.88029,0.96,long,11,1
0.7928,0.88,long,12,2
0.73946,0.82,long,13,3
0.56241,0.74,long,14,4
0.5624,0.66,long,15,5
0.52323,0.5,long,16,6
0.84647,0.96,long,17,7
0.74045,0.96,long,18,8
0.78323,0.96,long,19,9
0.64982,0.58,long,20,0
0.88029,0.78,long,21,1
0.7928,0.63,long,22,2
0.73946,0.49,long,23,3
0.56241,0.5,long,24,4
0.5624,0.51,long,25,5
0.52323,0.49,long,26,6
0.84647,0.84,long,27,7
0.74045,0.82,long,28,8
0.78323,0.85,long,29,9
0.64982,0.77,long,30,0
0.88029,0.93,long,31,1
0.7928,0.78,long,32,2
0.73946,0.68,long,33,3
0.56241,0.51,long,34,4
0.5624,0.49,long,35,5
0.52323,0.48,long,36,6
0.84647,0.92,long,37,7
0.74045,0.9,long,38,8
0.78323,0.89,long,39,9
0.64982,0.7,long,40,0
0.88029,0.9,long,41,1
0.7928,0.75,long,42,2
0.73946,0.5,long,43,3
0.56241,0.45,long,44,4
0.5624,0.4,long,45,5
0.52323,0.35,long,46,6
0.84647,0.95,long,47,7
0.74045,0.95,long,48,8
0.78323,0.95,long,49,9
