range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.7573770491803279,0.2426229508196721
short,1,0.034606205250596725,0.9653937947494032
short,2,0.18750000000000003,0.8125
short,3,0.5833333333333335,0.4166666666666665
short,4,0.33333333333333315,0.6666666666666669
short,5,0.08904109589041094,0.910958904109589
short,6,0.021428571428571408,0.9785714285714286
short,7,0.17953667953667948,0.8204633204633205
short,8,0.26748971193415644,0.7325102880658436
short,9,0.3895348837209301,0.61046511627907
medium,0,0.9998142517913557,0.00018574820864425412
medium,1,0.6672230696941379,0.3327769303058621
medium,2,0.9990965009287971,0.0009034990712029067
medium,3,0.9995386928307792,0.0004613071692207704
medium,4,0.9997671026427561,0.0002328973572438553
medium,5,0.7609405554785253,0.23905944452147465
medium,6,0.18378896047361998,0.81621103952638
medium,7,0.3079900848819357,0.6920099151180643
medium,8,0.9993477791554131,0.0006522208445869371
medium,9,0.5391022005841971,0.4608977994158029
long,0,0.9166666666666663,0.0833333333333337
long,1,0.3654822335025386,0.6345177664974614
long,2,0.9207920792079207,0.07920792079207928
long,3,0.3459715639810427,0.6540284360189573
long,4,0.9993425378040762,0.0006574621959237748
long,5,0.830508474576271,0.16949152542372903
long,6,0.3320000000000001,0.6679999999999999
long,7,0.48799999999999966,0.5120000000000003
long,8,0.11242603550295881,0.8875739644970412
long,9,0.15143603133159284,0.8485639686684072
