correct,response,input_value,range_category,trial,stimulus_id
0.3832,0.5556,0.3832,short,0,0
0.3404,0.4848,0.3404,short,1,1
0.4465,0.5652,0.4465,short,2,2
0.1232,0.25,0.1232,short,3,3
0.1624,0.3636,0.1624,short,4,4
0.1624,0.3333,0.1624,short,5,5
0.3395,0.7273,0.3395,short,6,6
0.3928,0.4,0.3928,short,7,7
0.4803,0.6667,0.4803,short,8,8
0.2498,0.3125,0.2498,short,9,9
0.3832,0.625,0.3832,short,10,0
0.3404,0.444,0.3404,short,11,1
0.4465,0.545,0.4465,short,12,2
0.1232,0.231,0.1232,short,13,3
0.1624,0.364,0.1624,short,14,4
0.1624,0.333,0.1624,short,15,5
0.3395,0.667,0.3395,short,16,6
0.3928,0.556,0.3928,short,17,7
0.4803,0.625,0.4803,short,18,8
0.2498,0.25,0.2498,short,19,9
0.3832,0.5714285714285714,0.3832,short,20,0
0.3404,0.5714285714285714,0.3404,short,21,1
0.4465,0.6363636363636364,0.4465,short,22,2
0.1232,0.2857142857142857,0.1232,short,23,3
0.1624,0.4285714285714286,0.1624,short,24,4
0.1624,0.35714285714285715,0.1624,short,25,5
0.3395,0.6428571428571429,0.3395,short,26,6
0.3928,0.4285714285714286,0.3928,short,27,7
0.4803,0.6428571428571429,0.4803,short,28,8
0.2498,0.3214285714285714,0.2498,short,29,9
0.3832,0.571,0.3832,short,30,0
0.3404,0.667,0.3404,short,31,1
0.4465,0.5,0.4465,short,32,2
0.1232,0.348,0.1232,short,33,3
0.1624,0.429,0.1624,short,34,4
0.1624,0.429,0.1624,short,35,5
0.3395,0.667,0.3395,short,36,6
0.3928,0.571,0.3928,short,37,7
0.4803,0.571,0.4803,short,38,8
0.2498,0.381,0.2498,short,39,9
0.3832,0.615,0.3832,short,40,0
0.3404,0.474,0.3404,short,41,1
0.4465,0.476,0.4465,short,42,2
0.1232,0.191,0.1232,short,43,3
0.1624,0.333,0.1624,short,44,4
0.1624,0.333,0.1624,short,45,5
0.3395,0.571,0.3395,short,46,6
0.3928,0.615,0.3928,short,47,7
0.4803,0.625,0.4803,short,48,8
0.2498,0.278,0.2498,short,49,9
0.654,0.571,0.654,medium,0,0
0.6006,0.857,0.6006,medium,1,1
0.7331,0.714,0.7331,medium,2,2
0.329,0.571,0.329,medium,3,3
0.378,0.643,0.378,medium,4,4
0.378,0.571,0.378,medium,5,5
0.5993,0.857,0.5993,medium,6,6
0.666,0.714,0.666,medium,7,7
0.7754,0.857,0.7754,medium,8,8
0.4873,0.714,0.4873,medium,9,9
0.654,0.571,0.654,medium,10,0
0.6006,0.727,0.6006,medium,11,1
0.7331,0.545,0.7331,medium,12,2
0.329,0.636,0.329,medium,13,3
0.378,0.571,0.378,medium,14,4
0.378,0.545,0.378,medium,15,5
0.5993,0.714,0.5993,medium,16,6
0.666,0.545,0.666,medium,17,7
0.7754,0.778,0.7754,medium,18,8
0.4873,0.667,0.4873,medium,19,9
0.654,,0.654,medium,20,0
0.6006,0.8181818181818182,0.6006,medium,21,1
0.7331,0.7676767676767677,0.7331,medium,22,2
0.329,0.5714285714285714,0.329,medium,23,3
0.378,0.7,0.378,medium,24,4
0.378,0.5857142857142857,0.378,medium,25,5
