range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,2.0,93.50186394220204,2.4473814068118513,-0.7379276843535565,1.9785884675010978,0.29436996846614083
long,Combo_Oracle,0.0,111.77300106221828,3.057904907205014,-1.713165840337564,1.4523946331053914,-0.8473088931818876
long,Equal,0.0,128.6300074254771,3.619370350035623,-2.8009699611720906,2.1267107790441706,-1.6675478017859462
long,Combo_NonOracle,0.0,157.63397432132692,4.837217908722596,-5.7892170457518315,3.2223561359033903,-3.0067032435355685
long,LLM(Combined),,,0.0,1.0,2.109624703323319,1.3114132
medium,EmpiricalLinear,2.0,94.49952711394047,2.471920233663443,0.02562229860727694,1.3538597766283866,0.20430293436315006
medium,Combo_Oracle,0.0,110.11459107158043,3.007610503141057,-0.4424528209459748,0.9021207036054611,-0.4040005979056883
medium,Equal,0.0,130.51882762194617,3.6883834632305774,-1.169354685609349,1.576590817004068,-1.3665300328184251
medium,Combo_NonOracle,0.0,155.64648763301946,4.742027924235776,-2.5858048138141414,2.5881936336666596,-2.4387408807840973
medium,LLM(Combined),,,0.0,1.0,2.6752337841766276,1.8063
short,Equal,0.0,67.67258041154135,1.9674254386833767,0.17024434473578332,1.1016786658392241,0.02963423398674274
short,Combo_Oracle,0.0,68.19246236937259,1.977680362224255,0.16157183616943183,1.4421584134679206,1.2513094910875782
short,Combo_NonOracle,0.0,75.32116230831446,2.1238099523527834,0.03309243238530568,0.9732450120957457,-0.7063149220997186
short,EmpiricalLinear,2.0,100.50625409940609,2.624951818436992,-0.47705384860145617,2.358191214257232,1.10783
short,LLM(Combined),,,0.0,1.0,1.5648045442186675,0.4227400938000001
