range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.5041322314049586,0.49586776859504145
short,1,0.1071428571428572,0.8928571428571428
short,2,0.08779931584948689,0.9122006841505131
short,3,0.35064935064935115,0.6493506493506489
short,4,0.16666666666666677,0.8333333333333333
short,5,0.13793103448275887,0.8620689655172411
short,6,0.08536585365853659,0.9146341463414634
short,7,0.015129888666856982,0.9848701113331431
short,8,0.003912193001521406,0.9960878069984785
short,9,0.030538051381483286,0.9694619486185168
medium,0,0.9990749306197965,0.0009250693802035359
medium,1,0.33684210526315883,0.6631578947368412
medium,2,0.05479452054794532,0.9452054794520547
medium,3,0.04301075268817215,0.9569892473118279
medium,4,0.3055555555555561,0.694444444444444
medium,5,0.015748031496063013,0.984251968503937
medium,6,0.014778325123152733,0.9852216748768473
medium,7,0.04970760233918134,0.9502923976608186
medium,8,0.08333333333333319,0.9166666666666669
medium,9,0.10313901345291425,0.8968609865470858
long,0,0.9166666666666666,0.08333333333333337
long,1,0.07446808510638299,0.925531914893617
long,2,0.15517241379310368,0.8448275862068964
long,3,0.12251655629139045,0.8774834437086095
long,4,0.46728971962616733,0.5327102803738326
long,5,0.08205128205128216,0.9179487179487178
long,6,0.19072164948453646,0.8092783505154635
long,7,0.078125,0.921875
long,8,0.25380710659898537,0.7461928934010147
long,9,0.3571428571428572,0.6428571428571428
