correct,response,input_value,range_category,trial,stimulus_id
3.8243,4.242640687119285,3.8243,short,0,0
3.4004,3.605551275463989,3.4004,short,1,1
4.3732,5.385164807134504,4.3732,short,2,2
1.25,2.0,1.25,short,3,3
1.6771,1.4142135623730951,1.6771,short,4,4
1.5,1.4142135623730951,1.5,short,5,5
3.4004,4.47213595499958,3.4004,short,6,6
4.0078,3.605551275463989,4.0078,short,7,7
4.8023,4.242640687119285,4.8023,short,8,8
2.4622,2.23606797749979,2.4622,short,9,9
3.8243,5.0,3.8243,short,10,0
3.4004,4.2,3.4004,short,11,1
4.3732,4.6,4.3732,short,12,2
1.25,1.4,1.25,short,13,3
1.6771,1.4,1.6771,short,14,4
1.5,1.4,1.5,short,15,5
3.4004,4.2,3.4004,short,16,6
4.0078,4.2,4.0078,short,17,7
4.8023,4.2,4.8023,short,18,8
2.4622,1.4,2.4622,short,19,9
3.8243,3.61,3.8243,short,20,0
3.4004,3.61,3.4004,short,21,1
4.3732,4.12,4.3732,short,22,2
1.25,1.41,1.25,short,23,3
1.6771,1.41,1.6771,short,24,4
1.5,1.41,1.5,short,25,5
3.4004,3.61,3.4004,short,26,6
4.0078,3.61,4.0078,short,27,7
4.8023,3.61,4.8023,short,28,8
2.4622,2.24,2.4622,short,29,9
3.8243,3.61,3.8243,short,30,0
3.4004,3.61,3.4004,short,31,1
4.3732,4.12,4.3732,short,32,2
1.25,1.41,1.25,short,33,3
1.6771,1.41,1.6771,short,34,4
1.5,1.41,1.5,short,35,5
3.4004,3.61,3.4004,short,36,6
4.0078,3.61,4.0078,short,37,7
4.8023,4.24,4.8023,short,38,8
2.4622,2.24,2.4622,short,39,9
3.8243,4.2015,3.8243,short,40,0
3.4004,3.6055,3.4004,short,41,1
4.3732,4.5826,4.3732,short,42,2
1.25,1.4142,1.25,short,43,3
1.6771,1.4142,1.6771,short,44,4
1.5,1.4142,1.5,short,45,5
3.4004,3.6055,3.4004,short,46,6
4.0078,3.6055,4.0078,short,47,7
4.8023,4.2015,4.8023,short,48,8
2.4622,2.236,2.4622,short,49,9
5.8149,6.4,5.8149,medium,0,0
5.3502,4.2,5.3502,medium,1,1
6.5192,6.7,6.5192,medium,2,2
3.1623,2.8,3.1623,medium,3,3
3.5089,3.6,3.5089,medium,4,4
3.5532,2.6,3.5532,medium,5,5
5.3502,4.2,5.3502,medium,6,6
5.8363,5.7,5.8363,medium,7,7
6.8648,5.4,6.8648,medium,8,8
4.423,3.6,4.423,medium,9,9
5.8149,6.4,5.8149,medium,10,0
5.3502,4.2,5.3502,medium,11,1
6.5192,6.7,6.5192,medium,12,2
3.1623,3.2,3.1623,medium,13,3
3.5089,4.1,3.5089,medium,14,4
3.5532,3.2,3.5532,medium,15,5
5.3502,7.2,5.3502,medium,16,6
5.8363,6.3,5.8363,medium,17,7
6.8648,7.3,6.8648,medium,18,8
4.423,4.5,4.423,medium,19,9
5.8149,5.66,5.8149,medium,20,0
5.3502,4.27,5.3502,medium,21,1
6.5192,6.48,6.5192,medium,22,2
3.1623,2.83,3.1623,medium,23,3
3.5089,3.61,3.5089,medium,24,4
3.5532,2.83,3.5532,medium,25,5
5.3502,5.0,5.3502,medium,26,6
5.8363,5.66,5.8363,medium,27,7
6.8648,6.08,6.8648,medium,28,8
4.423,3.61,4.423,medium,29,9
5.8149,6.4031242374328485,5.8149,medium,30,0
5.3502,5.385164807134504,5.3502,medium,31,1
6.5192,6.48074069840786,6.5192,medium,32,2
3.1623,4.242640687119285,3.1623,medium,33,3
3.5089,4.47213595499958,3.5089,medium,34,4
3.5532,3.605551275463989,3.5532,medium,35,5
5.3502,6.708203932498743,5.3502,medium,36,6
5.8363,6.082762530298219,5.8363,medium,37,7
6.8648,7.280109889280518,6.8648,medium,38,8
4.423,4.47213595499958,4.423,medium,39,9
5.8149,6.4031242374328485,5.8149,medium,40,0
5.3502,4.47213595499958,5.3502,medium,41,1
6.5192,6.708203932498743,6.5192,medium,42,2
3.1623,3.1622776601683795,3.1623,medium,43,3
3.5089,4.123105625617661,3.5089,medium,44,4
3.5532,3.1622776601683795,3.5532,medium,45,5
5.3502,5.656854249492389,5.3502,medium,46,6
5.8363,5.656854249492389,5.8363,medium,47,7
6.8648,7.211102550927979,6.8648,medium,48,8
4.423,3.605551275463989,4.423,medium,49,9
7.8302,7.28,7.8302,long,0,0
7.433,9.85,7.433,long,1,1
8.5147,7.28,8.5147,long,2,2
5.2202,5.0,5.2202,long,3,3
5.7009,4.24,5.7009,long,4,4
5.5509,6.08,5.5509,long,5,5
7.2887,6.48,7.2887,long,6,6
7.9451,6.78,7.9451,long,7,7
8.6783,9.11,8.6783,long,8,8
6.408,3.61,6.408,long,9,9
7.8302,8.06,7.8302,long,10,0
7.433,9.06,7.433,long,11,1
8.5147,6.71,8.5147,long,12,2
5.2202,4.36,5.2202,long,13,3
5.7009,4.47,5.7009,long,14,4
5.5509,6.08,5.5509,long,15,5
7.2887,7.28,7.2887,long,16,6
7.9451,7.62,7.9451,long,17,7
8.6783,9.64,8.6783,long,18,8
6.408,4.47,6.408,long,19,9
7.8302,9.849,7.8302,long,20,0
7.433,9.22,7.433,long,21,1
8.5147,7.81,8.5147,long,22,2
5.2202,5.385,5.2202,long,23,3
5.7009,4.472,5.7009,long,24,4
5.5509,6.08,5.5509,long,25,5
7.2887,7.615,7.2887,long,26,6
7.9451,7.615,7.9451,long,27,7
8.6783,9.43,8.6783,long,28,8
6.408,5.385,6.408,long,29,9
7.8302,7.28,7.8302,long,30,0
7.433,7.62,7.433,long,31,1
8.5147,7.28,8.5147,long,32,2
5.2202,4.47,5.2202,long,33,3
5.7009,4.47,5.7009,long,34,4
5.5509,6.08,5.5509,long,35,5
7.2887,6.78,7.2887,long,36,6
7.9451,6.78,7.9451,long,37,7
8.6783,7.62,8.6783,long,38,8
6.408,3.16,6.408,long,39,9
7.8302,9.64,7.8302,long,40,0
7.433,7.28,7.433,long,41,1
8.5147,7.28,8.5147,long,42,2
5.2202,4.27,5.2202,long,43,3
5.7009,4.47,5.7009,long,44,4
5.5509,6.4,5.5509,long,45,5
7.2887,7.62,7.2887,long,46,6
7.9451,7.14,7.9451,long,47,7
8.6783,9.0,8.6783,long,48,8
6.408,4.12,6.408,long,49,9
