range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-180.01982994665826,0.16526611278698278,0.3805056128349541,0.23284579671342553,-0.19913335907587562
long,EmpiricalLinear,2.0,-168.2051768702422,0.17869912224538895,0.27570649614932374,0.22994190337402207,-0.19672065066321787
long,Combo_Oracle,0.0,-156.0320453013647,0.2100687432493906,-0.0009044634801966822,0.15450705454222455,-0.10599860210369519
long,Equal,0.0,-139.22633485665403,0.24851219788976153,-0.4007646465104675,0.24816856225154707,-0.18818100000000001
long,LLM(Combined),,,0.0,1.0,0.2933567700599391,-0.23905600000000005
medium,Equal,0.0,-167.9112051392775,0.1865395400444635,0.22091617409994624,0.19275715716932537,-0.11747
medium,EmpiricalLinear,2.0,-147.6186234045363,0.21954759548371222,-0.07919457913934558,0.22307298588651486,-0.1613781832868531
medium,Combo_NonOracle,0.0,-144.1515671549514,0.23656892602180346,-0.2530193614344778,0.23937383555182382,-0.17378356699382447
medium,Combo_Oracle,0.0,-137.11608324330925,0.2538121550930998,-0.44233857408659616,0.16944658534073886,-0.06046226245762456
medium,LLM(Combined),,,0.0,1.0,0.22921420034544107,-0.16607000000000002
short,Combo_NonOracle,0.0,-241.58851722448253,0.08928826842880914,0.6722610206016798,0.08018054371429965,0.046918187683825836
short,EmpiricalLinear,2.0,-234.15750131984367,0.09240492385714925,0.6489818908498448,0.08917514565865327,0.05357666839555491
short,Combo_Oracle,0.0,-186.14971202892775,0.155439744084258,0.006738869225813793,0.17857881753074356,0.16646086456131975
short,Equal,0.0,-185.65655819376235,0.15620819440733574,-0.0031062130839152324,0.16492976850768934,0.07714400000000002
short,LLM(Combined),,,0.0,1.0,0.08428403490578748,0.04354400000000002
