correct,response,input_value,range_category,trial,stimulus_id
2.4622,14.0,2.4622,short,0,0
4.8023,7.86,4.8023,short,1,1
4.0078,3.68,4.0078,short,2,2
3.4004,4.38,3.4004,short,3,3
1.5,1.12,1.5,short,4,4
1.6771,2.38,1.6771,short,5,5
1.25,2.06,1.25,short,6,6
4.3732,3.66,4.3732,short,7,7
3.4004,4.34,3.4004,short,8,8
3.8243,4.61,3.8243,short,9,9
2.4622,14.0,2.4622,short,10,0
4.8023,7.906,4.8023,short,11,1
4.0078,3.606,4.0078,short,12,2
3.4004,6.403,3.4004,short,13,3
1.5,1.118,1.5,short,14,4
1.6771,2.915,1.6771,short,15,5
1.25,2.097,1.25,short,16,6
4.3732,4.243,4.3732,short,17,7
3.4004,4.376,3.4004,short,18,8
3.8243,4.79,3.8243,short,19,9
2.4622,14.0,2.4622,short,20,0
4.8023,7.778,4.8023,short,21,1
4.0078,3.606,4.0078,short,22,2
3.4004,6.403,3.4004,short,23,3
1.5,1.118,1.5,short,24,4
1.6771,2.649,1.6771,short,25,5
1.25,1.708,1.25,short,26,6
4.3732,3.606,4.3732,short,27,7
3.4004,4.301,3.4004,short,28,8
3.8243,4.531,3.8243,short,29,9
2.4622,14.0,2.4622,short,30,0
4.8023,7.12,4.8023,short,31,1
4.0078,3.61,4.0078,short,32,2
3.4004,6.5,3.4004,short,33,3
1.5,1.12,1.5,short,34,4
1.6771,2.36,1.6771,short,35,5
1.25,1.41,1.25,short,36,6
4.3732,3.61,4.3732,short,37,7
3.4004,4.12,3.4004,short,38,8
3.8243,3.61,3.8243,short,39,9
2.4622,14.0,2.4622,short,40,0
4.8023,7.778,4.8023,short,41,1
4.0078,3.605,4.0078,short,42,2
3.4004,6.604,3.4004,short,43,3
1.5,1.118,1.5,short,44,4
1.6771,2.236,1.6771,short,45,5
1.25,1.581,1.25,short,46,6
4.3732,3.536,4.3732,short,47,7
3.4004,4.243,3.4004,short,48,8
3.8243,3.605,3.8243,short,49,9
4.423,14.0,4.423,medium,0,0
6.8648,7.78,6.8648,medium,1,1
5.8363,6.83,5.8363,medium,2,2
5.3502,4.5,5.3502,medium,3,3
3.5532,4.38,3.5532,medium,4,4
3.5089,3.61,3.5089,medium,5,5
3.1623,3.54,3.1623,medium,6,6
6.5192,11.45,6.5192,medium,7,7
5.3502,7.56,5.3502,medium,8,8
5.8149,6.63,5.8149,medium,9,9
4.423,14.0,4.423,medium,10,0
6.8648,13.2,6.8648,medium,11,1
5.8363,12.2,5.8363,medium,12,2
5.3502,8.1,5.3502,medium,13,3
3.5532,9.2,3.5532,medium,14,4
3.5089,7.9,3.5089,medium,15,5
3.1623,6.9,3.1623,medium,16,6
6.5192,13.3,6.5192,medium,17,7
5.3502,10.4,5.3502,medium,18,8
5.8149,12.9,5.8149,medium,19,9
4.423,14.0,4.423,medium,20,0
6.8648,7.82,6.8648,medium,21,1
5.8363,6.87,5.8363,medium,22,2
5.3502,4.91,5.3502,medium,23,3
3.5532,4.82,3.5532,medium,24,4
3.5089,3.91,3.5089,medium,25,5
3.1623,3.45,3.1623,medium,26,6
6.5192,7.59,6.5192,medium,27,7
5.3502,6.14,5.3502,medium,28,8
5.8149,6.68,5.8149,medium,29,9
4.423,14.0,4.423,medium,30,0
6.8648,13.29,6.8648,medium,31,1
5.8363,12.12,5.8363,medium,32,2
5.3502,6.47,5.3502,medium,33,3
3.5532,9.17,3.5532,medium,34,4
3.5089,7.82,3.5089,medium,35,5
3.1623,6.5,3.1623,medium,36,6
6.5192,13.35,6.5192,medium,37,7
