range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-223.4189381112274,0.10084310546613541,0.3431115808772095,0.22948927594187282,-0.1995324707006024
long,Bayes(range),0.0,-195.5178717133648,0.14153917895373716,-0.2940543790321055,0.15644829437884747,-0.10301522096231139
long,Equal,0.0,-194.62355308640235,0.14281066729967162,-0.31740855587277994,0.1549857994451183,-0.09914842857142854
long,Bayes(stimulus),0.0,-186.26190665054628,0.1552654468458774,-0.5572158581195481,0.1331401544081787,-0.07524520058413284
long,LLM(Combined),,,0.0,1.0,0.23273074356431728,-0.19271000000000002
medium,EmpiricalLinear,3.0,-213.12362413491607,0.1117784779860943,0.23029768770099968,0.15183408605754978,-0.08130258114297886
medium,Equal,0.0,-209.01261315054808,0.1236715359526002,0.05779388875038283,0.14433695146169687,-0.04817404761904763
medium,Bayes(range),0.0,-192.31684490751687,0.14614318055549375,-0.31572012365557467,0.12727363797634664,-0.0011763613748308288
medium,Bayes(stimulus),0.0,-178.13729827779144,0.16840676886935127,-0.7471310993535227,0.14378034178537888,0.03062343717877047
medium,LLM(Combined),,,0.0,1.0,0.20275717052671652,-0.09543800000000001
short,EmpiricalLinear,3.0,-241.18862495119666,0.08442546122587416,0.5922224616326804,0.11037964872189893,0.059435051843581145
short,Equal,0.0,-236.63691122148225,0.0938207612407612,0.4964132198034438,0.12479319754730879,0.0693407142857143
short,Bayes(range),0.0,-236.16357984126043,0.09426589699745981,0.491623314936818,0.12397825410923646,0.06790432774249125
short,Bayes(stimulus),0.0,-235.0578323978321,0.09531402388244752,0.4802553528976943,0.13808461438298567,0.07683322545198518
short,LLM(Combined),,,0.0,1.0,0.10842231320166529,0.06674800000000002
