correct,response,input_value,range_category,trial,stimulus_id
0.3832,0.4,0.3832,short,0,0
0.3404,0.55,0.3404,short,1,1
0.4465,0.6,0.4465,short,2,2
0.1232,0.3,0.1232,short,3,3
0.1624,0.4,0.1624,short,4,4
0.1624,0.4,0.1624,short,5,5
0.3395,0.6,0.3395,short,6,6
0.3928,0.6,0.3928,short,7,7
0.4803,0.7,0.4803,short,8,8
0.2498,0.4,0.2498,short,9,9
0.3832,0.4,0.3832,short,10,0
0.3404,0.55,0.3404,short,11,1
0.4465,0.6,0.4465,short,12,2
0.1232,0.3,0.1232,short,13,3
0.1624,0.4,0.1624,short,14,4
0.1624,0.4,0.1624,short,15,5
0.3395,0.6,0.3395,short,16,6
0.3928,0.6,0.3928,short,17,7
0.4803,0.7,0.4803,short,18,8
0.2498,0.5,0.2498,short,19,9
0.3832,0.4,0.3832,short,20,0
0.3404,0.55,0.3404,short,21,1
0.4465,0.6,0.4465,short,22,2
0.1232,0.3,0.1232,short,23,3
0.1624,0.4,0.1624,short,24,4
0.1624,0.4,0.1624,short,25,5
0.3395,0.6,0.3395,short,26,6
0.3928,0.6,0.3928,short,27,7
0.4803,0.7,0.4803,short,28,8
0.2498,0.4,0.2498,short,29,9
0.3832,0.38,0.3832,short,30,0
0.3404,0.45,0.3404,short,31,1
0.4465,0.54,0.4465,short,32,2
0.1232,0.31,0.1232,short,33,3
0.1624,0.42,0.1624,short,34,4
0.1624,0.38,0.1624,short,35,5
0.3395,0.64,0.3395,short,36,6
0.3928,0.63,0.3928,short,37,7
0.4803,0.72,0.4803,short,38,8
0.2498,0.45,0.2498,short,39,9
0.3832,0.4,0.3832,short,40,0
0.3404,0.56,0.3404,short,41,1
0.4465,0.62,0.4465,short,42,2
0.1232,0.38,0.1232,short,43,3
0.1624,0.45,0.1624,short,44,4
0.1624,0.44,0.1624,short,45,5
0.3395,0.69,0.3395,short,46,6
0.3928,0.68,0.3928,short,47,7
0.4803,0.74,0.4803,short,48,8
0.2498,0.51,0.2498,short,49,9
0.654,0.5625,0.654,medium,0,0
0.6006,0.8888888888888888,0.6006,medium,1,1
0.7331,0.625,0.7331,medium,2,2
