correct,response,input_value,range_category,trial,stimulus_id
2.4622,2.531755303334475,2.4622,short,0,0
4.8023,3.467954359631003,4.8023,short,1,1
4.0078,3.0413812651493997,4.0078,short,2,2
3.4004,3.2015621187164243,3.4004,short,3,3
1.5,1.5,1.5,short,4,4
1.6771,1.7677669529663689,1.6771,short,5,5
1.25,1.5,1.25,short,6,6
4.3732,4.716990566028302,4.3732,short,7,7
3.4004,4.313045518189625,3.4004,short,8,8
3.8243,4.015650024539163,3.8243,short,9,9
2.4622,2.692582403567557,2.4622,short,10,0
4.8023,3.952847071930316,4.8023,short,11,1
4.0078,3.570714214272095,4.0078,short,12,2
3.4004,3.0083217986047015,3.4004,short,13,3
1.5,1.5811388300841898,1.5,short,14,4
1.6771,1.8027756377319946,1.6771,short,15,5
1.25,1.5811388300841898,1.25,short,16,6
4.3732,4.377532005004377,4.3732,short,17,7
3.4004,4.716990566028306,3.4004,short,18,8
3.8243,4.037173780819043,3.8243,short,19,9
2.4622,2.519842,2.4622,short,20,0
4.8023,3.7,4.8023,short,21,1
4.0078,3.676954,4.0078,short,22,2
3.4004,3.0,3.4004,short,23,3
1.5,1.5,1.5,short,24,4
1.6771,1.7,1.6771,short,25,5
1.25,1.5,1.25,short,26,6
4.3732,4.5,4.3732,short,27,7
3.4004,4.924426,3.4004,short,28,8
3.8243,4.15,3.8243,short,29,9
2.4622,2.0615528128088303,2.4622,short,30,0
4.8023,3.307189145911461,4.8023,short,31,1
4.0078,3.124038404635854,4.0078,short,32,2
3.4004,3.5355339059327378,3.4004,short,33,3
1.5,1.5,1.5,short,34,4
1.6771,1.8027756377319946,1.6771,short,35,5
1.25,1.5,1.25,short,36,6
4.3732,4.5,4.3732,short,37,7
3.4004,4.416310498056096,3.4004,short,38,8
3.8243,4.02492199909366,3.8243,short,39,9
2.4622,2.59807621135,2.4622,short,40,0
4.8023,4.58257569496,4.8023,short,41,1
4.0078,3.70595091782,4.0078,short,42,2
3.4004,3.57071421166,3.4004,short,43,3
1.5,1.5,1.5,short,44,4
1.6771,2.10950231131,1.6771,short,45,5
1.25,1.5,1.25,short,46,6
4.3732,4.60766001643,4.3732,short,47,7
3.4004,4.89897948557,3.4004,short,48,8
3.8243,4.15594639333,3.8243,short,49,9
4.423,4.53,4.423,medium,0,0
6.8648,6.57,6.8648,medium,1,1
5.8363,5.5,5.8363,medium,2,2
5.3502,5.66,5.3502,medium,3,3
