correct,response,input_value,range_category,trial,stimulus_id
2.4622,7.0710678118654755,2.4622,short,0,0
4.8023,5.851581923361431,4.8023,short,1,1
4.0078,3.7000000000000006,4.0078,short,2,2
3.4004,3.605551275463989,3.4004,short,3,3
1.5,1.5811388300841898,1.5,short,4,4
1.6771,2.5495097567963922,1.6771,short,5,5
1.25,1.8027756377319946,1.25,short,6,6
4.3732,3.605551275463989,4.3732,short,7,7
3.4004,3.605551275463989,3.4004,short,8,8
3.8243,3.041381265149097,3.8243,short,9,9
2.4622,4.3011626336,2.4622,short,10,0
4.8023,5.5206530755,4.8023,short,11,1
4.0078,4.8217888593,4.0078,short,12,2
3.4004,4.4809210567,3.4004,short,13,3
1.5,2.5495097568,1.5,short,14,4
1.6771,3.0413812651,1.6771,short,15,5
1.25,2.7748873673,1.25,short,16,6
4.3732,4.0311288741,4.3732,short,17,7
3.4004,5.2915026221,3.4004,short,18,8
3.8243,4.410073681,3.8243,short,19,9
2.4622,4.427188724235731,2.4622,short,20,0
4.8023,5.5677643628300215,4.8023,short,21,1
4.0078,3.605551275463989,4.0078,short,22,2
3.4004,5.385164807134504,3.4004,short,23,3
1.5,1.5811388300841898,1.5,short,24,4
1.6771,2.0615528128088303,1.6771,short,25,5
1.25,2.1213203435596424,1.25,short,26,6
4.3732,3.807886552931954,4.3732,short,27,7
3.4004,3.3166247903554043,3.4004,short,28,8
3.8243,4.272001879336669,3.8243,short,29,9
2.4622,3.5355339059327378,2.4622,short,30,0
4.8023,4.92442897450213,4.8023,short,31,1
4.0078,4.92442897450213,4.0078,short,32,2
3.4004,4.92442897450213,3.4004,short,33,3
1.5,1.8027756377319946,1.5,short,34,4
1.6771,2.6925824035675543,1.6771,short,35,5
1.25,1.8027756377319946,1.25,short,36,6
4.3732,3.605551275463989,4.3732,short,37,7
3.4004,4.92442897450213,3.4004,short,38,8
3.8243,4.607644019206475,3.8243,short,39,9
2.4622,3.5355339059327378,2.4622,short,40,0
4.8023,4.974937185533207,4.8023,short,41,1
4.0078,5.5901699437494745,4.0078,short,42,2
3.4004,5.0990195135927845,3.4004,short,43,3
1.5,1.8027756377319946,1.5,short,44,4
1.6771,3.1622776601683795,1.6771,short,45,5
1.25,2.23606797749979,1.25,short,46,6
4.3732,4.716990566028302,4.3732,short,47,7
3.4004,4.123105625617661,3.4004,short,48,8
3.8243,3.605551275463989,3.8243,short,49,9
4.423,4.123105625617661,4.423,medium,0,0
6.8648,6.184687111378672,6.8648,medium,1,1
5.8363,7.348469228346593,5.8363,medium,2,2
5.3502,5.0,5.3502,medium,3,3
3.5532,3.2015621187164243,3.5532,medium,4,4
3.5089,4.47213595499958,3.5089,medium,5,5
3.1623,4.47213595499958,3.1623,medium,6,6
6.5192,7.0710678118654755,6.5192,medium,7,7
5.3502,5.385164807134504,5.3502,medium,8,8
5.8149,7.0710678118654755,5.8149,medium,9,9
4.423,5.385164807134504,4.423,medium,10,0
6.8648,7.0710678118654755,6.8648,medium,11,1
5.8363,5.0990195135927845,5.8363,medium,12,2
5.3502,4.47213595499958,5.3502,medium,13,3
3.5532,3.605551275463989,3.5532,medium,14,4
3.5089,3.605551275463989,3.5089,medium,15,5
3.1623,3.1622776601683795,3.1623,medium,16,6
6.5192,5.385164807134504,6.5192,medium,17,7
5.3502,4.242640687119285,5.3502,medium,18,8
5.8149,6.082762530298219,5.8149,medium,19,9
4.423,2.8284271247461903,4.423,medium,20,0
6.8648,7.0710678118654755,6.8648,medium,21,1
5.8363,5.385164807134504,5.8363,medium,22,2
5.3502,4.47213595499958,5.3502,medium,23,3
3.5532,3.605551275463989,3.5532,medium,24,4
3.5089,4.47213595499958,3.5089,medium,25,5
3.1623,4.47213595499958,3.1623,medium,26,6
6.5192,5.5677643628300215,6.5192,medium,27,7
5.3502,6.4031242374328485,5.3502,medium,28,8
5.8149,7.0710678118654755,5.8149,medium,29,9
4.423,5.0,4.423,medium,30,0
6.8648,6.0,6.8648,medium,31,1
5.8363,7.0,5.8363,medium,32,2
5.3502,7.0,5.3502,medium,33,3
3.5532,5.0,3.5532,medium,34,4
3.5089,4.0,3.5089,medium,35,5
3.1623,5.0,3.1623,medium,36,6
6.5192,7.0,6.5192,medium,37,7
5.3502,7.0,5.3502,medium,38,8
5.8149,8.0,5.8149,medium,39,9
4.423,5.0,4.423,medium,40,0
6.8648,6.0,6.8648,medium,41,1
5.8363,5.0,5.8363,medium,42,2
5.3502,4.0,5.3502,medium,43,3
3.5532,3.0,3.5532,medium,44,4
3.5089,4.0,3.5089,medium,45,5
3.1623,4.0,3.1623,medium,46,6
6.5192,6.0,6.5192,medium,47,7
5.3502,4.0,5.3502,medium,48,8
5.8149,6.0,5.8149,medium,49,9
6.408,2.5,6.408,long,0,0
8.6783,10.0,8.6783,long,1,1
7.9451,7.5,7.9451,long,2,2
7.2887,5.0,7.2887,long,3,3
5.5509,5.0,5.5509,long,4,4
5.7009,5.0,5.7009,long,5,5
5.2202,7.5,5.2202,long,6,6
8.5147,8.0,8.5147,long,7,7
7.433,9.0,7.433,long,8,8
7.8302,7.5,7.8302,long,9,9
6.408,7.07,6.408,long,10,0
8.6783,10.02,8.6783,long,11,1
7.9451,7.75,7.9451,long,12,2
7.2887,7.07,7.2887,long,13,3
5.5509,6.08,5.5509,long,14,4
5.7009,6.08,5.7009,long,15,5
5.2202,5.39,5.2202,long,16,6
8.5147,7.0,8.5147,long,17,7
7.433,7.07,7.433,long,18,8
7.8302,6.08,7.8302,long,19,9
6.408,3.61,6.408,long,20,0
8.6783,10.02,8.6783,long,21,1
7.9451,8.06,7.9451,long,22,2
7.2887,7.07,7.2887,long,23,3
5.5509,5.57,5.5509,long,24,4
5.7009,5.7,5.7009,long,25,5
5.2202,6.93,5.2202,long,26,6
8.5147,6.86,8.5147,long,27,7
7.433,9.49,7.433,long,28,8
7.8302,9.85,7.8302,long,29,9
6.408,5.09901951359,6.408,long,30,0
8.6783,10.30776406404,8.6783,long,31,1
7.9451,8.44410118976,7.9451,long,32,2
7.2887,7.19807940891,7.2887,long,33,3
5.5509,5.38516480713,5.5509,long,34,4
5.7009,5.38516480713,5.7009,long,35,5
5.2202,5.52268057625,5.2202,long,36,6
8.5147,6.55743852433,8.5147,long,37,7
7.433,7.47695001079,7.433,long,38,8
7.8302,7.34846922835,7.8302,long,39,9
6.408,2.7386127875258306,6.408,long,40,0
8.6783,11.68904263936902,8.6783,long,41,1
7.9451,7.535171737887777,7.9451,long,42,2
7.2887,7.0710678118654755,7.2887,long,43,3
5.5509,5.5,5.5509,long,44,4
5.7009,6.082762530298219,5.7009,long,45,5
5.2202,5.916079783099616,5.2202,long,46,6
8.5147,7.0710678118654755,8.5147,long,47,7
7.433,10.246950765959598,7.433,long,48,8
7.8302,8.07900051244213,7.8302,long,49,9
