range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,2.0,-240.23599349589034,0.07854175126535992,0.46971607647618907,0.10155061216394844,0.045089785542666926
long,Combo_NonOracle,0.0,-238.59122547183316,0.08329845599930304,0.40354016684778904,0.09052284456309331,0.015295964224380664
long,Equal,0.0,-197.04652828324345,0.12840473608866612,-0.4173247950227912,0.1072724151013049,-0.049039583333333324
long,Combo_Oracle,0.0,-192.84870888933781,0.13414409544866987,-0.5468579094802541,0.11070731599756597,-0.06075169056993476
long,LLM(Combined),,,0.0,1.0,0.11187396833788757,0.046956250000000005
medium,EmpiricalLinear,2.0,-223.81285803551222,0.09782051095983006,0.3984668995745758,0.17305135644490063,0.11453703864612064
medium,Combo_NonOracle,0.0,-219.54441104051503,0.10643198968858972,0.2878949946639555,0.1546666600778493,0.08584084367324443
medium,Equal,0.0,-185.49826842938012,0.15064345283521305,-0.42659336219504485,0.13593821533632025,0.02387546512444471
medium,Combo_Oracle,0.0,-182.35946840523556,0.15554644627118888,-0.5209672502444573,0.1311469886792964,0.009108925041911643
medium,LLM(Combined),,,0.0,1.0,0.18169000006177824,0.13048367346938775
short,Combo_NonOracle,0.0,-233.57107403422899,0.09674169985200812,0.5955205802097787,0.17598792702760355,0.15362302319618526
short,EmpiricalLinear,2.0,-232.4141642620663,0.09402997705818146,0.6178783350635781,0.1826892010050523,0.16236144481559026
short,Combo_Oracle,0.0,-227.64278017258118,0.10265023955909405,0.5446042895407848,0.09831738214660633,0.04939487640606398
short,Equal,0.0,-207.32642815995126,0.12577454733327353,0.3163174001703354,0.17642202380701394,0.13475363636363638
short,LLM(Combined),,,0.0,1.0,0.15244624823195882,0.11400199999999999
