exp_id,llm_model,range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
base_text_image,google_gemini-2.5-flash-lite,short,28.94392313379831,0.1604592141174248,,,0.4257347968806939,0.2352175513066983
base_text_image,google_gemini-2.5-flash-lite,medium,33.154415210830386,0.1304328133838757,,0.1867124856815579,0.7024442519026243,0.2352072173798542
base_text_image,google_gemini-2.5-flash-lite,long,37.47720039712388,0.0695838731406137,,,0.5928592480684873,0.2352175513066983
base_text_image,meta-llama_llama-4-maverick,short,29.22800968396918,0.2109328110595382,,,0.1799145596356925,0.2352175513066983
base_text_image,meta-llama_llama-4-maverick,medium,33.11129391609261,0.0756318436984433,,-4.764705882352931,0.5958658625776687,0.2352072173798542
base_text_image,meta-llama_llama-4-maverick,long,48.18194405188724,0.0528530468950259,,,0.1736841252830656,0.2352175513066983
base_text_image,openai_gpt-4o-2024-08-06,short,39.842568384227825,0.1794932752455865,,,0.4904602681756894,0.2352175513066983
base_text_image,openai_gpt-4o-2024-08-06,medium,48.24298632495568,0.0883437220411464,,-0.7916666666666666,0.3860610726023425,0.2352072173798542
base_text_image,openai_gpt-4o-2024-08-06,long,45.83054282112315,0.0523220608271385,,,0.3586576146952138,0.2352175513066983
base_text_image,qwen_qwen2.5-vl-32b-instruct,short,27.33982700707953,0.2212657536588677,,,0.2848054449874815,0.2352175513066983
base_text_image,qwen_qwen2.5-vl-32b-instruct,medium,55.045162531058864,0.1307157195001785,,0.2909090909090909,0.1095309530764074,0.2352072173798542
base_text_image,qwen_qwen2.5-vl-32b-instruct,long,51.2597105648162,0.085307318301398,,,0.4491838589705157,0.2352175513066983
base_text_image,openai_gpt-4.1-mini,short,50.731091706069954,0.1047276649247565,,,0.2387461363188827,0.2352175513066983
base_text_image,openai_gpt-4.1-mini,medium,50.47434576580073,0.0887792213795071,,0.2705882352941172,0.2217033208679229,0.2352072173798542
base_text_image,openai_gpt-4.1-mini,long,48.82652847998212,0.0533560984922651,,,0.5149754878659805,0.2352175513066983
base_text_image,microsoft_phi-4-multimodal-instruct,short,40.35258446871984,0.1396927235434457,,,0.053211778905364,0.2352175513066983
base_text_image,microsoft_phi-4-multimodal-instruct,medium,45.74372016019743,0.1364818233941004,,-26.230769230769045,-0.2123365504067917,0.2352072173798542
base_text_image,microsoft_phi-4-multimodal-instruct,long,52.18543232226451,0.12897868854385,,,0.1509920930897106,0.2352175513066983
base_text_image,mistralai_mistral-small-3.2-24b-instruct,short,22.64661824662768,0.1833235269613431,,,0.1916707902065627,0.2352175513066983
base_text_image,mistralai_mistral-small-3.2-24b-instruct,medium,49.15360570421415,0.0725776828281635,,-0.4557823129251704,0.2772993786123034,0.2352072173798542
base_text_image,mistralai_mistral-small-3.2-24b-instruct,long,53.23538089388371,0.0791783543238626,,,0.3812569776838215,0.2352175513066983
base_text_image,anthropic_claude-3.7-sonnet,short,48.42300961896223,0.1837108774174817,,,0.1181729509608265,0.2352175513066983
base_text_image,anthropic_claude-3.7-sonnet,medium,50.75066750352071,0.0539999125966717,,-1.851063829787235,0.2960603479228387,0.2352072173798542
base_text_image,anthropic_claude-3.7-sonnet,long,51.15060556327675,0.0294576258178244,,,0.2328161070487207,0.2352175513066983
base_text_image,gemma-3-4b-it,short,18.86694099221388,0.0741705829529233,,,-0.7829808135205528,0.2352175513066983
base_text_image,gemma-3-4b-it,medium,13.0316814628184,0.2063547205247102,,3.857142857142856,-0.6433316632318582,0.2352072173798542
base_text_image,gemma-3-4b-it,long,14.086100545802031,0.1019645042524579,,,-0.6876462032036083,0.2352175513066983
base_2_text,google_gemini-2.5-flash-lite,short,36.92728333203948,0.1083316637695107,,,0.4359089397114368,0.2352175513066983
base_2_text,google_gemini-2.5-flash-lite,medium,44.32689684757458,0.0803657902441413,,-1.596306068601582,0.5401682678449586,0.2352072173798542
base_2_text,google_gemini-2.5-flash-lite,long,46.8764992747772,0.0354601991905539,,,0.3857018956177071,0.2352175513066983
base_2_text,meta-llama_llama-4-maverick,short,19.513492731606092,0.0646884719193514,,,0.3561223315607068,0.2352175513066983
base_2_text,meta-llama_llama-4-maverick,medium,20.314355912493156,0.050467369947616,,3.1499999999999972,0.711180885025988,0.2352072173798542
base_2_text,meta-llama_llama-4-maverick,long,19.15970528614664,0.0321844108496836,,,0.2993465464388514,0.2352175513066983
base_2_text,openai_gpt-4o-2024-08-06,short,24.88691530273657,0.1723205029193979,,,0.4382273419210623,0.2352175513066983
base_2_text,openai_gpt-4o-2024-08-06,medium,29.883418886413075,0.069246670124063,,0.8481012658227846,0.3676908816060317,0.2352072173798542
base_2_text,openai_gpt-4o-2024-08-06,long,27.64248632371748,0.0428562537311889,,,0.3761819097240378,0.2352175513066983
base_2_text,qwen_qwen2.5-vl-32b-instruct,short,24.456114187999397,0.080692299140029,,,0.5182594388805135,0.2352175513066983
base_2_text,qwen_qwen2.5-vl-32b-instruct,medium,35.25209930655763,0.0643293671148284,,1.0517241379310325,0.4985974809038299,0.2352072173798542
base_2_text,qwen_qwen2.5-vl-32b-instruct,long,28.06145175478518,0.0543188223787274,,,0.4313185113332131,0.2352175513066983
base_2_text,openai_gpt-4.1-mini,short,31.916499537225732,0.0786254144358593,,,0.5718969306348494,0.2352175513066983
base_2_text,openai_gpt-4.1-mini,medium,29.29059741268321,0.0719911080686488,,1.3561643835616426,0.1963406244037792,0.2352072173798542
base_2_text,openai_gpt-4.1-mini,long,27.440441804235324,0.0459310455618285,,,0.369176695064205,0.2352175513066983
base_2_text,microsoft_phi-4-multimodal-instruct,short,32.99351771177803,0.1016743005587748,,,0.2625157236170363,0.2352175513066983
base_2_text,microsoft_phi-4-multimodal-instruct,medium,33.03146889023903,0.1119361248056327,,-0.1624548736462093,0.4058439012068275,0.2352072173798542
base_2_text,microsoft_phi-4-multimodal-instruct,long,32.38635174787923,0.1332452151909311,,,0.4806498165411944,0.2352175513066983
base_2_text,mistralai_mistral-small-3.2-24b-instruct,short,28.500946059556725,0.1725397288551081,,,0.2652153559285105,0.2352175513066983
base_2_text,mistralai_mistral-small-3.2-24b-instruct,medium,,0.09658623815763,,-0.141940657578188,0.4292073071045518,0.2322039829415458
base_2_text,mistralai_mistral-small-3.2-24b-instruct,long,37.60577590064315,0.0603454891729842,,,0.5610154363292087,0.2352175513066983
base_2_text,anthropic_claude-3.7-sonnet,short,34.30020093167404,0.0578233682734771,,,0.2733843170745826,0.2352175513066983
base_2_text,anthropic_claude-3.7-sonnet,medium,40.236887105270945,0.0344735435262129,,2.176470588235298,0.386083027549796,0.2352072173798542
base_2_text,anthropic_claude-3.7-sonnet,long,35.641023731337185,0.0233366286304657,,,0.3211559193741197,0.2352175513066983
base_2_text,gemma-3-4b-it,short,20.358913743971964,0.125283515650707,,,-0.6254324827507163,0.2352175513066983
base_2_text,gemma-3-4b-it,medium,10.998633559184755,0.1023622100530712,,0.5814148179154455,-0.4949068234305429,0.2352072173798542
base_2_text,gemma-3-4b-it,long,7.673302849658966,0.0625449505663185,,,-0.0714495639596921,0.2352175513066983
base_4_image,google_gemini-2.5-flash-lite,short,18.309859878802893,0.3646242391269556,,,0.4077902020903369,0.2352175513066983
base_4_image,google_gemini-2.5-flash-lite,medium,42.85258442019301,0.298396379730905,,2.8436213991769534,0.2134479056549982,0.2352072173798542
base_4_image,google_gemini-2.5-flash-lite,long,40.04131103567932,0.0776883261489038,,,0.4149468990641903,0.2352175513066983
base_4_image,meta-llama_llama-4-maverick,short,49.10267203944464,0.1504583613344261,,,0.3727254971045415,0.2352175513066983
base_4_image,meta-llama_llama-4-maverick,medium,4.940942881219197,0.0660556256147397,,-1.6666666666666727,-0.0466843727711445,0.2352072173798542
base_4_image,meta-llama_llama-4-maverick,long,37.590834307798275,0.0603268978644676,,,-0.228117212634667,0.2352175513066983
base_4_image,openai_gpt-4o-2024-08-06,short,36.328151331343165,0.2324797797308371,,,-0.0590479206984208,0.2352175513066983
base_4_image,openai_gpt-4o-2024-08-06,medium,42.342524940642946,0.1380114207154683,,1.7659574468085115,0.417187952999685,0.2352072173798542
base_4_image,openai_gpt-4o-2024-08-06,long,45.419056799009795,0.0994623463250451,,,0.3748889454205031,0.2352175513066983
base_4_image,qwen_qwen2.5-vl-32b-instruct,short,34.66779859951197,0.4113567938252203,,,0.0182592718944052,0.2352175513066983
base_4_image,qwen_qwen2.5-vl-32b-instruct,medium,61.15231101530588,0.2704119986046838,,-2.7431192660550496,0.2004484778518404,0.2352072173798542
base_4_image,qwen_qwen2.5-vl-32b-instruct,long,46.911748515694214,0.1055746560320595,,,0.251738767534157,0.2352175513066983
base_4_image,openai_gpt-4.1-mini,short,53.90283447632911,0.2487143580697894,,,0.1820352873155596,0.2352175513066983
base_4_image,openai_gpt-4.1-mini,medium,52.119190629390815,0.1053838453161479,,0.1428571428571428,0.234186812800325,0.2352072173798542
base_4_image,openai_gpt-4.1-mini,long,49.69811383825021,0.0374139468714442,,,0.3275629521668211,0.2352175513066983
base_4_image,microsoft_phi-4-multimodal-instruct,short,28.224620602035664,0.541675003008427,,,-0.2377847851979943,0.2352175513066983
base_4_image,microsoft_phi-4-multimodal-instruct,medium,34.0880813700223,0.4110579411854738,,-3.941176470588237,-0.3769912951705775,0.2352072173798542
base_4_image,microsoft_phi-4-multimodal-instruct,long,20.2831096038836,0.5264712693036523,,,-0.3465628590379639,0.2352175513066983
base_4_image,mistralai_mistral-small-3.2-24b-instruct,short,43.32516701402825,0.4852838132797372,,,-0.0938607778030729,0.2352175513066983
base_4_image,mistralai_mistral-small-3.2-24b-instruct,medium,42.990190990112424,0.1275289266228582,,1.350000000000002,-0.1910574427490142,0.2352072173798542
base_4_image,mistralai_mistral-small-3.2-24b-instruct,long,52.157435259910535,0.0961988046369659,,,0.3764809795631844,0.2352175513066983
base_4_image,anthropic_claude-3.7-sonnet,short,48.33162435254197,0.2511424859531583,,,0.1897098573389146,0.2352175513066983
base_4_image,anthropic_claude-3.7-sonnet,medium,39.60372981156518,0.152877913950229,,0.3061224489795918,-0.0157409766843535,0.2352072173798542
base_4_image,anthropic_claude-3.7-sonnet,long,35.89724146260051,0.1186412392417299,,,0.0328184350629806,0.2352175513066983
base_4_image,gemma-3-4b-it,short,14.437993137232176,0.1667435260989861,,,-0.3073825668267538,0.2352175513066983
base_4_image,gemma-3-4b-it,medium,-0.6534386654621341,0.2154696394766139,,3.900000000000005,-0.2164768309841935,0.2352072173798542
base_4_image,gemma-3-4b-it,long,0.988006301123071,0.1929504015137116,,,-0.4276203446516225,0.2352175513066983
base_2_text_image,google_gemini-2.5-flash-lite,short,23.264027718466743,0.2046174322421211,,,0.5126266518546523,0.2352175513066983
base_2_text_image,google_gemini-2.5-flash-lite,medium,27.739031150270833,0.1159922592357051,,0.7083621285418111,0.7145201673733484,0.2352072173798542
base_2_text_image,google_gemini-2.5-flash-lite,long,36.273101656560925,0.0613760894973798,,,0.6097113641428397,0.2352175513066983
base_2_text_image,meta-llama_llama-4-maverick,short,18.48783948695789,0.0770977865155408,,,0.1492321156433411,0.2352175513066983
base_2_text_image,meta-llama_llama-4-maverick,medium,23.912975969824224,0.0522669177056826,,0.8333333333333353,0.6343780408931393,0.2352072173798542
base_2_text_image,meta-llama_llama-4-maverick,long,25.177270202021273,0.0605454704093002,,,-0.0157995056685071,0.2352175513066983
base_2_text_image,openai_gpt-4o-2024-08-06,short,25.264782255769457,0.1195971972995204,,,0.3962329104647001,0.2352175513066983
base_2_text_image,openai_gpt-4o-2024-08-06,medium,36.47011774772002,0.0802446406030488,,1.8333333333333353,0.1864469088669496,0.2352072173798542
base_2_text_image,openai_gpt-4o-2024-08-06,long,28.73059170871851,0.0632673550340873,,,0.2207677560069449,0.2352175513066983
base_2_text_image,qwen_qwen2.5-vl-32b-instruct,short,24.31669729633916,0.1332134794452598,,,0.3158276810693279,0.2352175513066983
base_2_text_image,qwen_qwen2.5-vl-32b-instruct,medium,48.91571649645345,0.0838211667131822,,0.3516483516483512,0.1884484184439165,0.2352072173798542
base_2_text_image,qwen_qwen2.5-vl-32b-instruct,long,27.470400790792112,0.0621944871661891,,,0.3077320036459943,0.2352175513066983
base_2_text_image,openai_gpt-4.1-mini,short,40.036825734959805,0.1072473466697397,,,0.2949149334909908,0.2352175513066983
base_2_text_image,openai_gpt-4.1-mini,medium,42.76680291171119,0.0535707529861902,,1.7692307692307705,0.2760751534927181,0.2352072173798542
base_2_text_image,openai_gpt-4.1-mini,long,35.97972447579796,0.0266155104360409,,,0.4482649382777254,0.2352175513066983
base_2_text_image,microsoft_phi-4-multimodal-instruct,short,33.41311526466797,0.1414193821421941,,,0.0279548607628803,0.2352175513066983
base_2_text_image,microsoft_phi-4-multimodal-instruct,medium,37.000199039396755,0.1662476946808508,,-12.199999999999884,0.0430592442907765,0.2352072173798542
base_2_text_image,microsoft_phi-4-multimodal-instruct,long,52.233494212121926,0.1575560776019419,,,0.1194003306432472,0.2352175513066983
base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,short,17.245588091475312,0.1781895533366476,,,0.1958354269300414,0.2352175513066983
base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,medium,46.6532750217162,0.1034947282359397,,0.1895424836601305,0.1580218280275036,0.2352072173798542
base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,long,42.55446342810494,0.092332579933014,,,0.2629716350818952,0.2352175513066983
base_2_text_image,anthropic_claude-3.7-sonnet,short,32.93697813125398,0.0797045649813394,,,-0.0498830592237154,0.2352175513066983
base_2_text_image,anthropic_claude-3.7-sonnet,medium,42.74490511684531,0.0422242672583957,,0.3333333333333333,0.2911153081434149,0.2352072173798542
base_2_text_image,anthropic_claude-3.7-sonnet,long,41.25800460320797,0.0287620104595971,,,0.2656722341285815,0.2352175513066983
base_2_text_image,gemma-3-4b-it,short,6.609094616551409,0.1287805511526152,,,-0.1540333343804665,0.2352175513066983
