correct,response,input_value,range_category,trial,stimulus_id
0.2498,0.4375,0.2498,short,0,0
0.4803,0.2917,0.4803,short,1,1
0.3928,0.5,0.3928,short,2,2
0.3395,0.5714,0.3395,short,3,3
0.1624,0.2308,0.1624,short,4,4
0.1624,0.2143,0.1624,short,5,5
0.1232,0.1053,0.1232,short,6,6
0.4465,0.3333,0.4465,short,7,7
0.3404,0.4286,0.3404,short,8,8
0.3832,0.4688,0.3832,short,9,9
0.2498,0.476,0.2498,short,10,0
0.4803,0.545,0.4803,short,11,1
0.3928,0.667,0.3928,short,12,2
0.3395,0.667,0.3395,short,13,3
0.1624,0.214,0.1624,short,14,4
0.1624,0.19,0.1624,short,15,5
0.1232,0.135,0.1232,short,16,6
0.4465,0.357,0.4465,short,17,7
0.3404,0.429,0.3404,short,18,8
0.3832,0.611,0.3832,short,19,9
0.2498,0.6364,0.2498,short,20,0
0.4803,0.4545,0.4803,short,21,1
0.3928,0.5455,0.3928,short,22,2
0.3395,0.7273,0.3395,short,23,3
0.1624,0.2727,0.1624,short,24,4
0.1624,0.2121,0.1624,short,25,5
0.1232,0.1364,0.1232,short,26,6
0.4465,0.4,0.4465,short,27,7
0.3404,0.5455,0.3404,short,28,8
0.3832,0.6364,0.3832,short,29,9
0.2498,0.625,0.2498,short,30,0
0.4803,0.375,0.4803,short,31,1
0.3928,0.556,0.3928,short,32,2
0.3395,0.5,0.3395,short,33,3
0.1624,0.313,0.1624,short,34,4
0.1624,0.263,0.1624,short,35,5
0.1232,0.107,0.1232,short,36,6
0.4465,0.556,0.4465,short,37,7
0.3404,0.556,0.3404,short,38,8
0.3832,0.5,0.3832,short,39,9
0.2498,0.6571428571428571,0.2498,short,40,0
0.4803,0.6785714285714286,0.4803,short,41,1
0.3928,0.6428571428571429,0.3928,short,42,2
0.3395,0.6428571428571429,0.3395,short,43,3
0.1624,0.4285714285714286,0.1624,short,44,4
0.1624,0.32142857142857145,0.1624,short,45,5
0.1232,0.14285714285714285,0.1232,short,46,6
0.4465,0.5714285714285714,0.4465,short,47,7
0.3404,0.5714285714285714,0.3404,short,48,8
0.3832,0.5714285714285714,0.3832,short,49,9
0.4873,0.625,0.4873,medium,0,0
0.7754,0.75,0.7754,medium,1,1
0.666,0.5625,0.666,medium,2,2
0.5993,0.625,0.5993,medium,3,3
0.378,0.5625,0.378,medium,4,4
0.378,0.625,0.378,medium,5,5
0.329,0.5,0.329,medium,6,6
0.7331,0.6875,0.7331,medium,7,7
0.6006,0.75,0.6006,medium,8,8
0.654,0.667,0.654,medium,9,9
0.4873,0.625,0.4873,medium,10,0
0.7754,0.875,0.7754,medium,11,1
0.666,0.75,0.666,medium,12,2
0.5993,0.643,0.5993,medium,13,3
0.378,0.571,0.378,medium,14,4
0.378,0.643,0.378,medium,15,5
0.329,0.643,0.329,medium,16,6
0.7331,0.75,0.7331,medium,17,7
0.6006,0.714,0.6006,medium,18,8
0.654,0.857,0.654,medium,19,9
0.4873,0.5714285714285714,0.4873,medium,20,0
0.7754,0.7142857142857143,0.7754,medium,21,1
0.666,0.6666666666666666,0.666,medium,22,2
0.5993,0.5714285714285714,0.5993,medium,23,3
0.378,0.5714285714285714,0.378,medium,24,4
0.378,0.6428571428571429,0.378,medium,25,5
0.329,0.5714285714285714,0.329,medium,26,6
0.7331,0.6428571428571429,0.7331,medium,27,7
0.6006,0.6428571428571429,0.6006,medium,28,8
0.654,0.6428571428571429,0.654,medium,29,9
0.4873,0.6,0.4873,medium,30,0
0.7754,0.7,0.7754,medium,31,1
0.666,0.6,0.666,medium,32,2
0.5993,0.7,0.5993,medium,33,3
0.378,0.5,0.378,medium,34,4
0.378,0.7,0.378,medium,35,5
0.329,0.5,0.329,medium,36,6
0.7331,0.7,0.7331,medium,37,7
0.6006,0.7,0.6006,medium,38,8
0.654,0.6,0.654,medium,39,9
0.4873,0.417,0.4873,medium,40,0
0.7754,0.75,0.7754,medium,41,1
0.666,0.594,0.666,medium,42,2
0.5993,0.667,0.5993,medium,43,3
0.378,0.583,0.378,medium,44,4
0.378,0.656,0.378,medium,45,5
0.329,0.571,0.329,medium,46,6
0.7331,0.727,0.7331,medium,47,7
0.6006,0.7,0.6006,medium,48,8
0.654,0.611,0.654,medium,49,9
0.6498,0.5454545454545454,0.6498,long,0,0
0.8803,0.8181818181818182,0.8803,long,1,1
0.7928,0.4090909090909091,0.7928,long,2,2
0.7395,0.6818181818181818,0.7395,long,3,3
0.5624,0.6363636363636364,0.5624,long,4,4
0.5624,0.5909090909090909,0.5624,long,5,5
0.5232,0.45454545454545453,0.5232,long,6,6
0.8465,0.7727272727272727,0.8465,long,7,7
0.7404,0.8181818181818182,0.7404,long,8,8
0.7832,0.7727272727272727,0.7832,long,9,9
0.6498,0.5833,0.6498,long,10,0
0.8803,0.7692,0.8803,long,11,1
0.7928,0.5714,0.7928,long,12,2
0.7395,0.5625,0.7395,long,13,3
0.5624,0.7143,0.5624,long,14,4
0.5624,0.5833,0.5624,long,15,5
0.5232,0.5625,0.5232,long,16,6
0.8465,0.7692,0.8465,long,17,7
0.7404,0.8333,0.7404,long,18,8
0.7832,0.8125,0.7832,long,19,9
0.6498,0.4286,0.6498,long,20,0
0.8803,0.625,0.8803,long,21,1
0.7928,0.3214,0.7928,long,22,2
0.7395,0.4615,0.7395,long,23,3
0.5624,0.5652,0.5624,long,24,4
0.5624,0.5714,0.5624,long,25,5
0.5232,0.4286,0.5232,long,26,6
0.8465,0.6667,0.8465,long,27,7
0.7404,0.7778,0.7404,long,28,8
0.7832,0.8571,0.7832,long,29,9
0.6498,0.5714285714285714,0.6498,long,30,0
0.8803,0.6785714285714286,0.8803,long,31,1
0.7928,0.7428571428571429,0.7928,long,32,2
0.7395,0.6428571428571429,0.7395,long,33,3
0.5624,0.6071428571428571,0.5624,long,34,4
0.5624,0.6428571428571429,0.5624,long,35,5
0.5232,0.5571428571428572,0.5232,long,36,6
0.8465,0.7142857142857143,0.8465,long,37,7
0.7404,0.9285714285714286,0.7404,long,38,8
0.7832,0.8571428571428571,0.7832,long,39,9
0.6498,0.4375,0.6498,long,40,0
