range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-223.04786606099537,0.10121800118157631,-0.12620465683121718,0.26668759804146286,-0.23217021713155986
long,Bayes(stimulus),0.0,-196.7863611492496,0.13975510871455446,-1.147025438256231,0.1911152481601671,-0.15997965521733018
long,Equal,0.0,-182.782873329217,0.1607622468118681,-1.8409915356710997,0.17493708297556582,-0.14115
long,Bayes(range),0.0,-175.38510579666462,0.17310601685572943,-2.294019244988027,0.16649131732032202,-0.13283690097015335
long,LLM(Combined),,,0.0,1.0,0.28677340009143104,-0.24505
medium,Bayes(stimulus),0.0,-308.588521619929,0.04568957083439037,-2.0778734415999858,0.21208104458547208,-0.15882444699084924
medium,EmpiricalLinear,3.0,-297.8099033170124,0.04792590850666715,-2.386548576004704,0.26949265953407464,-0.2236618895941344
medium,Equal,0.0,-236.53100182960705,0.09392017887546851,-12.005720688841707,0.1724257260387788,-0.11827000000000001
medium,Bayes(range),0.0,-222.5607551640803,0.10800178203352077,-16.198019760580518,0.16417615529014828,-0.10799709874235346
medium,LLM(Combined),,,0.0,1.0,0.24105989089850682,-0.18767000000000003
short,EmpiricalLinear,3.0,-312.4636755265906,0.0413932789489772,-0.5748194321211759,0.20659185311401307,-0.1689378932743059
short,Bayes(stimulus),0.0,-241.775474702774,0.08912149328160593,-6.300221107300858,0.14979436767223134,-0.11171860736165139
short,Equal,0.0,-181.01713432946258,0.1636260981628542,-23.607996323529417,0.09943884050007823,-0.04534999999999998
short,Bayes(range),0.0,-175.28117563869878,0.17328601973493787,-26.59930573122912,0.0957919506608355,-0.03741205855958648
short,LLM(Combined),,,0.0,1.0,0.2237634085367847,-0.19204999999999997
