range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.942366026289181,0.05763397371081902
short,1,0.8333333333333333,0.16666666666666674
short,2,0.7644628099173554,0.23553719008264462
short,3,0.8903846153846154,0.10961538461538456
short,4,0.2297297297297298,0.7702702702702702
short,5,0.7150000000000001,0.2849999999999999
short,6,0.6122448979591837,0.3877551020408163
short,7,0.8,0.19999999999999996
short,8,0.8125,0.1875
short,9,0.8161290322580644,0.18387096774193556
medium,0,0.8961303462321792,0.10386965376782076
medium,1,0.8879716981132075,0.11202830188679247
medium,2,0.7486772486772487,0.2513227513227513
medium,3,0.8898203592814371,0.1101796407185629
medium,4,0.7978021978021977,0.20219780219780226
medium,5,0.7253731343283581,0.27462686567164185
medium,6,0.7559681697612731,0.24403183023872688
medium,7,0.6714285714285713,0.32857142857142874
medium,8,0.747252747252747,0.25274725274725296
medium,9,0.9719255416539517,0.02807445834604827
long,0,0.7064004697592483,0.2935995302407517
long,1,0.5681381957773513,0.43186180422264875
long,2,0.8142031379025598,0.18579686209744017
long,3,0.7068403908794787,0.2931596091205213
long,4,0.5145631067961163,0.4854368932038837
long,5,0.48156682027649766,0.5184331797235023
long,6,0.23339011925042594,0.766609880749574
long,7,0.7045305318450426,0.29546946815495745
long,8,0.8255813953488372,0.17441860465116277
long,9,0.705304518664047,0.294695481335953
