correct,response,range_category,trial,stimulus_id
0.24982,0.131,short,0,0
0.48029,0.256,short,1,1
0.3928,0.268,short,2,2
0.33946,0.255,short,3,3
0.16241,0.154,short,4,4
0.1624,0.138,short,5,5
0.12323,0.143,short,6,6
0.44647,0.312,short,7,7
0.34045,0.315,short,8,8
0.38323,0.324,short,9,9
0.24982,0.15,short,10,0
0.48029,0.45,short,11,1
0.3928,0.44,short,12,2
0.33946,0.3,short,13,3
0.16241,0.28,short,14,4
0.1624,0.15,short,15,5
0.12323,0.15,short,16,6
0.44647,0.38,short,17,7
0.34045,0.33,short,18,8
0.38323,0.37,short,19,9
0.24982,0.18,short,20,0
0.48029,0.37,short,21,1
0.3928,0.37,short,22,2
0.33946,0.32,short,23,3
0.16241,0.17,short,24,4
0.1624,0.16,short,25,5
0.12323,0.15,short,26,6
0.44647,0.28,short,27,7
0.34045,0.27,short,28,8
0.38323,0.31,short,29,9
0.24982,0.15,short,30,0
0.48029,0.37,short,31,1
0.3928,0.36,short,32,2
0.33946,0.33,short,33,3
0.16241,0.15,short,34,4
0.1624,0.15,short,35,5
0.12323,0.16,short,36,6
0.44647,0.25,short,37,7
0.34045,0.25,short,38,8
0.38323,0.25,short,39,9
0.24982,0.165,short,40,0
0.48029,0.385,short,41,1
0.3928,0.36,short,42,2
0.33946,0.307,short,43,3
0.16241,0.145,short,44,4
0.1624,0.136,short,45,5
0.12323,0.148,short,46,6
0.44647,0.33,short,47,7
0.34045,0.33,short,48,8
0.38323,0.329,short,49,9
0.48727,0.651,medium,0,0
0.77536,0.742,medium,1,1
0.666,0.676,medium,2,2
0.59933,0.607,medium,3,3
0.37801,0.393,medium,4,4
0.378,0.339,medium,5,5
0.32904,0.267,medium,6,6
0.73309,0.66,medium,7,7
0.60056,0.558,medium,8,8
0.65404,0.5,medium,9,9
0.48727,0.674,medium,10,0
0.77536,0.737,medium,11,1
0.666,0.674,medium,12,2
0.59933,0.621,medium,13,3
0.37801,0.345,medium,14,4
0.378,0.251,medium,15,5
0.32904,0.275,medium,16,6
0.73309,0.536,medium,17,7
0.60056,0.517,medium,18,8
0.65404,0.536,medium,19,9
0.48727,0.716,medium,20,0
0.77536,0.716,medium,21,1
0.666,0.716,medium,22,2
0.59933,0.716,medium,23,3
0.37801,0.365,medium,24,4
0.378,0.365,medium,25,5
0.32904,0.259,medium,26,6
0.73309,0.568,medium,27,7
0.60056,0.568,medium,28,8
0.65404,0.568,medium,29,9
0.48727,0.659,medium,30,0
0.77536,0.725,medium,31,1
0.666,0.675,medium,32,2
0.59933,0.671,medium,33,3
0.37801,0.467,medium,34,4
0.378,0.395,medium,35,5
0.32904,0.272,medium,36,6
0.73309,0.625,medium,37,7
0.60056,0.5,medium,38,8
0.65404,0.5,medium,39,9
0.48727,0.695,medium,40,0
0.77536,0.778,medium,41,1
0.666,0.724,medium,42,2
0.59933,0.667,medium,43,3
0.37801,0.349,medium,44,4
0.378,0.314,medium,45,5
0.32904,0.245,medium,46,6
0.73309,0.528,medium,47,7
0.60056,0.531,medium,48,8
0.65404,0.569,medium,49,9
0.64982,0.745,long,0,0
0.88029,0.803,long,1,1
0.7928,0.781,long,2,2
0.73946,0.774,long,3,3
0.56241,0.487,long,4,4
0.5624,0.479,long,5,5
0.52323,0.487,long,6,6
0.84647,0.764,long,7,7
0.74045,0.711,long,8,8
0.78323,0.675,long,9,9
0.64982,0.74,long,10,0
0.88029,0.84,long,11,1
0.7928,0.76,long,12,2
0.73946,0.74,long,13,3
0.56241,0.61,long,14,4
0.5624,0.49,long,15,5
0.52323,0.41,long,16,6
0.84647,0.7,long,17,7
0.74045,0.7,long,18,8
0.78323,0.66,long,19,9
0.64982,0.74,long,20,0
0.88029,0.74,long,21,1
0.7928,0.74,long,22,2
0.73946,0.74,long,23,3
0.56241,0.48,long,24,4
0.5624,0.48,long,25,5
0.52323,0.48,long,26,6
0.84647,0.74,long,27,7
0.74045,0.74,long,28,8
0.78323,0.74,long,29,9
0.64982,0.715,long,30,0
0.88029,0.83,long,31,1
0.7928,0.85,long,32,2
0.73946,0.77,long,33,3
0.56241,0.465,long,34,4
0.5624,0.46,long,35,5
0.52323,0.45,long,36,6
0.84647,0.835,long,37,7
0.74045,0.675,long,38,8
0.78323,0.63,long,39,9
0.64982,0.767,long,40,0
0.88029,0.812,long,41,1
0.7928,0.814,long,42,2
0.73946,0.749,long,43,3
0.56241,0.475,long,44,4
0.5624,0.379,long,45,5
0.52323,0.441,long,46,6
0.84647,0.76,long,47,7
0.74045,0.671,long,48,8
0.78323,0.608,long,49,9
