correct,response,input_value,range_category,trial,stimulus_id
3.47,5.2,3.47,short,0,0
7.26,13.5,7.26,short,1,1
5.89,14.0,5.89,short,2,2
4.95,5.0,4.95,short,3,3
1.98,3.2,1.98,short,4,4
1.89,3.8,1.89,short,5,5
1.27,2.0,1.27,short,6,6
7.01,6.0,7.01,short,7,7
4.83,7.0,4.83,short,8,8
5.52,9.0,5.52,short,9,9
1.06,1.6,1.06,short,10,10
7.52,11.5,7.52,short,11,11
6.18,7.2,6.18,short,12,12
2.28,4.0,2.28,short,13,13
2.08,1.8,2.08,short,14,14
2.18,3.0,2.18,short,15,15
3.0,5.5,3.0,short,16,16
4.58,7.2,4.58,short,17,17
3.96,3.6,3.96,short,18,18
2.96,3.0,2.96,short,19,19
3.47,5.2,3.47,short,20,0
7.26,12.0,7.26,short,21,1
5.89,14.0,5.89,short,22,2
4.95,8.5,4.95,short,23,3
1.98,3.2,1.98,short,24,4
1.89,2.5,1.89,short,25,5
1.27,2.5,1.27,short,26,6
7.01,7.5,7.01,short,27,7
4.83,8.5,4.83,short,28,8
5.52,6.0,5.52,short,29,9
1.06,1.2,1.06,short,30,10
7.52,10.5,7.52,short,31,11
6.18,7.5,6.18,short,32,12
2.28,2.8,2.28,short,33,13
2.08,1.0,2.08,short,34,14
2.18,3.0,2.18,short,35,15
3.0,5.2,3.0,short,36,16
4.58,6.2,4.58,short,37,17
3.96,2.8,3.96,short,38,18
2.96,3.6,2.96,short,39,19
3.47,5.5,3.47,short,40,0
7.26,12.0,7.26,short,41,1
5.89,15.5,5.89,short,42,2
4.95,7.0,4.95,short,43,3
1.98,4.5,1.98,short,44,4
1.89,5.5,1.89,short,45,5
1.27,4.0,1.27,short,46,6
7.01,8.0,7.01,short,47,7
4.83,11.0,4.83,short,48,8
5.52,6.5,5.52,short,49,9
1.06,2.5,1.06,short,50,10
7.52,10.0,7.52,short,51,11
6.18,7.0,6.18,short,52,12
2.28,3.0,2.28,short,53,13
2.08,2.0,2.08,short,54,14
2.18,4.5,2.18,short,55,15
