range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,89.58774174322777,2.306837219764086,0.23979686597492922,2.101384931521347,0.9971599627743554
long,Bayes(stimulus),0.0,103.85372821795133,2.825081693347637,-0.14013893717060522,2.7071454565425355,-0.25528954676602955
long,Equal,0.0,114.39620946519145,3.139181492156833,-0.40775995210068405,1.3385795382045846,-0.5413340000000001
long,Bayes(range),0.0,147.93573801027108,4.390123593478262,-1.7532728341044406,1.6342677310905025,-1.5161583231249105
long,LLM(Combined),,,0.0,1.0,3.520595594214138,1.513
medium,EmpiricalLinear,3.0,108.80387924825129,2.795577746725692,0.3110340501177157,2.1216644027025753,1.5190707227188043
medium,Equal,0.0,120.5799159687069,3.3394267472127606,0.016898289198636007,1.071521507017008,0.029100000000000036
medium,Bayes(range),0.0,144.2787014570912,4.232475364998998,-0.579223097028225,1.3491901035527836,-1.1270719386720165
medium,Bayes(stimulus),0.0,151.51616627626677,4.550156658285862,-0.8251867521629346,1.4578142111329844,-1.0195468289349412
medium,LLM(Combined),,,0.0,1.0,3.525825338839121,1.7737000000000003
short,Equal,0.0,111.71898485405967,3.056253588954948,0.27820429800091184,1.6960530307157262,0.8948300000000002
short,EmpiricalLinear,3.0,120.36438165534798,3.138182518425031,0.2389872791731279,3.015028295583838,2.1106993145068462
short,Bayes(range),0.0,135.44059624169813,3.8744586988059697,-0.15999893428998346,0.47837307094593534,-0.3743533226454435
short,Bayes(stimulus),0.0,135.81182534523103,3.8888685473274114,-0.16864349298676373,0.48987999294567053,-0.3768713410584816
short,LLM(Combined),,,0.0,1.0,3.7770863430692185,1.3402300000000003
