exp_id,llm_model,range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
base_text_image,google_gemini-2.5-flash-lite,short,28.300812000131614,0.1738533695236069,,,0.1482477788199767,0.2350281657640317
base_text_image,google_gemini-2.5-flash-lite,medium,2.2082807126268507,0.122133193344814,,1.0,-0.1133719673982827,0.235250306862036
base_text_image,google_gemini-2.5-flash-lite,long,3.4453600639404756,0.0405325136154005,,,0.0532452896898838,0.2350281657640316
base_text_image,meta-llama_llama-4-maverick,short,42.49332665018662,0.144153147388264,-3.5833333333333304,,0.5809650481022306,0.3255850288075226
base_text_image,meta-llama_llama-4-maverick,medium,26.586234297308607,0.16764586813204,,2.1496062992125995,0.0054456066782834,0.3001290000749952
base_text_image,meta-llama_llama-4-maverick,long,36.87789278725402,0.0939615689948921,,,0.111280318940399,0.2983405572191832
base_text_image,openai_gpt-4o-2024-08-06,short,42.098345038288286,0.1940370288570495,,,0.2622627839819098,0.2350281657640317
base_text_image,openai_gpt-4o-2024-08-06,medium,36.733489657875225,0.1306597569734679,,-0.8484848484848482,-0.039269537696921,0.235250306862036
base_text_image,openai_gpt-4o-2024-08-06,long,36.30886117431719,0.1260261198463488,,,0.1722826009206284,0.2350281657640316
base_text_image,qwen_qwen2.5-vl-32b-instruct,short,42.87120308732605,0.1683489647974834,,,0.3098445421975639,0.2350281657640317
base_text_image,qwen_qwen2.5-vl-32b-instruct,medium,16.42019257725488,0.1012661740354981,,-0.8580174240640456,-0.2658615356881096,0.235250306862036
base_text_image,qwen_qwen2.5-vl-32b-instruct,long,39.99376134653158,0.1449984809979396,,,0.237875717096602,0.2350281657640316
base_text_image,GPT-5 Mini,short,44.737670996458526,0.0303147169008188,,,0.2392125641389125,0.2350281657640317
base_text_image,GPT-5 Mini,medium,46.9610333207625,0.0488096751277605,,0.0752688172043009,0.2329371757439948,0.235250306862036
base_text_image,GPT-5 Mini,long,49.44449940048467,0.0391232429575689,,,0.1636696261437297,0.2350281657640316
base_text_image,microsoft_phi-4-multimodal-instruct,short,32.42348188664996,0.1675494455952164,,,0.3712229113128974,0.2350281657640317
base_text_image,microsoft_phi-4-multimodal-instruct,medium,22.21451147495645,0.1973449363753446,,-12.846153846153838,-0.1420834369215634,0.235250306862036
base_text_image,microsoft_phi-4-multimodal-instruct,long,10.197203575146585,0.1549773203625035,,,0.1152097851438972,0.2350281657640316
base_text_image,mistralai_mistral-small-3.2-24b-instruct,short,37.593973615357015,0.185146069134605,,,0.1614199462600608,0.2350281657640317
base_text_image,mistralai_mistral-small-3.2-24b-instruct,medium,29.89178613277136,0.0873974665782483,,-0.8507462686567162,0.1547177931172609,0.235250306862036
base_text_image,mistralai_mistral-small-3.2-24b-instruct,long,36.59562279530583,0.0804210181890173,,,0.257384297460428,0.2350281657640316
base_text_image,anthropic_claude-3.7-sonnet,short,47.27935244660499,0.0831974753651361,,,0.4874546776882757,0.2350281657640317
base_text_image,anthropic_claude-3.7-sonnet,medium,40.74319945695897,0.0590663322613482,,0.3417721518987337,0.1820664510134065,0.235250306862036
base_text_image,anthropic_claude-3.7-sonnet,long,43.87632654775211,0.0438937185920882,,,0.2709299309717325,0.2350281657640316
base_text_image,gemma-3-4b-it,short,33.284840923778745,0.3044310140590953,,,-0.6539601296937984,0.2350281657640317
base_text_image,gemma-3-4b-it,medium,6.3175864009436875,0.2937285177698104,,-0.1746634137525985,-0.9642295679984892,0.235250306862036
base_text_image,gemma-3-4b-it,long,10.881814965817666,0.1843591148715613,,,-0.4047313766973325,0.2350281657640316
base_2_text,google_gemini-2.5-flash-lite,short,33.05240724056106,0.1399935890436508,,,0.3853123928449781,0.2350281657640317
base_2_text,google_gemini-2.5-flash-lite,medium,23.735901005891325,0.1736611177352186,,8.25366212043237,0.1529603979487018,0.235250306862036
base_2_text,google_gemini-2.5-flash-lite,long,15.2243866608905,0.1520151550812685,,,0.093039299601061,0.2350281657640316
base_2_text,meta-llama_llama-4-maverick,short,42.72722754573063,0.1800453586863247,,,0.3948660670271319,0.2953609640551168
base_2_text,meta-llama_llama-4-maverick,medium,34.88944414623051,0.3369988294289797,,,-0.003323570928543,0.2824545477605409
base_2_text,meta-llama_llama-4-maverick,long,28.506368026854933,0.0803258930849702,,,0.2139853124925601,0.3143915139638971
base_2_text,openai_gpt-4o-2024-08-06,short,36.83927448704971,0.1638096236055574,,,0.2994694755045124,0.2350281657640317
base_2_text,openai_gpt-4o-2024-08-06,medium,29.646777029856388,0.1048378380809575,,2.2207792207792236,0.1435403056326156,0.235250306862036
base_2_text,openai_gpt-4o-2024-08-06,long,31.72778809655653,0.0818298214083939,,,0.3183046952333975,0.2350281657640316
base_2_text,qwen_qwen2.5-vl-32b-instruct,short,33.8777210796684,0.1806492404064965,,,0.2707617247612864,0.2350281657640317
base_2_text,qwen_qwen2.5-vl-32b-instruct,medium,12.218004588914086,0.0992314853078182,,1.377227764986784,-0.2779502402835445,0.235250306862036
base_2_text,qwen_qwen2.5-vl-32b-instruct,long,35.59199645677362,0.0791862367305056,,,0.299185083386138,0.2350281657640316
base_2_text,GPT-5 Mini,short,44.78217473798569,0.0297344086678673,,,0.2419216498571405,0.2350281657640317
base_2_text,GPT-5 Mini,medium,45.57456475922765,0.0126910387588435,,-1.7272727272727273,0.222782803655815,0.235250306862036
base_2_text,GPT-5 Mini,long,46.31863673934885,0.0324188764232161,,,0.2226898775283523,0.2350281657640316
base_2_text,microsoft_phi-4-multimodal-instruct,short,25.500548714664717,0.0787499713751818,,,0.2368478393966849,0.2350281657640317
base_2_text,microsoft_phi-4-multimodal-instruct,medium,23.679792676153884,0.0671605237944911,,2.8974358974359,0.1907610801961805,0.235250306862036
base_2_text,microsoft_phi-4-multimodal-instruct,long,-5.812997581450973,0.0578869176592527,,,0.1518861169419446,0.2350281657640316
base_2_text,mistralai_mistral-small-3.2-24b-instruct,short,25.934046148742507,0.1975142808203195,,,0.3487262611858903,0.2350281657640317
base_2_text,mistralai_mistral-small-3.2-24b-instruct,medium,18.97002160174829,0.1471610080512228,,4.572649572649555,-0.1725215285116593,0.235250306862036
base_2_text,mistralai_mistral-small-3.2-24b-instruct,long,13.882636725129489,0.1484300448844788,,,-0.0661838787960294,0.2350281657640316
base_2_text,anthropic_claude-3.7-sonnet,short,39.74023093792492,0.0817179544890967,,,0.4698982796999917,0.2350281657640317
base_2_text,anthropic_claude-3.7-sonnet,medium,39.27140598909345,0.0801616752282927,,0.547619047619047,0.2426630321439228,0.235250306862036
base_2_text,anthropic_claude-3.7-sonnet,long,42.96639382228042,0.0362594482628848,,,0.2672501019303724,0.2350281657640316
base_2_text,gemma-3-4b-it,short,3.0908472844630435,0.1562065202060571,,,0.9440964352583032,0.2350281657640317
base_2_text,gemma-3-4b-it,medium,3.4150175864320964,0.0577849009401568,,0.7892791126422292,0.2376170762202851,0.235250306862036
base_2_text,gemma-3-4b-it,long,-2.1933134806655477,0.0480789383214038,,,-0.0907107596089635,0.2350281657640316
base_4_image,google_gemini-2.5-flash-lite,short,10.155677809913046,0.3748109846161949,,,0.3942649785697569,0.2350281657640317
base_4_image,google_gemini-2.5-flash-lite,medium,3.2329614421149824,0.1750483591779937,,2.5555555555555447,0.5110690218599063,0.235250306862036
base_4_image,google_gemini-2.5-flash-lite,long,11.735505991923958,0.1396811452692482,,,0.5219449516586403,0.2350281657640316
base_4_image,meta-llama_llama-4-maverick,short,4.064550839990743,0.3216136060555353,,,-0.1994271636088909,0.2350281657640317
