correct,response,range_category,trial,stimulus_id
0.24982,0.18,short,0,0
0.48029,0.48,short,1,1
0.3928,0.47,short,2,2
0.33946,0.38,short,3,3
0.16241,0.16,short,4,4
0.1624,0.16,short,5,5
0.12323,0.16,short,6,6
0.44647,0.16,short,7,7
0.34045,0.18,short,8,8
0.38323,0.24,short,9,9
0.24982,0.15,short,10,0
0.48029,0.37,short,11,1
0.3928,0.36,short,12,2
0.33946,0.31,short,13,3
0.16241,0.16,short,14,4
0.1624,0.15,short,15,5
0.12323,0.12,short,16,6
0.44647,0.16,short,17,7
0.34045,0.17,short,18,8
0.38323,0.24,short,19,9
0.24982,0.17,short,20,0
0.48029,0.38,short,21,1
0.3928,0.34,short,22,2
0.33946,0.34,short,23,3
0.16241,0.17,short,24,4
0.1624,0.17,short,25,5
0.12323,0.17,short,26,6
0.44647,0.17,short,27,7
0.34045,0.22,short,28,8
0.38323,0.34,short,29,9
0.24982,0.15,short,30,0
0.48029,0.43,short,31,1
0.3928,0.4,short,32,2
0.33946,0.35,short,33,3
0.16241,0.18,short,34,4
0.1624,0.16,short,35,5
0.12323,0.15,short,36,6
0.44647,0.16,short,37,7
0.34045,0.17,short,38,8
0.38323,0.35,short,39,9
0.24982,0.175,short,40,0
0.48029,0.485,short,41,1
0.3928,0.437,short,42,2
0.33946,0.375,short,43,3
0.16241,0.172,short,44,4
0.1624,0.172,short,45,5
0.12323,0.175,short,46,6
0.44647,0.175,short,47,7
0.34045,0.181,short,48,8
0.38323,0.296,short,49,9
0.48727,0.696,medium,0,0
0.77536,0.738,medium,1,1
0.666,0.691,medium,2,2
0.59933,0.667,medium,3,3
0.37801,0.333,medium,4,4
0.378,0.289,medium,5,5
0.32904,0.238,medium,6,6
0.73309,0.275,medium,7,7
0.60056,0.275,medium,8,8
0.65404,0.464,medium,9,9
0.48727,0.725,medium,10,0
0.77536,0.813,medium,11,1
0.666,0.715,medium,12,2
0.59933,0.688,medium,13,3
0.37801,0.404,medium,14,4
0.378,0.387,medium,15,5
0.32904,0.278,medium,16,6
0.73309,0.288,medium,17,7
0.60056,0.312,medium,18,8
0.65404,0.635,medium,19,9
0.48727,0.735,medium,20,0
0.77536,0.775,medium,21,1
0.666,0.66,medium,22,2
0.59933,0.59,medium,23,3
0.37801,0.37,medium,24,4
0.378,0.315,medium,25,5
0.32904,0.28,medium,26,6
0.73309,0.31,medium,27,7
0.60056,0.545,medium,28,8
0.65404,0.595,medium,29,9
0.48727,0.725,medium,30,0
0.77536,0.764,medium,31,1
0.666,0.691,medium,32,2
0.59933,0.539,medium,33,3
0.37801,0.385,medium,34,4
0.378,0.324,medium,35,5
0.32904,0.281,medium,36,6
0.73309,0.337,medium,37,7
0.60056,0.513,medium,38,8
0.65404,0.625,medium,39,9
0.48727,0.735,medium,40,0
0.77536,0.785,medium,41,1
0.666,0.641,medium,42,2
0.59933,0.664,medium,43,3
0.37801,0.485,medium,44,4
0.378,0.269,medium,45,5
0.32904,0.27,medium,46,6
0.73309,0.278,medium,47,7
0.60056,0.365,medium,48,8
0.65404,0.536,medium,49,9
0.64982,0.75,long,0,0
0.88029,0.8,long,1,1
0.7928,0.78,long,2,2
0.73946,0.76,long,3,3
0.56241,0.58,long,4,4
0.5624,0.48,long,5,5
0.52323,0.45,long,6,6
0.84647,0.6,long,7,7
0.74045,0.75,long,8,8
0.78323,0.63,long,9,9
0.64982,0.75,long,10,0
0.88029,0.83,long,11,1
0.7928,0.81,long,12,2
0.73946,0.78,long,13,3
0.56241,0.58,long,14,4
0.5624,0.47,long,15,5
0.52323,0.42,long,16,6
0.84647,0.66,long,17,7
0.74045,0.79,long,18,8
0.78323,0.71,long,19,9
0.64982,0.73,long,20,0
0.88029,0.81,long,21,1
0.7928,0.78,long,22,2
0.73946,0.78,long,23,3
0.56241,0.59,long,24,4
0.5624,0.49,long,25,5
0.52323,0.47,long,26,6
0.84647,0.66,long,27,7
0.74045,0.78,long,28,8
0.78323,0.74,long,29,9
0.64982,0.77,long,30,0
0.88029,0.77,long,31,1
0.7928,0.77,long,32,2
0.73946,0.77,long,33,3
0.56241,0.488,long,34,4
0.5624,0.488,long,35,5
0.52323,0.488,long,36,6
0.84647,0.77,long,37,7
0.74045,0.77,long,38,8
0.78323,0.77,long,39,9
0.64982,0.72,long,40,0
0.88029,0.74,long,41,1
0.7928,0.76,long,42,2
0.73946,0.76,long,43,3
0.56241,0.7,long,44,4
0.5624,0.48,long,45,5
0.52323,0.4,long,46,6
0.84647,0.66,long,47,7
0.74045,0.68,long,48,8
0.78323,0.6,long,49,9
