correct,response,range_category,trial,stimulus_id
0.24982,0.17,short,0,0
0.48029,0.44,short,1,1
0.3928,0.385,short,2,2
0.33946,0.326,short,3,3
0.16241,0.265,short,4,4
0.1624,0.23,short,5,5
0.12323,0.212,short,6,6
0.44647,0.25,short,7,7
0.34045,0.25,short,8,8
0.38323,0.26,short,9,9
0.24982,0.15,short,10,0
0.48029,0.42,short,11,1
0.3928,0.41,short,12,2
0.33946,0.39,short,13,3
0.16241,0.17,short,14,4
0.1624,0.16,short,15,5
0.12323,0.13,short,16,6
0.44647,0.28,short,17,7
0.34045,0.17,short,18,8
0.38323,0.32,short,19,9
0.24982,0.224,short,20,0
0.48029,0.208,short,21,1
0.3928,0.224,short,22,2
0.33946,0.224,short,23,3
0.16241,0.172,short,24,4
0.1624,0.156,short,25,5
0.12323,0.112,short,26,6
0.44647,0.208,short,27,7
0.34045,0.172,short,28,8
0.38323,0.235,short,29,9
0.24982,0.215,short,30,0
0.48029,0.548,short,31,1
0.3928,0.554,short,32,2
0.33946,0.521,short,33,3
0.16241,0.271,short,34,4
0.1624,0.281,short,35,5
0.12323,0.222,short,36,6
0.44647,0.308,short,37,7
0.34045,0.289,short,38,8
0.38323,0.338,short,39,9
0.24982,0.188,short,40,0
0.48029,0.458,short,41,1
0.3928,0.294,short,42,2
0.33946,0.294,short,43,3
0.16241,0.218,short,44,4
0.1624,0.188,short,45,5
0.12323,0.156,short,46,6
0.44647,0.22,short,47,7
0.34045,0.22,short,48,8
0.38323,0.278,short,49,9
0.48727,0.57,medium,0,0
0.77536,0.72,medium,1,1
0.666,0.65,medium,2,2
0.59933,0.5,medium,3,3
0.37801,0.36,medium,4,4
0.378,0.33,medium,5,5
0.32904,0.31,medium,6,6
0.73309,0.28,medium,7,7
0.60056,0.31,medium,8,8
0.65404,0.42,medium,9,9
0.48727,0.47,medium,10,0
0.77536,0.53,medium,11,1
0.666,0.523,medium,12,2
0.59933,0.5,medium,13,3
0.37801,0.49,medium,14,4
0.378,0.475,medium,15,5
0.32904,0.25,medium,16,6
0.73309,0.45,medium,17,7
0.60056,0.41,medium,18,8
0.65404,0.5,medium,19,9
0.48727,0.52,medium,20,0
0.77536,0.61,medium,21,1
0.666,0.69,medium,22,2
0.59933,0.54,medium,23,3
0.37801,0.46,medium,24,4
0.378,0.41,medium,25,5
0.32904,0.35,medium,26,6
0.73309,0.38,medium,27,7
0.60056,0.36,medium,28,8
0.65404,0.55,medium,29,9
0.48727,0.632,medium,30,0
0.77536,0.707,medium,31,1
0.666,0.556,medium,32,2
0.59933,0.567,medium,33,3
0.37801,0.389,medium,34,4
0.378,0.331,medium,35,5
0.32904,0.276,medium,36,6
0.73309,0.331,medium,37,7
0.60056,0.371,medium,38,8
0.65404,0.449,medium,39,9
0.48727,0.336,medium,40,0
0.77536,0.664,medium,41,1
0.666,0.489,medium,42,2
0.59933,0.53,medium,43,3
0.37801,0.289,medium,44,4
0.378,0.296,medium,45,5
0.32904,0.235,medium,46,6
0.73309,0.266,medium,47,7
0.60056,0.481,medium,48,8
0.65404,0.489,medium,49,9
0.64982,0.615,long,0,0
0.88029,0.83,long,1,1
0.7928,0.841,long,2,2
0.73946,0.631,long,3,3
0.56241,0.553,long,4,4
0.5624,0.518,long,5,5
0.52323,0.489,long,6,6
0.84647,0.604,long,7,7
0.74045,0.646,long,8,8
0.78323,0.576,long,9,9
0.64982,0.691,long,10,0
0.88029,0.835,long,11,1
0.7928,0.829,long,12,2
0.73946,0.728,long,13,3
0.56241,0.738,long,14,4
0.5624,0.695,long,15,5
0.52323,0.745,long,16,6
0.84647,0.695,long,17,7
0.74045,0.709,long,18,8
0.78323,0.756,long,19,9
0.64982,0.58,long,20,0
0.88029,0.75,long,21,1
0.7928,0.76,long,22,2
0.73946,0.76,long,23,3
0.56241,0.76,long,24,4
0.5624,0.76,long,25,5
0.52323,0.58,long,26,6
0.84647,0.81,long,27,7
0.74045,0.76,long,28,8
0.78323,0.76,long,29,9
0.64982,0.68,long,30,0
0.88029,0.834,long,31,1
0.7928,0.716,long,32,2
0.73946,0.696,long,33,3
0.56241,0.668,long,34,4
0.5624,0.54,long,35,5
0.52323,0.5,long,36,6
0.84647,0.656,long,37,7
0.74045,0.644,long,38,8
0.78323,0.632,long,39,9
0.64982,0.58,long,40,0
0.88029,0.86,long,41,1
0.7928,0.81,long,42,2
0.73946,0.81,long,43,3
0.56241,0.57,long,44,4
0.5624,0.57,long,45,5
0.52323,0.5,long,46,6
0.84647,0.57,long,47,7
0.74045,0.57,long,48,8
0.78323,0.57,long,49,9
