correct,response,input_value,range_category,trial,stimulus_id
3.8243,2.25,3.8243,short,0,0
3.4004,2.5,3.4004,short,1,1
4.3732,3.25,4.3732,short,2,2
1.25,1.0,1.25,short,3,3
1.6771,1.75,1.6771,short,4,4
1.5,1.5,1.5,short,5,5
3.4004,2.25,3.4004,short,6,6
4.0078,2.5,4.0078,short,7,7
4.8023,4.75,4.8023,short,8,8
2.4622,2.25,2.4622,short,9,9
3.8243,2.656,3.8243,short,10,0
3.4004,2.887,3.4004,short,11,1
4.3732,3.376,4.3732,short,12,2
1.25,0.875,1.25,short,13,3
1.6771,1.75,1.6771,short,14,4
1.5,1.5,1.5,short,15,5
3.4004,2.81,3.4004,short,16,6
4.0078,2.5,4.0078,short,17,7
4.8023,4.25,4.8023,short,18,8
2.4622,1.75,2.4622,short,19,9
3.8243,2.5,3.8243,short,20,0
3.4004,2.25,3.4004,short,21,1
4.3732,3.25,4.3732,short,22,2
1.25,0.75,1.25,short,23,3
1.6771,1.75,1.6771,short,24,4
1.5,1.5,1.5,short,25,5
3.4004,2.5,3.4004,short,26,6
4.0078,2.75,4.0078,short,27,7
4.8023,4.25,4.8023,short,28,8
2.4622,2.25,2.4622,short,29,9
3.8243,2.75,3.8243,short,30,0
3.4004,2.5,3.4004,short,31,1
4.3732,3.25,4.3732,short,32,2
1.25,1.0,1.25,short,33,3
1.6771,1.75,1.6771,short,34,4
1.5,1.5,1.5,short,35,5
3.4004,2.25,3.4004,short,36,6
4.0078,2.5,4.0078,short,37,7
4.8023,4.25,4.8023,short,38,8
2.4622,2.25,2.4622,short,39,9
3.8243,2.5,3.8243,short,40,0
3.4004,2.5,3.4004,short,41,1
4.3732,3.25,4.3732,short,42,2
1.25,1.0,1.25,short,43,3
1.6771,1.75,1.6771,short,44,4
1.5,1.5,1.5,short,45,5
3.4004,2.25,3.4004,short,46,6
4.0078,2.5,4.0078,short,47,7
4.8023,4.25,4.8023,short,48,8
2.4622,2.25,2.4622,short,49,9
5.8149,3.29,5.8149,medium,0,0
5.3502,4.23,5.3502,medium,1,1
6.5192,6.28,6.5192,medium,2,2
3.1623,2.29,3.1623,medium,3,3
3.5089,3.28,3.5089,medium,4,4
3.5532,3.5,3.5532,medium,5,5
5.3502,5.17,5.3502,medium,6,6
5.8363,7.21,5.8363,medium,7,7
6.8648,7.5,6.8648,medium,8,8
4.423,4.73,4.423,medium,9,9
5.8149,3.25,5.8149,medium,10,0
5.3502,4.5,5.3502,medium,11,1
6.5192,4.5,6.5192,medium,12,2
3.1623,2.25,3.1623,medium,13,3
3.5089,3.25,3.5089,medium,14,4
3.5532,3.25,3.5532,medium,15,5
