range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-235.65223963310297,0.09474915091426948,-0.14198144048020533,0.1270890894148364,-0.06226892778567246
long,Bayes(range),0.0,-235.07924037047866,0.09529362126625536,-0.15514380715999554,0.1284470537139647,-0.06753681066783342
long,Equal,0.0,-230.69526127530082,0.09956420039351492,-0.26099920496104256,0.13790497815525007,-0.08080999999999998
long,EmpiricalLinear,3.0,-224.06498817582738,0.10019370849156246,-0.2769952897175636,0.12918151840979747,-0.07148603689747363
long,LLM(Combined),,,0.0,1.0,0.12590028991229527,-0.025550000000000007
medium,Equal,0.0,-215.56669393674267,0.11582591597954232,-0.5661063444988697,0.15423511050503386,-0.032622500000000026
medium,Bayes(range),0.0,-214.72170165899524,0.116808782751285,-0.5927982087633428,0.14666112938812803,-0.01582596906036338
medium,EmpiricalLinear,3.0,-213.01432641914678,0.11190071609882826,-0.46175804827211975,0.14614732676921502,-0.024692068956926744
medium,Bayes(stimulus),0.0,-209.56481940551623,0.12299049609833512,-0.7658461741107634,0.1450298113956945,0.0031563528370030535
medium,LLM(Combined),,,0.0,1.0,0.18416403286201138,-0.06767000000000001
short,Bayes(range),0.0,-248.69058227539855,0.08316690199809418,0.3646935689889632,0.08881982134193758,-0.023187656868527206
short,EmpiricalLinear,3.0,-247.44996532450241,0.07930138752557123,0.42237793384909084,0.09312597167301713,-0.03769189414559801
short,Equal,0.0,-247.17389439528054,0.08443789848166522,0.34512707536528997,0.0922005688702624,-0.030698
short,Bayes(stimulus),0.0,-243.0636471273539,0.08798081748962529,0.289018681856673,0.09855815522415369,-0.043813132435943626
short,LLM(Combined),,,0.0,1.0,0.09472941992855229,-0.04064999999999999
