range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-147.87071064743574,0.22793219001372608,0.04541877364348523,0.23127245728201526,-0.19380022212636583
long,EmpiricalLinear,2.0,-145.94486384385422,0.22325321946166868,0.08420762517225566,0.23926425253263386,-0.20325600000000002
long,Combo_Oracle,0.0,-131.94860185531684,0.2672726398445217,-0.31253401946641035,0.1571616535695926,-0.09523799512934403
long,Equal,0.0,-129.3752159471801,0.2742398585180499,-0.3818557648139642,0.2233586589769915,-0.150556
long,LLM(Combined),,,0.0,1.0,0.299193640540704,-0.22305599999999998
medium,EmpiricalLinear,2.0,-177.3422031578445,0.16309506430300091,0.5154826958105647,0.2439687472607916,-0.15207000000000004
medium,Combo_NonOracle,0.0,-177.27333019004524,0.16986805303479466,0.47440518320889224,0.22247647554541042,-0.14053287443501566
medium,Combo_Oracle,0.0,-140.25369477840445,0.24597215320956062,-0.10204554015569345,0.13918345862452694,-0.016634159832535637
medium,Equal,0.0,-139.6008109944783,0.24758331930887428,-0.1165300546448087,0.16055308667229043,-0.08777000000000001
medium,LLM(Combined),,,0.0,1.0,0.30742766570365787,-0.15007
short,Combo_NonOracle,0.0,-227.7921981227018,0.10249697620533144,-0.06321527489487688,0.06818096529090857,-0.018489254482651304
short,EmpiricalLinear,2.0,-222.46604368059786,0.1038652973807903,-0.09179232871166931,0.07206718074130554,-0.01825599999999999
short,Equal,0.0,-219.50898906748066,0.11134855185407667,-0.25478190466552,0.07307712733817606,-0.019555999999999987
short,Combo_Oracle,0.0,-152.8873711648011,0.21677968630566757,-3.7559389125375615,0.12978450139011602,0.11187215496188005
short,LLM(Combined),,,0.0,1.0,0.1211360166919814,-0.09505599999999999
